EXPERIMENT	TYPE	EVENT	DIRECTION	GENE	COORD	LENGTH	FullCO	COMPLEX	Sample	PSI	Quality_Score_Value	Quality_Score_Type
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_FRT_C	90	VLOW	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_NLSTAF2dIDR	76.47	OK	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_NLSTAF2dIDR_A	85.71	N	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_NLSTAF2dIDR_B	72.73	VLOW	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_NLSTAF2dIDR_C	73.33	N	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_TAF2	75	LOW	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_TAF2_A	84.62	N	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_TAF2_B	66.67	N	S1
TAF2∆IDR	Exon	HsaEX1004026	DOWN	ANXA8L1	chr10:46381146-46381240	95	chr10:46375872,46381032+46381146-46381240,46383456	C3	HeLa_TAF2_C	73.33	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_FRT	63.64	VLOW	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_FRT_A	45.45	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_FRT_B	77.78	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_FRT_C	69.23	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_NLSTAF2dIDR	33.33	VLOW	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_NLSTAF2dIDR_A	14.29	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_NLSTAF2dIDR_B	55.56	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_NLSTAF2dIDR_C	38.46	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_TAF2	42.86	VLOW	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_TAF2_A	40	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_TAF2_B	23.08	N	S1
TAF2∆IDR	Exon	HsaEX0042181	DOWN	LINC00265	chr7:39763548-39763671	124	chr7:39734044,39763548-39763671,39767404	S	HeLa_TAF2_C	62.5	N	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_FRT	20.79	OK	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_FRT_A	20	N	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_FRT_B	33.33	VLOW	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_FRT_C	8.43	LOW	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_NLSTAF2dIDR	3.32	OK	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_NLSTAF2dIDR_A	0	LOW	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_NLSTAF2dIDR_B	9.86	LOW	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_NLSTAF2dIDR_C	0	LOW	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_TAF2	0	OK	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_TAF2_A	0	N	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_TAF2_B	0	VLOW	S1
TAF2∆IDR	Exon	HsaEX1018510	DOWN	KCTD9	chr8:25444292-25444306	15	chr8:25446080+25446129+25458199,25444292-25444306,25440673	MIC	HeLa_TAF2_C	0	LOW	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_FRT	29.78	VLOW	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_FRT_A	57.63	N	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_FRT_B	0	N	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_FRT_C	31.48	N	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_NLSTAF2dIDR	9.89	OK	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_NLSTAF2dIDR_A	19.42	VLOW	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_NLSTAF2dIDR_B	5.04	VLOW	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_NLSTAF2dIDR_C	0	N	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_TAF2	8.56	LOW	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_TAF2_A	17.5	N	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_TAF2_B	9.59	N	S1
TAF2∆IDR	Exon	HsaEX1007387	DOWN	CCDC183-AS1	chr9:136806050-136806128	79	chr9:136806385,136806050-136806128,136805584	S	HeLa_TAF2_C	0	N	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_FRT	72.14	OK	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_FRT_A	79.88	N	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_FRT_B	59.3	N	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_FRT_C	76.65	VLOW	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_NLSTAF2dIDR	45.26	OK	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_NLSTAF2dIDR_A	54.01	N	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_NLSTAF2dIDR_B	45.24	N	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_NLSTAF2dIDR_C	36.81	VLOW	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_TAF2	50.81	OK	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_TAF2_A	29.42	N	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_TAF2_B	51.13	N	S1
TAF2∆IDR	Exon	HsaEX0043249	DOWN	NOD1	chr7:30437573-30437656	84	chr7:30446141,30437573-30437656,30436081	C1	HeLa_TAF2_C	71.11	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_FRT	27.26	VLOW	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_FRT_A	20	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_FRT_B	16.55	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_FRT_C	45.45	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_NLSTAF2dIDR	11.18	VLOW	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_NLSTAF2dIDR_A	12.54	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_NLSTAF2dIDR_B	20	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_NLSTAF2dIDR_C	0	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_TAF2	5.82	LOW	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_TAF2_A	0	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_TAF2_B	7.56	N	S1
TAF2∆IDR	Exon	HsaEX1004593	DOWN	ARHGEF3	chr3:57078547-57078801	255	chr3:57079226,57078547-57078801,57076892	C3	HeLa_TAF2_C	9.09	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_FRT	100	LOW	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_FRT_A	100	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_FRT_B	100	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_FRT_C	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_NLSTAF2dIDR	84	OK	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_NLSTAF2dIDR_A	100	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_NLSTAF2dIDR_B	100	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_NLSTAF2dIDR_C	63.64	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_TAF2	78.42	LOW	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_TAF2_A	78.21	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_TAF2_B	80	N	S1
TAF2∆IDR	Exon	HsaEX0070371	DOWN	VIPR1	chr3:42531471-42531531	61	chr3:42530900+42530912+42530932,42531471-42531531,42531803	S	HeLa_TAF2_C	77.78	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_FRT	90.88	VLOW	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_FRT_A	100	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_FRT_B	100	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_FRT_C	77.15	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_NLSTAF2dIDR	72.69	VLOW	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_NLSTAF2dIDR_A	100	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_NLSTAF2dIDR_B	77.76	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_NLSTAF2dIDR_C	52.93	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_TAF2	69.16	VLOW	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_TAF2_A	48.22	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_TAF2_B	100	N	S1
TAF2∆IDR	Exon	HsaEX0013083	DOWN	CCDC15	chr11:124993169-124993243	75	chr11:124992687,124993169-124993243,125003867+125003878	C1	HeLa_TAF2_C	58.99	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_FRT	67.75	VLOW	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_FRT_A	60.31	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_FRT_B	84.72	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_FRT_C	55.56	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_NLSTAF2dIDR	45.83	LOW	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_NLSTAF2dIDR_A	53.47	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_NLSTAF2dIDR_B	40.09	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_NLSTAF2dIDR_C	40.09	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_TAF2	45.6	VLOW	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_TAF2_A	54.16	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_TAF2_B	62.57	N	S1
TAF2∆IDR	Exon	HsaEX1027192	DOWN	PCAT7	chr9:94558969-94559152	184	chr9:94555310,94558969-94559152,94567390	C2	HeLa_TAF2_C	20	N	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_FRT	95.31	OK	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_FRT_A	100	N	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_FRT_B	100	VLOW	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_FRT_C	88.6	VLOW	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_NLSTAF2dIDR	76.23	OK	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_NLSTAF2dIDR_A	78.38	OK	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_NLSTAF2dIDR_B	60.7	VLOW	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_NLSTAF2dIDR_C	90.67	LOW	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_TAF2	73.12	OK	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_TAF2_A	68.46	VLOW	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_TAF2_B	70.1	VLOW	S1
TAF2∆IDR	Exon	HsaEX0041511	DOWN	NAAA	chr4:75914868-75914985	118	chr4:75918761,75914868-75914985,75914338	C1	HeLa_TAF2_C	89.94	VLOW	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_FRT	90.57	OK	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_FRT_A	100	N	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_FRT_B	83.5	N	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_FRT_C	89.06	N	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_NLSTAF2dIDR	71.4	LOW	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_NLSTAF2dIDR_A	73.3	N	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_NLSTAF2dIDR_B	89.17	N	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_NLSTAF2dIDR_C	54.55	N	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_TAF2	68.07	OK	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_TAF2_A	78.15	N	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_TAF2_B	76.36	VLOW	S1
TAF2∆IDR	Exon	HsaEX0070923	DOWN	WDFY3	chr4:84932270-84932363	94	chr4:84966209,84932127+84932270-84932363,84897010	C1	HeLa_TAF2_C	55.51	N	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_FRT	55.1	VLOW	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_FRT_A	50	N	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_FRT_B	57.89	N	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_FRT_C	57.14	N	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_NLSTAF2dIDR	27.27	OK	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_NLSTAF2dIDR_A	13.51	LOW	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_NLSTAF2dIDR_B	41.18	VLOW	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_NLSTAF2dIDR_C	28.57	VLOW	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_TAF2	32.56	OK	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_TAF2_A	50	N	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_TAF2_B	17.95	LOW	S1
TAF2∆IDR	Exon	HsaEX1013434	DOWN	ERVK13-1	chr16:2669411-2669561	151	chr16:2671024,2669411-2669561,2663407+2663430	C2	HeLa_TAF2_C	41.94	N	S1
TAF2∆IDR	Exon	HsaEX0073838	DOWN	ZNF517	chr8:144803641-144803767	127	chr8:144802947,144803641-144803767,144804120+144804125+144804146	S	HeLa_FRT	87.92	LOW	S1
TAF2∆IDR	Exon	HsaEX0073838	DOWN	ZNF517	chr8:144803641-144803767	127	chr8:144802947,144803641-144803767,144804120+144804125+144804146	S	HeLa_FRT_A	75.93	N	S1
