GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
CD320	HsaEX0013831	chr19:8303855-8304088	234	chr19:8305031,8303855-8304088,8302980	S	63.68	SOK,SOK,121=66=51,OK,C2@151.56,86.44	61.41	OK,OK,42=28=21,OK,C2@55.88,35.12	57.12	OK,OK,41=23=23,OK,C2@49.69,37.31	59.71	OK,OK,40=19=19,B1,C2@46.57,31.43	26.78	SOK,SOK,71=30=132,B1,C3@62.40,170.60	36.30	OK,OK,25=20=38,OK,C2@30.13,52.87	18.74	OK,OK,20=9=60,B1,C3@16.68,72.32	22.89	OK,SOK,29=9=61,B1,C3@22.66,76.34	51.37	SOK,SOK,134=45=81,B1,C2@133.56,126.44	42.24	OK,OK,35=14=32,B1,C2@34.21,46.79	40.39	OK,OK,39=15=38,B1,C2@37.16,54.84	48.88	SOK,SOK,66=20=43,B1,C2@63.06,65.94	97.12	SOK,SOK,2647=3119=82,OK,S@5679.58,168.42	97.67	SOK,SOK,680=880=18,OK,S@1541.23,36.77	96.99	SOK,SOK,1078=1345=36,OK,S@2384.98,74.02	97.25	SOK,SOK,890=881=24,OK,S@1745.64,49.36	95.68	SOK,SOK,2757=2870=122,OK,S@5500.64,248.36	94.76	SOK,SOK,428=476=24,OK,S@879.37,48.63	96.81	SOK,SOK,476=474=15,OK,S@934.22,30.78	95.96	SOK,SOK,500=488=20,OK,S@967.28,40.72	96.09	SOK,SOK,453=518=19,OK,S@951.29,38.71	95.38	SOK,SOK,473=432=21,OK,S@883.22,42.78	94.80	SOK,SOK,427=445=23,OK,S@848.46,46.54	95.26	SOK,SOK,2461=2787=126,OK,S@5119.27,254.73	95.66	SOK,SOK,908=1018=42,OK,S@1882.59,85.41	95.43	SOK,SOK,732=920=38,OK,S@1612.77,77.23	95.28	SOK,SOK,821=849=40,OK,S@1629.29,80.71	96.07	SOK,SOK,2855=2898=113,OK,S@5635.47,230.53	96.51	SOK,SOK,564=533=19,OK,S@1077.05,38.95	94.66	SOK,SOK,555=555=30,OK,S@1079.12,60.88	97.31	SOK,SOK,492=487=13,OK,S@965.32,26.68	96.71	SOK,SOK,453=467=15,OK,S@904.24,30.76	96.88	SOK,SOK,395=447=13,OK,S@828.32,26.68	95.06	SOK,SOK,396=404=20,OK,S@779.49,40.51	-15.57
MFF	HsaEX0038966	chr2:227347226-227347384	159	chr2:227342819,227347226-227347384,227352514	C3	88.61	SOK,SOK,70=44=7,OK,C3@107.22,13.78	85.05	OK,OK,27=19=4,OK,C3@42.52,7.48	94.67	LOW,LOW,27=12=1,B1,C3@37.87,2.13	87.70	LOW,LOW,18=13=2,OK,C3@28.94,4.06	79.83	SOK,SOK,59=35=12,OK,C3@84.62,21.38	81.53	LOW,LOW,21=12=4,OK,C3@30.17,6.83	80.01	LOW,LOW,25=10=4,B1,C3@31.20,7.80	80.95	LOW,LOW,19=13=4,OK,C3@29.14,6.86	71.91	SOK,SOK,44=45=17,OK,C3@76.22,29.78	73.87	LOW,LOW,13=16=5,OK,C3@25.12,8.88	75.11	LOW,LOW,15=15=5,OK,C3@26.29,8.71	68.71	LOW,LOW,18=14=7,OK,C3@26.80,12.20	63.15	SOK,SOK,419=342=220,OK,C3@619.50,361.50	63.42	SOK,SOK,127=84=60,OK,C3@171.87,99.13	59.13	SOK,SOK,151=143=101,OK,C3@233.56,161.44	69.09	SOK,SOK,139=115=56,OK,C3@214.18,95.82	69.86	SOK,SOK,489=414=195,OK,C3@767.06,330.94	72.84	SOK,SOK,85=81=32,OK,C3@144.22,53.78	72.21	SOK,SOK,113=69=34,OK,C3@155.97,60.03	74.15	SOK,SOK,68=75=25,OK,C3@124.57,43.43	74.14	SOK,SOK,74=70=25,OK,C3@125.30,43.70	60.46	SOK,SOK,75=62=45,OK,C3@110.04,71.96	66.77	SOK,SOK,74=63=34,OK,C3@114.18,56.82	62.09	SOK,SOK,373=279=199,OK,C3@528.39,322.61	65.37	SOK,SOK,134=114=65,OK,C3@204.61,108.39	56.77	SOK,SOK,109=66=68,OK,C3@137.95,105.05	64.49	SOK,SOK,130=98=62,OK,C3@187.02,102.98	75.39	SOK,SOK,624=454=180,OK,C3@948.41,309.59	75.61	SOK,SOK,134=94=38,OK,C3@201.12,64.88	77.04	SOK,SOK,163=84=37,OK,C3@218.79,65.21	76.96	SOK,SOK,84=77=25,OK,C3@143.15,42.85	74.80	SOK,SOK,85=87=30,OK,C3@151.10,50.90	72.60	SOK,SOK,77=57=26,OK,C3@116.16,43.84	74.69	SOK,SOK,81=55=23,OK,C3@118.76,40.24	-16.58
SNHG8	HsaEX1038280	chr4:118279107-118279137	31	chr4:118278792,118279107-118279137,118279389	S	52.98	SOK,SOK,4=81=55,B2,S@74.17,65.83	49.86	OK,OK,1=29=22,B2,S@25.93,26.07	49.86	OK,OK,2=28=22,B2,S@25.93,26.07	64.15	VLOW,VLOW,1=26=11,B2,S@24.38,13.62	54.31	SOK,SOK,1=74=46,B2,S@65.72,55.28	54.23	LOW,LOW,0=26=16,B3,S@22.78,19.22	56.56	VLOW,VLOW,1=24=14,B2,S@22.06,16.94	49.66	LOW,LOW,0=23=17,B3,S@19.86,20.14	38.16	SOK,SOK,6=60=78,B2,S@54.95,89.05	42.17	OK,OK,3=19=22,B2,S@18.55,25.45	39.48	LOW,LOW,2=15=19,B2,S@14.21,21.79	34.50	OK,OK,1=25=36,B2,S@21.39,40.61	96.00	SOK,SOK,0=987=30,B3,S@976.32,40.68	95.66	N,N,0=272=9,B3,S@268.80,12.20	94.05	LOW,LOW,0=390=18,B3,S@383.72,24.28	94.80	VLOW,VLOW,0=325=13,B3,S@320.42,17.58	97.14	SOK,SOK,2=1533=33,B2,S@1523.16,44.84	97.36	N,N,0=354=7,B3,S@351.47,9.53	99.24	N,N,0=360=2,B3,S@359.25,2.75	97.37	N,N,2=252=5,B2,S@252.19,6.81	96.49	N,N,0=226=6,B3,S@223.86,8.14	95.08	N,N,0=159=6,B3,S@156.88,8.12	94.96	N,N,0=181=7,B3,S@178.52,9.48	95.00	SOK,SOK,0=1302=50,B3,S@1284.40,67.60	94.29	SOK,SOK,0=453=20,B3,S@445.99,27.01	95.57	VLOW,VLOW,0=414=14,B3,S@409.04,18.96	95.48	LOW,LOW,0=435=15,B3,S@429.66,20.34	94.49	SOK,SOK,1=1199=51,B2,S@1182.07,68.93	95.08	VLOW,VLOW,0=265=10,B3,S@261.47,13.53	94.04	VLOW,VLOW,0=238=11,B3,S@234.16,14.84	95.40	N,N,0=199=7,B3,S@196.52,9.48	93.20	VLOW,VLOW,1=187=10,B2,S@184.54,13.46	92.67	N,N,0=156=9,B3,S@152.91,12.09	96.58	N,N,0=155=4,B3,S@153.56,5.44	-15.90
ZFX	HsaALTA1000499-1/2	chrX:24177714-24177866	0	chrX:24175443,24177714+24177684-24177866	Alt3	64.45	SOK,SOK,64.07,77=116=58,C3@74.76,41.24	64.28	OK,OK,78.53,34=50=13,C2@32.14,17.86	60.34	LOW,OK,56.98,24=39=26,C3@23.53,15.47	71.25	LOW,LOW,54.78,19=27=19,C2@19.24,7.76	78.46	SOK,SOK,72.20,196=245=85,C3@192.23,52.77	77.76	OK,SOK,74.82,79=99=31,C3@76.98,22.02	77.35	OK,OK,76.15,63=80=23,C3@61.88,18.12	80.63	OK,OK,62.86,53=65=33,C3@52.41,12.59	80.29	SOK,SOK,61.26,95=120=64,C3@96.35,23.65	77.46	LOW,OK,53.34,29=38=27,C2@29.43,8.57	87.04	LOW,LOW,59.94,32=37=20,C2@32.20,4.80	79.28	OK,OK,69.83,39=50=20,C3@39.64,10.36	74.64	N,N,3.13,3=4=99,C3@2.99,1.01	100.00	N,N,3.86,2=2=38,S@2.00,0.00	0.00	N,N,2.56,0=1=30,C3@0.00,1.00	100.00	N,N,3.02,1=1=28,C3@1.00,0.00	100.00	N,N,6.35,2=2=23,S@2.00,0.00	100.00	N,N,46.15,1=1=1,S@1.00,0.00	NA	N,N,0.00,0=0=4,S@0,0	NA	N,N,0.00,0=0=3,S@0,0	100.00	N,N,100.00,1=1=0,S@1.00,0.00	NA	N,N,0.00,0=0=9,S@0,0	NA	N,N,0.00,0=0=6,S@0,0	100.00	N,N,2.02,2=2=81,S@2.00,0.00	100.00	N,N,2.76,1=1=30,S@1.00,0.00	NA	N,N,0.00,0=0=24,S@0,0	100.00	N,N,3.09,1=1=26,S@1.00,0.00	100.00	N,N,4.11,2=2=38,C3@2.00,0.00	NA	N,N,0.00,0=0=7,S@0,0	NA	N,N,0.00,0=0=11,S@0,0	NA	N,N,0.00,0=0=2,S@0,0	NA	N,N,0.00,0=0=7,S@0,0	NA	N,N,0.00,0=0=5,S@0,0	100.00	N,N,20.26,2=2=6,C3@2.00,0.00	15.97
SLC9A3R2	HsaALTA0008008-1/3	chr16:2037859-	0	chr16:2037600,2037859+2037826+2037757-	Alt3	16.67	OK,OK,100.00,15=90=0,S@15.00,75.00	13.79	LOW,LOW,100.00,4=29=0,S@4.00,25.00	14.29	LOW,LOW,100.00,5=35=0,S@5.00,30.00	21.43	LOW,LOW,100.00,6=28=0,S@6.00,22.00	32.35	LOW,LOW,100.00,11=34=0,S@11.00,23.00	40.00	N,N,100.00,4=10=0,S@4.00,6.00	25.00	N,N,100.00,3=12=0,S@3.00,9.00	33.33	N,N,100.00,4=12=0,S@4.00,8.00	36.23	OK,OK,100.00,25=69=0,S@25.00,44.00	28.57	VLOW,VLOW,100.00,6=21=0,S@6.00,15.00	40.91	VLOW,VLOW,100.00,9=22=0,S@9.00,13.00	38.46	LOW,LOW,100.00,10=26=0,S@10.00,16.00	14.99	SOK,SOK,100.00,202=1347=0,S@201.92,1145.08	14.09	SOK,SOK,100.00,61=433=0,S@61.01,371.99	12.52	SOK,SOK,100.00,63=503=0,S@62.98,440.02	18.57	SOK,SOK,100.00,76=409=0,S@75.95,333.05	13.32	SOK,SOK,100.00,202=1517=0,S@202.06,1314.94	12.40	SOK,SOK,100.00,31=250=0,S@31.00,219.00	9.64	SOK,SOK,100.00,24=249=0,S@24.00,225.00	9.71	SOK,SOK,100.00,30=309=0,S@30.00,279.00	16.54	SOK,SOK,100.00,43=260=0,S@43.00,217.00	16.32	SOK,SOK,100.00,39=239=0,S@39.00,200.00	15.05	SOK,SOK,100.00,31=206=0,S@31.00,175.00	13.62	SOK,SOK,100.00,150=1101=0,S@149.96,951.04	11.69	SOK,SOK,100.00,49=419=0,S@48.98,370.02	13.70	SOK,SOK,100.00,53=387=0,S@53.02,333.98	17.63	SOK,SOK,100.00,52=295=0,S@52.01,242.99	14.75	SOK,SOK,100.00,239=1620=0,S@238.95,1381.05	13.83	SOK,SOK,100.00,43=311=0,S@43.01,267.99	15.94	SOK,SOK,100.00,44=276=0,S@43.99,232.01	16.15	SOK,SOK,100.00,42=260=0,S@41.99,218.01	16.55	SOK,SOK,100.00,47=284=0,S@47.00,237.00	12.99	SOK,SOK,100.00,30=231=0,S@30.01,200.99	12.89	SOK,SOK,100.00,33=256=0,S@33.00,223.00	19.48
TIMELESS	HsaALTA0008651-2/2	chr12:56432369-56432524	3	chr12:56433026,56432369-56432521+56432524	Alt3	71.21	SOK,SOK,97.54,141=198=5,S@141.00,57.00	69.12	OK,OK,100.00,47=68=0,S@47.00,21.00	73.85	OK,OK,95.59,48=65=3,S@48.00,17.00	69.35	OK,OK,96.88,43=62=2,S@43.00,19.00	78.12	SOK,SOK,97.71,100=128=3,S@99.99,28.01	85.11	OK,OK,97.92,40=47=1,S@40.00,7.00	82.05	LOW,LOW,100.00,32=39=0,S@32.00,7.00	66.67	OK,OK,95.45,28=42=2,S@28.00,14.00	86.62	SOK,SOK,99.37,136=157=1,S@135.99,21.01	89.09	OK,OK,98.21,49=55=1,S@49.00,6.00	89.36	OK,OK,100.00,42=47=0,S@42.00,5.00	81.82	OK,OK,100.00,45=55=0,S@45.00,10.00	80.44	SOK,SOK,99.76,329=409=1,S@329.00,80.00	79.67	SOK,SOK,100.00,98=123=0,S@97.99,25.01	80.15	SOK,SOK,99.27,109=136=1,S@109.00,27.00	81.33	SOK,SOK,100.00,122=150=0,S@122.00,28.00	79.14	SOK,SOK,99.66,239=302=1,S@239.00,63.00	75.86	LOW,LOW,96.57,22=29=1,S@22.00,7.00	83.33	LOW,LOW,100.00,30=36=0,S@30.00,6.00	70.97	LOW,LOW,100.00,22=31=0,S@22.00,9.00	75.00	LOW,LOW,100.00,21=28=0,S@21.00,7.00	78.57	OK,OK,100.00,66=84=0,S@66.00,18.00	82.80	OK,OK,100.00,77=93=0,S@77.00,16.00	80.05	SOK,SOK,100.00,305=381=0,S@304.99,76.01	72.14	SOK,SOK,100.00,101=140=0,S@101.00,39.00	86.29	SOK,SOK,100.00,107=124=0,S@107.00,17.00	82.61	SOK,SOK,100.00,95=115=0,S@95.00,20.00	83.38	SOK,SOK,99.43,291=349=2,S@291.00,58.00	82.69	OK,OK,96.30,43=52=2,S@43.00,9.00	72.97	OK,OK,100.00,54=74=0,S@54.00,20.00	82.22	OK,OK,100.00,37=45=0,S@37.00,8.00	86.84	LOW,LOW,100.00,33=38=0,S@33.00,5.00	95.52	OK,OK,100.00,64=67=0,S@64.00,3.00	81.94	OK,OK,100.00,59=72=0,S@59.00,13.00	15.99
NAB1	HsaALTA0005536-1/2	chr2:190649846-190649982	0	chr2:190649360,190649846+190649831-190649982	Alt3	44.49	SOK,SOK,65.59,57=120=66,C2@53.39,66.61	48.40	LOW,LOW,55.92,18=35=29,C1@16.94,18.06	41.22	OK,OK,67.08,19=43=22,C2@17.72,25.28	44.60	OK,OK,71.03,20=42=18,C2@18.73,23.27	31.31	SOK,SOK,50.18,35=103=109,C2@32.25,70.75	29.76	LOW,LOW,45.64,11=34=43,C2@10.12,23.88	36.61	LOW,OK,54.54,15=38=34,C2@13.91,24.09	32.57	LOW,LOW,53.70,12=34=31,C2@11.07,22.93	58.86	SOK,SOK,49.53,63=102=108,C2@60.04,41.96	56.30	LOW,LOW,45.87,16=27=33,C1@15.20,11.80	61.45	LOW,LOW,54.73,18=28=24,C1@17.21,10.79	63.18	OK,OK,49.37,31=47=50,C2@29.69,17.31	57.79	SOK,SOK,36.91,68=112=199,C1@64.72,47.28	56.50	LOW,LOW,33.67,22=37=76,C2@20.90,16.10	59.62	OK,OK,47.91,30=48=54,C1@28.62,19.38	56.30	LOW,LOW,29.87,16=27=66,C1@15.20,11.80	59.98	OK,OK,41.54,44=70=101,S@41.99,28.01	60.78	N,N,41.45,7=11=16,S@6.69,4.31	60.78	N,N,44.07,7=11=14,C1@6.69,4.31	63.92	N,N,37.65,4=6=10,S@3.84,2.16	72.66	N,N,50.61,6=8=8,S@5.81,2.19	63.92	VLOW,VLOW,42.51,14=21=29,S@13.42,7.58	43.16	N,N,36.38,6=13=24,S@5.61,7.39	67.39	OK,OK,41.03,49=70=104,C1@47.17,22.83	80.29	LOW,LOW,45.50,23=28=34,C1@22.48,5.52	54.15	LOW,LOW,47.17,16=28=33,S@15.16,12.84	68.89	N,N,31.81,10=14=31,S@9.64,4.36	78.68	LOW,LOW,27.73,25=31=82,C1@24.39,6.61	63.92	N,N,18.11,2=3=14,S@1.92,1.08	100.00	N,N,28.33,6=6=15,S@6.00,0.00	63.92	N,N,38.35,2=3=5,S@1.92,1.08	30.69	N,N,31.08,1=3=7,S@0.92,2.08	72.66	N,N,15.75,3=4=22,S@2.91,1.09	90.69	N,N,37.54,11=12=20,C2@10.88,1.12	15.57
HMBOX1	HsaALTA0004037-3/3	chr8:29048954-29049048	6	chr8:29047453,29048960+29048957+29048954-29049048	Alt3	42.25	OK,OK,98.57,30=71=1,S@30.00,41.00	40.91	VLOW,VLOW,100.00,9=22=0,S@9.00,13.00	50.00	VLOW,VLOW,100.00,11=22=0,S@11.00,11.00	41.38	LOW,LOW,96.57,12=29=1,S@12.00,17.00	58.89	SOK,SOK,100.00,63=107=0,S@63.01,43.99	60.47	OK,OK,100.00,26=43=0,S@26.00,17.00	65.88	OK,OK,100.00,27=41=0,S@27.01,13.99	41.67	VLOW,VLOW,100.00,10=24=0,S@10.00,14.00	65.12	OK,OK,100.00,56=86=0,S@56.00,30.00	54.55	LOW,LOW,100.00,18=33=0,S@18.00,15.00	74.07	LOW,LOW,100.00,20=27=0,S@20.00,7.00	72.41	LOW,LOW,100.00,21=29=0,S@21.00,8.00	57.69	SOK,SOK,100.00,60=104=0,S@60.00,44.00	48.72	LOW,LOW,100.00,19=39=0,S@19.00,20.00	48.39	LOW,LOW,100.00,15=31=0,S@15.00,16.00	76.47	LOW,LOW,100.00,26=34=0,S@26.00,8.00	72.92	OK,OK,100.00,35=48=0,S@35.00,13.00	100.00	N,N,100.00,4=4=0,S@4.00,0.00	27.27	N,N,100.00,3=11=0,S@3.00,8.00	87.50	N,N,100.00,7=8=0,S@7.00,1.00	83.33	N,N,100.00,5=6=0,S@5.00,1.00	100.00	N,N,100.00,6=6=0,S@6.00,0.00	76.92	N,N,100.00,10=13=0,S@10.00,3.00	66.14	OK,OK,100.00,35=53=0,S@35.05,17.95	66.67	LOW,LOW,100.00,20=30=0,S@20.00,10.00	45.45	N,N,100.00,5=11=0,S@5.00,6.00	83.56	N,N,100.00,10=12=0,C1@10.03,1.97	47.43	OK,OK,100.00,19=40=0,C1@18.97,21.03	33.01	N,N,100.00,2=6=0,C2@1.98,4.02	50.00	N,N,100.00,5=10=0,S@5.00,5.00	28.57	N,N,100.00,2=7=0,S@2.00,5.00	0.00	N,N,100.00,0=2=0,S@0.00,2.00	25.00	N,N,100.00,1=4=0,S@1.00,3.00	81.82	N,N,100.00,9=11=0,S@9.00,2.00	22.91
SH2B1	HsaALTA0007750-1/2	chr16:28867374-28867432	0	chr16:28867033,28867374+28867331-28867432	Alt3	9.21	SOK,SOK,99.08,10=108=1,S@9.95,98.05	10.42	OK,OK,100.00,5=48=0,S@5.00,43.00	12.42	LOW,LOW,100.00,4=32=0,S@3.97,28.03	3.47	LOW,LOW,96.55,1=28=1,S@0.97,27.03	10.04	OK,OK,100.00,9=90=0,C1@9.04,80.96	11.27	LOW,LOW,100.00,4=36=0,C1@4.06,31.94	7.41	LOW,LOW,100.00,2=27=0,S@2.00,25.00	9.60	LOW,LOW,100.00,3=31=0,C1@2.98,28.02	32.88	SOK,SOK,99.09,35=106=1,C2@34.85,71.15	35.22	LOW,LOW,96.95,11=31=1,C2@10.92,20.08	44.72	LOW,LOW,100.00,13=29=0,C2@12.97,16.03	23.87	OK,OK,100.00,11=46=0,C1@10.98,35.02	4.55	SOK,SOK,99.66,26=571=2,S@25.98,545.02	1.92	SOK,SOK,99.54,4=208=1,S@3.99,204.01	5.32	SOK,SOK,99.49,10=188=1,S@10.00,178.00	6.86	SOK,SOK,100.00,12=175=0,S@12.01,163.00	2.93	SOK,SOK,100.00,19=649=0,S@19.02,629.98	4.41	OK,OK,100.00,4=92=0,S@4.06,87.94	2.06	OK,OK,100.00,2=97=0,S@2.00,95.00	3.28	SOK,SOK,100.00,4=122=0,S@4.00,118.00	1.01	OK,OK,100.00,1=96=0,S@0.97,95.03	2.22	SOK,SOK,100.00,3=134=0,S@2.97,131.03	4.63	SOK,SOK,100.00,5=108=0,S@5.00,103.00	3.27	SOK,SOK,99.51,13=398=2,S@13.01,384.99	3.64	SOK,SOK,100.00,6=165=0,S@6.01,158.99	3.88	SOK,SOK,99.23,5=129=1,S@5.01,123.99	1.92	SOK,SOK,99.07,2=104=1,S@2.00,102.00	4.51	SOK,SOK,100.00,23=508=0,S@22.91,485.09	2.59	OK,OK,100.00,2=76=0,S@1.97,74.03	2.35	OK,OK,100.00,2=84=0,S@1.97,82.03	7.72	OK,OK,100.00,7=90=0,C1@6.95,83.05	4.77	OK,OK,100.00,4=84=0,S@4.01,79.99	4.40	OK,OK,100.00,4=91=0,S@4.00,87.00	5.00	OK,OK,100.00,4=80=0,S@4.00,76.00	25.83
PDXDC1	HsaALTA1049285-2/2	chr16:14997753-14997826	4	chr16:14979957,14997757+14997753-14997826	Alt3	74.85	OK,OK,100.00,61=67=0,C3@50.15,16.85	73.20	LOW,OK,100.00,28=31=0,C3@22.69,8.31	62.98	VLOW,LOW,100.00,19=23=0,C3@14.49,8.51	71.99	VLOW,VLOW,100.00,15=21=0,C3@15.12,5.88	57.86	OK,OK,100.00,30=43=0,C3@24.88,18.12	86.25	N,N,100.00,12=14=0,C3@12.08,1.92	46.40	VLOW,OK,100.00,12=20=0,C3@9.28,10.72	75.56	N,N,100.00,6=8=0,C3@6.04,1.96	88.15	OK,SOK,100.00,71=83=0,C3@73.16,9.84	86.65	LOW,LOW,100.00,25=29=0,C3@25.13,3.87	96.18	VLOW,LOW,100.00,18=19=0,C3@18.27,0.73	92.38	LOW,OK,100.00,28=31=0,C3@28.64,2.36	100.00	N,N,91.29,11=11=1,C3@11.00,0.00	100.00	N,N,100.00,2=2=0,C3@2.00,0.00	100.00	N,N,100.00,2=2=0,C3@2.00,0.00	100.00	N,N,87.04,7=7=1,C3@7.00,0.00	100.00	N,N,100.00,8=8=0,C3@8.00,0.00	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	100.00	N,N,100.00,2=2=0,C3@2.00,0.00	100.00	N,N,100.00,3=3=0,C3@3.00,0.00	NA	N,N,NA,0=0=0,S@0,0	100.00	N,N,100.00,3=3=0,C3@3.00,0.00	89.86	N,N,91.03,9=10=1,C3@8.99,1.01	87.28	N,N,89.00,7=8=1,C3@6.98,1.02	100.00	N,N,100.00,1=1=0,C3@1.00,0.00	100.00	N,N,100.00,1=1=0,C3@1.00,0.00	36.64	N,N,86.33,5=6=2,C3@2.20,3.80	10.81	N,N,100.00,1=2=0,C3@0.22,1.78	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	NA	N,N,NA,0=0=0,S@0,0	100.00	N,N,100.00,1=1=0,C3@1.00,0.00	100.00	N,N,57.83,3=3=2,C3@3.00,0.00	22.35
KIF18B	HsaALTA0004581-1/2	chr17:44928026-44928551	0	chr17:44928819,44928026-44928551+44928578	Alt3	29.51	SOK,SOK,100.00,36=122=0,S@36.00,86.00	40.48	OK,OK,100.00,17=42=0,S@17.00,25.00	28.57	OK,OK,100.00,16=56=0,S@16.00,40.00	36.11	LOW,LOW,100.00,13=36=0,S@13.00,23.00	33.58	SOK,SOK,100.00,45=134=0,S@45.00,89.00	30.00	OK,OK,100.00,18=60=0,S@18.00,42.00	48.78	OK,OK,100.00,20=41=0,S@20.00,21.00	29.41	LOW,LOW,100.00,10=34=0,S@10.00,24.00	54.01	SOK,SOK,100.00,74=137=0,S@73.99,63.01	48.78	OK,OK,100.00,20=41=0,S@20.00,21.00	59.52	OK,OK,100.00,25=42=0,S@25.00,17.00	56.14	OK,OK,100.00,32=57=0,S@32.00,25.00	24.69	SOK,SOK,100.00,119=482=0,S@119.01,362.99	26.77	SOK,SOK,100.00,34=127=0,S@34.00,93.00	26.73	SOK,SOK,100.00,54=202=0,S@53.99,148.01	20.26	SOK,SOK,100.00,31=153=0,S@31.00,122.00	29.10	SOK,SOK,100.00,126=433=0,S@126.00,307.00	28.57	OK,OK,100.00,14=49=0,S@14.00,35.00	29.82	OK,OK,100.00,17=57=0,S@17.00,40.00	30.65	OK,OK,100.00,19=62=0,S@19.00,43.00	25.00	OK,OK,100.00,15=60=0,S@15.00,45.00	30.48	SOK,SOK,100.00,32=105=0,S@32.00,73.00	28.28	OK,OK,100.00,28=99=0,S@28.00,71.00	22.93	SOK,SOK,100.00,86=375=0,S@85.99,289.01	20.63	SOK,SOK,100.00,26=126=0,S@25.99,100.01	26.81	SOK,SOK,100.00,37=138=0,S@37.00,101.00	19.27	SOK,SOK,100.00,21=109=0,S@21.00,88.00	18.63	SOK,SOK,100.00,76=408=0,S@76.01,331.99	22.22	OK,OK,100.00,16=72=0,S@16.00,56.00	19.74	OK,OK,100.00,15=76=0,S@15.00,61.00	28.89	OK,OK,100.00,13=45=0,S@13.00,32.00	18.52	OK,OK,100.00,10=54=0,S@10.00,44.00	12.50	OK,OK,100.00,9=72=0,S@9.00,63.00	14.77	OK,OK,100.00,13=88=0,S@13.00,75.00	19.76
