GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
SRSF6	HsaINT0159283	chr20:43458510-43459770	1261	chr20:43458361-43458509=43459771-43459895:+	IR	8.28	SOK,SOK,23.4=151,1=203=1130,1.28e-28@110.46,1223.54	7.34	SOK,SOK,8.8=151,1=63=404,1.18e-08@34.35,433.65	7.5	SOK,SOK,7.0=151,0=67=413,1.62e-10@36,444	10.44	SOK,SOK,7.7=151,0=73=313,2.15e-11@40.3,345.7	17.78	SOK,SOK,40.8=151,0=394=911,2.66e-58@232.03,1072.97	19.18	SOK,SOK,15.3=151,0=149=314,1.69e-22@88.8,374.2	17.79	SOK,SOK,10.2=151,0=129=298,1.41e-19@75.96,351.04	16.25	SOK,SOK,15.3=151,0=116=299,1.12e-17@67.44,347.56	13.86	SOK,SOK,30.4=151,0=325=1010,3.22e-48@185.03,1149.97	13.48	SOK,SOK,9.7=151,0=95=305,1.31e-14@53.92,346.08	14.02	SOK,SOK,7.9=151,0=105=322,4.53e-16@59.87,367.13	14.03	SOK,SOK,12.8=151,0=125=383,5.42e-19@71.27,436.73	47.51	SOK,SOK,518.0=151,548=1380=1065,0.113@1421.97,1571.03	50.62	SOK,SOK,140.5=151,162=408=278,0.0631@429.26,418.74	42.18	SOK,SOK,146.5=151,147=419=388,0.0812@402.4,551.6	49.81	SOK,SOK,231.1=151,239=553=399,0.725@593.24,597.76	27.56	SOK,SOK,232.3=151,219=484=924,0.939@448.4,1178.6	35.03	SOK,SOK,32.2=151,25=85=102,0.104@74.26,137.74	30.25	SOK,SOK,34.8=151,21=77=113,0.0702@63.83,147.17	26.71	SOK,SOK,19.5=151,24=54=107,0.369@49.41,135.59	24.46	SOK,SOK,25.5=151,27=41=105,0.974@42.32,130.68	27.7	SOK,SOK,58.2=151,69=118=244,0.913@119.39,311.61	24.25	SOK,SOK,62.1=151,53=109=253,0.894@100.64,314.36	47.61	SOK,SOK,519.2=151,577=1299=1032,0.503@1384.5,1523.5	44.21	SOK,SOK,154.6=151,208=388=376,0.516@429.72,542.28	48.53	SOK,SOK,128.6=151,150=361=271,0.147@379.5,402.5	49.97	SOK,SOK,236.0=151,219=550=385,0.495@576.65,577.35	26.25	SOK,SOK,232.9=151,224=460=961,0.993@431.81,1213.19	23.67	SOK,SOK,50.3=151,50=97=237,0.938@90.89,293.11	28.32	SOK,SOK,59.6=151,58=104=205,0.982@103.93,263.07	24.03	SOK,SOK,13.9=151,18=56=117,0.0693@45.9,145.1	18.71	SOK,SOK,24.1=151,17=41=126,0.614@34.43,149.57	30.9	SOK,SOK,38.0=151,42=85=142,0.751@83.12,185.88	30.21	SOK,SOK,47.0=151,39=77=134,0.903@75.53,174.48	-21.57
CTD-3184A7.4	HsaINT1010288	chr20:63627393-63628189	797	chr20:63627227-63627392=63628190-63628824:+	IR	61.54	VLOW,VLOW,8.1=99,10=6=5,0.857@12.92,8.08	40	N,N,2.8=99,3=1=3,0.677@2.8,4.2	60	N,N,3.9=99,4=2=2,0.77@4.8,3.2	100	N,N,1.4=99,3=3=0,0.677@6,0	72	VLOW,VLOW,25.8=99,28=8=7,0.26@30.96,12.04	83.33	N,N,9.6=99,18=2=2,0.0471@18.33,3.67	57.14	N,N,7.4=99,5=3=3,0.687@6.29,4.71	66.67	N,N,8.8=99,5=3=2,0.537@6.67,3.33	57.14	N,N,9.2=99,12=4=6,0.501@12.57,9.43	60	N,N,3.5=99,4=2=2,0.77@4.8,3.2	71.43	N,N,2.5=99,4=1=1,0.558@4.29,1.71	45.45	N,N,3.2=99,4=1=3,0.558@3.64,4.36	87.8	SOK,SOK,55.1=99,122=137=18,0.545@243.21,33.79	81.63	OK,OK,14.1=99,34=46=9,0.228@72.65,16.35	91.58	OK,OK,18.4=99,39=48=4,0.469@83.34,7.66	90.2	OK,OK,22.6=99,49=43=5,0.78@87.49,9.51	76.18	SOK,SOK,94.8=99,124=151=43,1@242.25,75.75	75	OK,OK,15.6=99,20=28=8,0.903@42,14	76.12	OK,OK,10.6=99,21=30=8,0.48@44.91,14.09	79.66	OK,OK,19.1=99,18=29=6,0.946@42.22,10.78	68.75	OK,OK,17.3=99,28=16=10,0.903@37.12,16.88	68.97	OK,OK,18.0=99,23=17=9,0.98@33.8,15.2	91.84	LOW,LOW,14.1=99,14=31=2,0.712@43.16,3.84	80.78	SOK,SOK,70.4=99,104=123=27,0.992@205.18,48.82	83.72	OK,OK,20.5=99,32=40=7,0.875@66.14,12.86	85.88	OK,OK,23.0=99,32=41=6,0.923@67.85,11.15	74.55	OK,OK,26.9=99,40=42=14,0.979@71.57,24.43	68.44	SOK,SOK,99.3=99,163=197=83,0.971@303.19,139.81	60	OK,OK,19.4=99,36=33=23,0.87@55.2,36.8	78.85	OK,OK,20.9=99,31=51=11,0.602@73.33,19.67	75.68	OK,OK,17.0=99,20=36=9,0.766@49.19,15.81	55.22	OK,OK,14.1=99,17=20=15,0.962@28.71,23.29	70.37	OK,OK,14.5=99,27=30=12,0.744@48.56,20.44	69.41	OK,OK,13.4=99,32=27=13,0.593@49.98,22.02	-19.55
FTCD	HsaINT0066449	chr21:46150526-46151557	1032	chr21:46151558-46151737=46150388-46150525:-	IR	100	N,N,0.0=151,0=2=0,0.51@2,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1,0	100	N,N,0.0=151,0=1=0,0.714@1,0	100	N,N,0.0=151,0=2=0,0.51@2,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1,0	100	N,N,0.0=151,0=1=0,0.714@1,0	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	35.16	SOK,SOK,237.8=151,453=460=842,0.999@617.06,1137.94	33.27	SOK,SOK,89.0=151,182=147=330,0.946@219.25,439.75	31.13	SOK,SOK,64.7=151,114=131=271,0.932@160.63,355.37	41.29	SOK,SOK,84.1=151,157=182=241,0.875@239.48,340.52	15.05	SOK,SOK,165.3=151,304=287=1668,0.999@339.98,1919.02	11.35	SOK,SOK,28.7=151,41=45=336,0.982@47.9,374.1	11.6	SOK,SOK,27.4=151,56=38=358,0.822@52.43,399.57	11.97	SOK,SOK,20.4=151,56=34=331,0.385@50.39,370.61	11.14	SOK,SOK,23.6=151,43=43=343,0.924@47.79,381.21	27.23	SOK,SOK,35.7=151,52=52=139,0.995@66.17,176.83	28.92	SOK,SOK,29.4=151,56=75=161,0.488@84.45,207.55	34.84	SOK,SOK,267.9=151,472=516=924,1@666.14,1245.86	31.29	SOK,SOK,94.3=151,164=193=392,0.947@234.36,514.64	34.22	SOK,SOK,74.9=151,153=130=272,0.934@189.92,365.08	40.09	SOK,SOK,98.7=151,155=193=260,0.98@243.75,364.25	15.28	SOK,SOK,112.6=151,232=215=1239,0.961@257.64,1428.46	16.35	SOK,SOK,22.9=151,49=37=220,0.78@50.03,255.97	19.57	SOK,SOK,22.5=151,50=58=222,0.472@64.58,265.42	12.93	SOK,SOK,14.8=151,28=29=192,0.836@32.2,216.8	12.04	SOK,SOK,15.1=151,27=22=179,0.882@27.45,200.55	15.48	SOK,SOK,18.8=151,47=38=232,0.577@49.09,268.01	13.78	SOK,SOK,18.5=151,31=31=194,0.946@35.28,220.72	-20.20
FTCD	HsaINT1013982	chr21:46146328-46150118	3791	chr21:46150119-46150250=46146266-46146327:-	IR	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.2=151,1=0=0,0.714@1,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,1=0=0,0.714@1,0	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	32.17	SOK,SOK,199.1=151,158=286=467,0.999@293.41,618.64	35.44	SOK,SOK,73.0=151,78=108=169,1@125.97,229.47	29.05	SOK,SOK,51.9=151,35=84=145,0.625@76.78,187.52	31.19	SOK,SOK,74.2=151,45=94=153,0.861@91.17,201.14	12.17	SOK,SOK,109.2=151,79=256=1207,0.0234@187.84,1355.65	9.26	SOK,SOK,15.8=151,11=36=230,0.272@25.67,251.52	11.38	SOK,SOK,18.5=151,14=41=214,0.366@30.63,238.55	9.88	SOK,SOK,17.6=151,7=47=246,0.00563@29.66,270.58	11.36	SOK,SOK,17.9=151,12=48=234,0.0892@33.42,260.74	17.5	SOK,SOK,20.4=151,15=44=139,0.355@34.67,163.45	17.18	SOK,SOK,19.0=151,20=40=144,0.779@35.15,169.46	35.92	SOK,SOK,241.5=151,179=340=462,0.999@352.68,629.18	32.67	SOK,SOK,88.5=151,57=113=175,0.933@112.76,232.39	36.75	SOK,SOK,64.2=151,44=97=121,0.785@96.4,165.91	38.46	SOK,SOK,88.8=151,78=130=166,0.998@143.99,230.41	12.11	SOK,SOK,83.0=151,49=178=822,0.0105@127.24,923.43	13.92	SOK,SOK,15.3=151,12=35=145,0.391@26.78,165.6	10.57	SOK,SOK,14.6=151,10=26=152,0.542@19.9,168.37	10.3	SOK,SOK,10.7=151,7=28=152,0.176@19.31,168.13	10.88	SOK,SOK,11.1=151,7=26=135,0.233@18.29,149.83	14.57	SOK,SOK,14.4=151,7=33=117,0.0802@22.92,134.37	12.93	SOK,SOK,16.9=151,6=30=121,0.0764@20.32,136.86	-19.69
FTCD	HsaINT0066452	chr21:46145948-46146265	318	chr21:46146266-46146327=46145818-46145947:-	IR	100	N,N,0.0=151,0=1=0,0.714@1,0	100	N,N,0.0=151,0=1=0,0.714@1,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	47.53	SOK,SOK,157.4=151,308=363=370,0.807@494.94,546.38	50.69	SOK,SOK,55.9=151,119=132=122,0.677@189.12,183.97	41.76	SOK,SOK,43.3=151,70=108=124,0.531@126.18,175.97	49.37	SOK,SOK,58.2=151,119=123=124,0.867@180.74,185.35	21.11	SOK,SOK,114.5=151,199=305=941,0.288@305.22,1140.64	16.11	SOK,SOK,15.1=151,22=46=177,0.298@39.47,205.56	20.75	SOK,SOK,17.9=151,32=55=166,0.275@52.52,200.57	22.75	SOK,SOK,26.4=151,52=57=185,0.754@66.91,227.18	16.9	SOK,SOK,23.9=151,36=58=231,0.609@54.94,270.15	30.61	SOK,SOK,16.7=151,34=42=86,0.581@49.63,112.51	26.63	SOK,SOK,14.6=151,23=47=96,0.271@44.32,122.1	55.22	SOK,SOK,172.2=151,327=421=303,0.612@580.49,470.74	56.29	SOK,SOK,64.4=151,105=176=109,0.283@219.58,170.51	56.27	SOK,SOK,50.3=151,105=119=87,0.651@175.02,136.01	53.15	SOK,SOK,57.5=151,117=126=107,0.804@186.09,164.03	19.56	SOK,SOK,90.6=151,165=218=787,0.66@228.93,941.46	18.63	SOK,SOK,17.6=151,24=47=155,0.5@42.11,183.92	18.94	SOK,SOK,17.4=151,28=45=156,0.484@43.41,185.79	20.87	SOK,SOK,14.8=151,26=40=125,0.483@39.88,151.21	18.32	SOK,SOK,12.8=151,32=25=127,0.593@33.71,150.32	22.18	SOK,SOK,14.4=151,31=30=107,0.712@37.27,130.76	19.03	SOK,SOK,13.7=151,24=31=117,0.712@32.73,139.27	-27.61
FTCD	HsaINT0066443	chr21:46138924-46145416	6493	chr21:46145417-46145578=46138880-46138923:-	IR	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	0	N,N,0.2=151,0=0=1,1@0,1	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	0	N,N,0.0=151,0=0=1,1@0,1	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	23.53	SOK,SOK,182.6=151,221=253=770,1@292.74,951.38	23.46	SOK,SOK,63.7=151,70=79=243,1@91.97,300.06	21.61	SOK,SOK,52.1=151,66=73=252,0.999@84.51,306.57	25.27	SOK,SOK,66.8=151,85=101=275,0.999@116.49,344.51	9.8	SOK,SOK,78.3=151,131=238=1698,0.0696@202.62,1864.89	8.01	SOK,SOK,14.6=151,10=44=310,0.0646@29.16,334.84	9.06	SOK,SOK,11.6=151,27=35=311,0.391@33.79,339.21	9.64	SOK,SOK,8.6=151,32=48=375,0.0191@43.86,411.16	10.06	SOK,SOK,13.9=151,30=51=362,0.13@44.57,398.46	9.8	SOK,SOK,14.8=151,11=24=161,0.719@19.21,176.85	13.71	SOK,SOK,14.8=151,21=36=179,0.621@32.41,203.98	30.69	SOK,SOK,238.1=151,319=325=727,1@420.78,950.28	31.61	SOK,SOK,85.1=151,122=135=278,0.999@169.13,365.93	27.18	SOK,SOK,64.2=151,84=75=213,1@101.11,270.89	32.57	SOK,SOK,88.8=151,113=115=236,1@151.12,312.88	5.54	SOK,SOK,53.8=151,63=98=1373,0.975@84.99,1449.07	4.63	SOK,SOK,7.7=151,9=15=247,0.815@12.55,258.45	5.81	SOK,SOK,12.1=151,13=17=243,0.954@15.86,257.19	5.72	SOK,SOK,6.7=151,11=14=206,0.77@13.21,217.79	5.63	SOK,SOK,7.2=151,10=16=218,0.675@13.74,230.26	5.96	SOK,SOK,8.3=151,13=15=221,0.815@14.84,234.16	5.56	SOK,SOK,11.8=151,7=21=238,0.429@14.79,251.21	-17.90
SFI1	HsaINT0148624	chr22:31613856-31614788	933	chr22:31613602-31613855=31614789-31614860:+	IR	100	N,N,0.5=151,4=1=0,0.26@5.09,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,3=0=0,0.364@3,0	100	N,N,0.5=151,1=1=0,0.714@2.09,0	66.54	N,N,0.0=151,3=1=1,0.364@3.41,1.71	100	N,N,0.0=151,2=0=0,0.51@2,0	50.42	N,N,0.0=151,1=1=1,0.714@1.57,1.55	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	72.17	N,N,0.0=151,3=2=1,0.364@4.47,1.72	0	N,N,0.0=151,0=0=1,1@0,1	100	N,N,0.0=151,0=2=0,0.51@2.19,0	100	N,N,0.0=151,3=0=0,0.364@3,0	52.59	SOK,SOK,164.6=151,330=303=296,0.99@504.64,454.94	49.97	SOK,SOK,44.7=151,93=97=99,0.668@149.28,149.46	48.53	SOK,SOK,49.1=151,110=82=105,0.764@148.3,157.29	58.64	SOK,SOK,70.7=151,127=124=92,0.97@208.32,146.93	32.06	SOK,SOK,105.2=151,195=192=426,0.972@267.43,566.72	26.51	SOK,SOK,16.5=151,33=27=86,0.788@39.55,109.64	35.94	SOK,SOK,17.9=151,44=38=76,0.595@58.15,103.65	28.92	SOK,SOK,16.5=151,21=35=72,0.634@38.21,93.91	24.81	SOK,SOK,13.4=151,27=30=90,0.555@37.32,113.11	37.51	SOK,SOK,19.9=151,34=31=56,0.934@46.69,77.78	43.06	SOK,SOK,21.1=151,36=31=46,0.934@50,66.12	55.49	SOK,SOK,155.1=151,307=308=256,0.931@500.6,401.54	51.6	SOK,SOK,36.4=151,105=67=83,0.242@135.14,126.76	52.04	SOK,SOK,45.0=151,101=88=90,0.758@149.95,138.19	61.57	SOK,SOK,73.7=151,101=153=83,0.791@216.78,135.31	34.65	SOK,SOK,84.6=151,199=173=364,0.719@261.35,492.9	42.1	SOK,SOK,19.5=151,58=39=69,0.268@71.52,98.36	33.88	SOK,SOK,15.8=151,33=38=72,0.5@49.91,97.4	31.14	SOK,SOK,9.0=151,31=20=58,0.255@34.67,76.67	28.82	OK,OK,10.4=151,17=24=53,0.542@27.86,68.8	38.04	SOK,SOK,14.1=151,35=22=48,0.571@40.76,66.39	31.08	SOK,SOK,15.8=151,25=30=64,0.788@37.89,84.02	-18.20
MAPK12	HsaINT0099582	chr22:50256647-50256934	288	chr22:50256935-50256964=50256599-50256646:-	IR	4.94	OK,SOK,7.4=151,1=8=66,0.422@4.99,96.09	11.2	OK,OK,3.5=151,1=6=22,0.588@4.18,33.16	1.37	OK,OK,2.8=151,0=1=26,0.364@0.51,36.41	1.9	LOW,OK,1.2=151,0=1=18,0.714@0.51,26.32	4.98	OK,OK,3.2=151,1=4=48,0.77@2.9,55.32	4.43	OK,OK,1.2=151,0=2=20,0.51@1.04,22.52	4.98	LOW,LOW,1.2=151,0=2=17,0.51@1.05,20.04	5.94	VLOW,VLOW,0.9=151,1=0=11,0.51@0.81,12.76	2.13	OK,OK,1.6=151,1=1=45,0.802@1.29,59.28	0	VLOW,LOW,0.2=151,0=0=13,1@0,16.65	3.38	LOW,OK,0.7=151,1=0=16,0.51@0.79,22.47	2.48	LOW,LOW,0.7=151,0=1=16,0.714@0.51,20.14	35.45	SOK,SOK,53.5=151,81=41=101,0.178@111.24,202.55	40.94	OK,OK,14.6=151,26=11=25,0.171@35.64,51.41	29.13	OK,SOK,22.5=151,29=18=50,0.595@40.11,97.58	40.76	OK,OK,16.5=151,26=12=26,0.238@36.29,52.75	28.98	SOK,SOK,40.8=151,57=27=94,0.146@73.36,179.77	22.56	LOW,OK,4.6=151,7=5=18,0.706@9.59,32.93	35.83	VLOW,LOW,5.1=151,9=5=11,0.529@12.7,22.74	29.63	VLOW,LOW,7.0=151,10=1=13,0.034@10.51,24.97	23.76	LOW,OK,5.8=151,8=3=16,0.34@9.39,30.13	35.29	LOW,OK,11.6=151,17=4=18,0.0431@20.21,37.05	26.78	LOW,OK,6.7=151,6=9=18,0.943@11.49,31.42	33.18	SOK,SOK,55.2=151,70=46=103,0.694@101.57,204.56	30.14	OK,OK,17.6=151,21=14=35,0.678@29.9,69.31	34.48	OK,SOK,18.3=151,26=17=36,0.646@38.03,72.27	34.91	OK,OK,19.2=151,23=15=32,0.655@33.73,62.88	19.47	SOK,SOK,27.8=151,29=22=94,0.84@39.51,163.41	24.98	VLOW,LOW,5.3=151,6=3=13,0.537@7.58,22.77	17.73	OK,OK,2.8=151,7=2=21,0.235@7.45,34.55	26.22	VLOW,LOW,5.8=151,5=5=12,0.863@7.96,22.39	8.43	LOW,OK,4.2=151,2=2=18,0.77@2.73,29.7	15.76	LOW,OK,4.4=151,1=7=16,0.501@4.93,26.37	26.26	VLOW,OK,5.3=151,8=3=14,0.34@9.58,26.9	-17.04
CHKB	HsaINT0034921	chr22:50582358-50582557	200	chr22:50582558-50582999=50582249-50582357:-	IR	92.31	N,N,6.0=151,2=22=1,0.017@23.08,1.92	100	N,N,2.5=151,1=7=0,0.285@8,0	80	N,N,1.4=151,1=7=1,0.285@7.2,1.8	100	N,N,2.1=151,0=8=0,0.0678@8,0	100	VLOW,VLOW,9.5=151,5=46=0,0.00113@51,0	100	N,N,4.2=151,3=16=0,0.164@19,0	100	N,N,3.2=151,0=23=0,0.000436@23,0	100	N,N,2.1=151,2=7=0,0.501@9,0	80	N,N,3.7=151,3=13=2,0.287@14.4,3.6	100	N,N,1.4=151,1=4=0,0.558@5,0	100	N,N,0.5=151,1=5=0,0.186@6,0	55.56	N,N,1.9=151,1=4=2,0.558@3.89,3.11	70.54	SOK,SOK,23.2=151,71=87=33,0.044@134.73,56.27	77.46	OK,OK,8.6=151,24=31=8,0.255@48.8,14.2	68.12	OK,OK,7.0=151,30=17=11,0.13@39.51,18.49	66.67	OK,OK,7.7=151,17=39=14,0.0508@46.67,23.33	60.86	SOK,SOK,34.8=151,112=87=64,0.116@160.06,102.94	46.94	VLOW,VLOW,4.2=151,12=11=13,0.501@16.9,19.1	58.73	OK,OK,5.1=151,21=16=13,0.204@29.36,20.64	76	OK,OK,7.2=151,18=20=6,0.476@33.44,10.56	59.18	LOW,LOW,6.0=151,17=12=10,0.5@23.08,15.92	75	LOW,LOW,7.4=151,28=14=7,0.176@36.75,12.25	50	LOW,LOW,4.9=151,16=14=15,0.418@22.5,22.5	74.63	SOK,SOK,25.7=151,83=70=26,0.163@133.59,45.41	67.16	OK,OK,9.0=151,30=15=11,0.286@37.61,18.39	83.33	OK,OK,7.9=151,19=31=5,0.175@45.83,9.17	74.36	OK,OK,8.8=151,34=24=10,0.174@50.56,17.44	44.26	SOK,SOK,29.7=151,84=105=119,0.0595@136.32,171.68	42.31	OK,OK,8.6=151,16=28=30,0.357@31.31,42.69	44.44	OK,OK,6.0=151,17=23=25,0.236@28.89,36.11	31.25	OK,OK,3.2=151,12=8=22,0.34@13.12,28.88	56.1	VLOW,VLOW,2.8=151,12=11=9,0.34@17.95,14.05	52.54	LOW,LOW,3.7=151,12=19=14,0.17@23.64,21.36	44.93	LOW,LOW,5.3=151,15=16=19,0.418@22.46,27.53	-25.49
CHKB	HsaINT0034923	chr22:50581863-50582248	386	chr22:50582249-50582357=50581749-50581862:-	IR	44.09	OK,OK,19.6=146,19=13=20,0.938@23.33,29.58	42.34	VLOW,VLOW,7.2=146,11=4=10,0.565@10.76,14.65	62.3	N,N,6.7=146,3=7=3,0.687@8.28,5.01	33.06	N,N,5.8=146,5=2=7,0.588@4.7,9.51	36.83	OK,OK,19.6=146,12=15=23,0.903@18.77,32.2	40.85	VLOW,VLOW,8.2=146,8=6=10,0.926@9.98,14.46	33.44	N,N,6.2=146,1=5=6,0.36@4.1,8.16	33.24	N,N,5.3=146,3=4=7,0.831@4.74,9.52	37.8	VLOW,VLOW,13.7=146,7=9=13,0.77@11.21,18.44	33.12	N,N,4.8=146,1=2=3,0.452@2.04,4.11	55.27	N,N,3.8=146,2=3=2,0.77@3.95,3.2	33.01	N,N,5.0=146,4=4=8,0.918@5.4,10.95	68.77	SOK,SOK,92.8=146,109=176=64,0.978@244.86,111.2	64.82	SOK,SOK,29.0=146,32=50=22,0.947@68.79,37.33	65.72	SOK,SOK,30.2=146,34=59=24,0.852@78.5,40.94	75.13	SOK,SOK,33.6=146,43=67=18,0.865@98.04,32.46	58.14	SOK,SOK,80.1=146,95=166=93,0.889@210.23,151.36	62.05	OK,OK,11.0=146,17=26=13,0.601@35.46,21.69	46.75	OK,OK,11.8=146,13=26=22,0.691@29.18,33.23	46.02	OK,OK,9.6=146,17=21=22,0.709@28.19,33.07	60.59	VLOW,VLOW,10.1=146,9=22=10,0.566@25.41,16.53	61.66	OK,OK,19.9=146,19=33=16,0.905@42.82,26.62	74.22	OK,OK,17.7=146,20=38=10,0.746@51.5,17.89	66.78	SOK,SOK,94.7=146,111=125=58,1@199.87,99.43	78.55	OK,OK,30.9=146,26=48=10,0.901@67.32,18.38	61.36	OK,OK,34.8=146,39=32=22,0.999@58.04,36.55	63.38	SOK,SOK,29.0=146,46=45=26,0.978@75.42,43.58	48.56	SOK,SOK,78.9=146,84=162=129,0.902@186.26,197.3	46.65	OK,OK,19.7=146,10=41=29,0.087@38.28,43.78	44.2	OK,OK,19.2=146,19=37=35,0.828@41.16,51.96	59.66	LOW,LOW,10.6=146,16=17=11,0.904@26.74,18.08	36.56	LOW,LOW,7.9=146,9=12=18,0.913@14.58,25.3	50.95	OK,OK,12.0=146,13=31=21,0.5@33.9,32.63	57.46	OK,OK,9.6=146,17=24=15,0.584@32.84,24.31	-19.31
