GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
METTL17	HsaINT1022844	chr14:20996293-20996526	234	chr14:20996209-20996292=20996527-20996711:+	IR	8.57	LOW,LOW,0.9=151,3=0=16,0.364@1.63,17.37	20	N,N,0.2=151,1=0=2,0.714@0.6,2.4	10	N,N,0.5=151,2=0=9,0.51@1.1,9.9	0	N,N,0.2=151,0=0=5,1@0,5	23.08	N,N,0.5=151,3=0=5,0.364@1.85,6.15	0	N,N,0.0=151,0=0=3,1@0,3	0	N,N,0.2=151,0=0=1,1@0,1	60	N,N,0.2=151,3=0=1,0.364@2.4,1.6	28.57	VLOW,VLOW,1.4=151,7=1=10,0.285@5.14,12.86	20	N,N,0.2=151,2=1=6,0.51@1.8,7.2	60	N,N,0.9=151,3=0=1,0.364@2.4,1.6	25	N,N,0.2=151,2=0=3,0.51@1.25,3.75	1.57	SOK,SOK,5.8=151,12=15=849,0.608@13.75,862.25	1.16	SOK,SOK,1.4=151,2=4=256,0.558@3.04,258.96	1.02	SOK,SOK,1.2=151,4=3=341,0.558@3.55,344.45	2.7	SOK,SOK,3.2=151,6=8=252,0.611@7.18,258.82	1.26	SOK,SOK,7.4=151,10=15=979,0.724@12.65,991.35	1.84	SOK,SOK,0.9=151,5=2=187,0.452@3.57,190.43	1.22	SOK,SOK,1.4=151,0=4=162,0.26@2.03,163.97	0.65	SOK,SOK,0.5=151,1=1=153,0.714@1.01,153.99	2.08	SOK,SOK,1.6=151,2=4=141,0.77@3.06,143.94	1.2	SOK,SOK,1.4=151,1=3=165,0.677@2.03,166.97	0.58	SOK,SOK,1.6=151,1=1=171,0.802@1,172	2.45	SOK,SOK,9.0=151,17=23=795,0.566@20.46,814.54	2.14	SOK,SOK,3.0=151,4=9=297,0.537@6.63,303.37	2.52	SOK,SOK,3.5=151,7=6=251,0.687@6.65,257.35	2.76	SOK,SOK,2.5=151,6=8=247,0.611@7.2,253.8	2.38	SOK,SOK,7.2=151,13=28=840,0.176@20.97,860.03	2.21	SOK,SOK,0.5=151,4=3=155,0.26@3.58,158.42	2.76	SOK,SOK,2.1=151,5=5=176,0.679@5.13,180.87	2.68	SOK,SOK,1.6=151,2=5=127,0.679@3.59,130.41	3.36	SOK,SOK,1.9=151,2=8=144,0.422@5.17,148.83	1.35	SOK,SOK,0.7=151,0=3=110,0.364@1.53,111.47	1.54	SOK,SOK,0.5=151,0=4=128,0.26@2.03,129.97	20.00
TINF2	HsaINT0167282	chr14:24239932-24240063	132	chr14:24240064-24240155=24239643-24239931:-	IR	82.35	LOW,LOW,10.1=83,18=10=3,0.852@25.53,5.47	86.67	N,N,4.2=83,7=6=1,0.82@12.13,1.87	71.43	N,N,3.8=83,7=3=2,0.687@8.57,3.43	100	N,N,2.1=83,4=1=0,0.558@5,0	93.55	LOW,LOW,10.6=83,17=12=1,0.925@28.07,1.94	80	N,N,2.1=83,5=3=1,0.679@7.2,1.8	100	N,N,4.2=83,5=7=0,0.82@12,0	100	N,N,4.2=83,7=2=0,0.501@9,0	100	VLOW,VLOW,10.1=83,19=8=0,0.641@27,0	100	N,N,3.4=83,5=3=0,0.831@8,0	100	N,N,3.4=83,7=2=0,0.501@9,0	100	N,N,3.4=83,7=3=0,0.687@10,0	86.27	SOK,SOK,192.7=83,87=466=44,1.06e-12@515.03,81.97	85.93	SOK,SOK,62.0=83,27=144=14,6.92e-05@158.97,26.03	84.94	SOK,SOK,72.5=83,32=171=18,1.45e-05@187.72,33.28	88.18	SOK,SOK,58.2=83,28=151=12,3.84e-05@168.42,22.58	87.04	SOK,SOK,207.1=83,98=560=49,1.01e-16@615.37,91.63	89.78	SOK,SOK,38.0=83,15=108=7,1.2e-05@116.71,13.29	87.42	SOK,SOK,36.3=83,15=124=10,3.61e-07@130.26,18.74	87.39	SOK,SOK,32.9=83,19=78=7,0.0291@90.89,13.11	98.21	SOK,SOK,35.4=83,19=91=1,0.00438@109.01,1.99	81.2	SOK,SOK,34.2=83,18=77=11,0.0217@86.07,19.93	78.33	LOW,LOW,30.4=83,12=82=13,0.000225@83.81,23.19	85.62	SOK,SOK,163.6=83,71=429=42,2.19e-14@464.06,77.94	94.92	SOK,SOK,66.2=83,18=169=5,2.3e-10@182.25,9.75	75.14	SOK,SOK,44.7=83,21=118=23,0.00015@121.73,40.27	86.14	SOK,SOK,52.7=83,32=142=14,0.00135@161.94,26.06	88.48	SOK,SOK,290.6=83,156=720=57,1.05e-13@825.52,107.48	87	SOK,SOK,51.5=83,21=153=13,1.55e-07@162.69,24.31	87.32	SOK,SOK,59.5=83,28=151=13,3.84e-05@167.65,24.35	88.61	SOK,SOK,46.0=83,20=120=9,5.27e-05@132.03,16.97	89.23	SOK,SOK,41.3=83,19=97=7,0.00166@109.75,13.25	92.96	SOK,SOK,46.0=83,30=102=5,0.08@127.36,9.64	87.1	SOK,SOK,46.4=83,38=97=10,0.5@126.3,18.71	17.65
RPS6KL1	HsaINT0143169	chr14:74908933-74909100	168	chr14:74909101-74909190=74908850-74908932:-	IR	78.57	VLOW,VLOW,8.2=119,15=7=3,0.724@19.64,5.36	71.43	N,N,2.9=119,8=2=2,0.422@8.57,3.43	71.43	N,N,2.9=119,3=2=1,0.855@4.29,1.71	100	N,N,2.4=119,4=3=0,0.77@7,0	80	N,N,6.8=119,9=7=2,0.943@14.4,3.6	63.64	N,N,2.6=119,4=3=2,0.892@5.73,3.27	100	N,N,2.1=119,2=3=0,0.855@5,0	100	N,N,2.1=119,3=1=0,0.677@4,0	58.14	VLOW,VLOW,10.9=119,19=6=9,0.4@19.77,14.23	76.47	N,N,4.7=119,10=3=2,0.466@11.47,3.53	33.33	N,N,2.6=119,4=0=4,0.26@2.67,5.33	57.14	N,N,3.5=119,5=3=3,0.831@6.29,4.71	14.29	OK,OK,7.1=119,9=8=51,0.943@9.72,58.28	0	VLOW,VLOW,0.6=119,0=0=13,0.714@0,13	22.73	LOW,LOW,4.1=119,4=6=17,0.873@6.14,20.86	14.29	OK,OK,2.4=119,5=2=21,0.679@4,24	16.9	OK,OK,7.3=119,9=15=59,0.724@14.03,68.97	27.27	N,N,0.9=119,1=2=4,0.802@1.91,5.09	14.29	N,N,0.9=119,0=2=6,0.51@1.14,6.86	20	VLOW,VLOW,1.5=119,2=3=10,0.677@3,12	16.13	VLOW,VLOW,1.2=119,2=3=13,0.677@2.9,15.1	0	VLOW,VLOW,0.6=119,0=0=10,0.714@0,10	21.95	LOW,LOW,2.4=119,4=5=16,0.679@5.49,19.51	25	OK,OK,13.5=119,11=23=51,0.756@21.25,63.75	30.23	LOW,LOW,5.3=119,3=10=15,0.466@8.46,19.54	13.85	OK,OK,4.7=119,4=5=28,0.918@5.12,31.88	42.86	N,N,3.5=119,4=8=8,0.76@8.57,11.43	16.5	SOK,SOK,10.9=119,5=29=86,0.0487@19.8,100.2	14.29	VLOW,VLOW,1.2=119,0=4=12,0.26@2.29,13.71	8.57	LOW,LOW,1.5=119,0=3=16,0.364@1.63,17.37	22.22	VLOW,VLOW,1.5=119,1=7=14,0.285@4.89,17.11	22.58	VLOW,VLOW,2.4=119,2=5=12,0.679@4.29,14.71	12.82	LOW,LOW,1.8=119,0=5=17,0.186@2.82,19.18	18.92	LOW,LOW,2.6=119,2=5=15,0.679@4.16,17.84	-20.43
IVD	HsaINT0083446	chr15:40415483-40416077	595	chr15:40415401-40415482=40416078-40416182:+	IR	7.69	VLOW,VLOW,1.6=151,2=0=12,0.51@1.08,12.92	16.67	N,N,0.9=151,2=0=5,0.51@1.17,5.83	0	N,N,0.7=151,0=0=5,0.714@0,5	0	N,N,0.0=151,0=0=2,1@0,2	57.89	N,N,3.5=151,10=1=4,0.133@8.68,6.32	33.33	N,N,0.7=151,2=0=2,0.51@1.33,2.67	42.86	N,N,0.9=151,2=1=2,0.802@2.14,2.86	100	N,N,1.9=151,6=0=0,0.133@6,0	23.08	VLOW,VLOW,0.7=151,6=0=10,0.133@3.69,12.31	0	N,N,0.5=151,0=0=2,1@0,2	33.33	N,N,0.0=151,3=0=3,0.364@2,4	23.08	N,N,0.2=151,3=0=5,0.364@1.85,6.15	2.33	SOK,SOK,16.2=151,18=14=672,0.979@16.4,687.6	0.71	SOK,SOK,3.5=151,1=2=209,0.677@1.51,210.49	3.12	SOK,SOK,5.6=151,8=9=264,0.894@8.77,272.23	2.93	SOK,SOK,7.2=151,9=3=199,0.537@6.18,204.82	2.08	SOK,SOK,10.2=151,19=14=777,0.82@16.85,793.15	1.37	SOK,SOK,1.6=151,3=1=144,0.677@2.03,145.97	1.86	SOK,SOK,1.6=151,3=2=132,0.855@2.55,134.45	1.65	SOK,SOK,0.9=151,3=1=119,0.677@2.03,120.97	1.22	SOK,SOK,2.1=151,0=3=121,0.364@1.51,122.49	3.36	SOK,SOK,1.9=151,5=5=144,0.679@5.17,148.83	2.9	SOK,SOK,2.1=151,5=2=117,0.679@3.6,120.4	3.54	SOK,SOK,11.8=151,26=20=626,0.728@23.79,648.21	3.34	SOK,SOK,3.5=151,9=8=246,0.537@8.78,254.22	3.75	SOK,SOK,3.7=151,11=6=218,0.565@8.81,226.19	3.57	SOK,SOK,4.6=151,6=6=162,0.937@6.21,167.79	0.94	SOK,SOK,11.1=151,12=4=845,0.501@8.09,852.91	0.53	SOK,SOK,2.1=151,2=0=189,0.51@1.01,189.99	0.92	SOK,SOK,4.2=151,3=0=161,0.26@1.51,162.49	1.37	SOK,SOK,1.9=151,3=0=108,0.364@1.52,109.48	1.44	SOK,SOK,0.9=151,1=2=103,0.802@1.53,104.47	1.03	SOK,SOK,0.9=151,1=2=144,0.802@1.51,145.49	0.71	SOK,SOK,1.2=151,2=0=140,0.51@1.01,140.99	15.39
CHRNA5	HsaINT1007686	chr15:78590637-78593091	2455	chr15:78589805-78590636=78593092-78595269:+	IR	26.88	OK,OK,11.1=151,21=4=34,0.118@15.86,43.14	24.14	VLOW,VLOW,3.5=151,7=0=11,0.0949@4.35,13.65	38.46	N,N,4.6=151,8=2=8,0.422@6.92,11.08	21.05	LOW,LOW,3.0=151,6=2=15,0.588@4.84,18.16	21.43	OK,OK,5.1=151,11=1=22,0.102@7.29,26.71	33.33	N,N,2.1=151,7=1=8,0.285@5.33,10.67	14.29	N,N,0.2=151,2=0=6,0.51@1.14,6.86	11.11	N,N,2.8=151,2=0=8,0.364@1.11,8.89	42.37	LOW,LOW,7.7=151,18=7=17,0.575@17.8,24.2	38.46	N,N,3.5=151,7=3=8,0.687@6.92,11.08	27.27	N,N,1.9=151,2=1=4,0.802@1.91,5.09	54.55	N,N,2.3=151,9=3=5,0.351@9.27,7.73	52.28	SOK,SOK,10.4=151,98=5=47,9.08e-10@78.42,71.58	57.14	N,N,2.3=151,23=1=9,0.0033@18.86,14.14	60	LOW,LOW,4.9=151,45=0=15,2.66e-07@36,24	42.5	OK,OK,3.2=151,30=4=23,0.00674@24.22,32.77	36.26	OK,OK,6.0=151,28=5=29,0.0591@22.48,39.52	14.29	N,N,1.2=151,1=0=3,0.714@0.57,3.43	9.09	N,N,0.2=151,1=0=5,0.714@0.55,5.45	75	N,N,0.9=151,2=4=1,0.558@5.25,1.75	20	N,N,1.2=151,3=1=8,0.677@2.4,9.6	33.33	N,N,0.9=151,7=0=7,0.0949@4.67,9.33	58.33	N,N,1.6=151,14=0=5,0.009@11.08,7.92	46.32	SOK,SOK,5.3=151,84=4=51,9.32e-09@64.38,74.62	46.84	OK,OK,3.9=151,36=1=21,6.19e-05@27.17,30.83	39.13	OK,OK,0.5=151,26=1=21,0.000159@18.78,29.22	57.14	N,N,0.9=151,22=2=9,0.00444@18.86,14.14	41.27	OK,OK,4.9=151,49=3=37,4.15e-05@36.73,52.27	52.94	N,N,0.7=151,9=0=4,0.0484@6.88,6.12	42.86	N,N,1.2=151,11=1=8,0.102@8.57,11.43	46.15	N,N,0.7=151,11=1=7,0.102@8.77,10.23	38.46	N,N,0.7=151,5=0=4,0.186@3.46,5.54	60	N,N,0.5=151,5=1=2,0.186@4.8,3.2	25	VLOW,VLOW,1.2=151,8=0=12,0.0678@5,15	15.49
HDDC3	HsaINT0074754	chr15:90931557-90931703	147	chr15:90931704-90931944=90930925-90931556:-	IR	9.68	VLOW,VLOW,0.4=98,3=0=14,0.364@1.65,15.35	20	N,N,0.4=98,2=0=4,0.51@1.2,4.8	11.11	N,N,0.0=98,1=0=4,0.714@0.56,4.44	0	N,N,0.0=98,0=0=6,1@0,6	71.55	N,N,0.7=98,4=1=1,0.558@4.31,1.72	33.33	N,N,0.4=98,1=0=1,0.714@0.67,1.33	100	N,N,0.4=98,1=1=0,0.714@2.03,0	100	N,N,0.0=98,2=0=0,0.51@2,0	27.89	LOW,LOW,2.5=98,8=5=17,0.422@8.41,21.74	20	N,N,0.0=98,2=0=4,0.51@1.2,4.8	50.55	N,N,1.1=98,1=3=2,0.677@3.08,3.01	24.29	VLOW,VLOW,1.4=98,5=2=11,0.452@4.39,13.67	15.63	OK,OK,3.6=98,7=4=30,0.82@6.43,34.69	20.12	N,N,1.4=98,3=1=8,0.677@2.42,9.61	14.47	VLOW,VLOW,1.4=98,2=2=12,0.802@2.32,13.74	13.15	VLOW,VLOW,0.7=98,2=1=10,0.802@1.71,11.32	21.84	OK,OK,9.3=98,15=18=60,0.741@20.43,73.1	28.94	VLOW,VLOW,2.5=98,3=5=10,0.679@5.25,12.9	9.85	VLOW,VLOW,1.1=98,1=2=14,0.802@1.68,15.38	11.11	N,N,0.4=98,2=0=8,0.51@1.11,8.89	20.35	N,N,1.1=98,1=3=8,0.677@2.46,9.63	20	N,N,1.1=98,3=0=6,0.364@1.8,7.2	32.1	VLOW,VLOW,3.2=98,5=8=14,0.611@8.74,18.49	20.2	OK,OK,3.6=98,7=5=24,0.82@7.3,28.85	8.33	VLOW,VLOW,0.7=98,2=0=11,0.51@1.08,11.92	40.44	N,N,2.1=98,3=5=6,0.679@5.72,8.43	12.5	N,N,0.7=98,2=0=7,0.51@1.12,7.88	25.17	OK,OK,8.2=98,10=21=47,0.5@19.79,58.83	13.15	VLOW,VLOW,0.7=98,2=1=10,0.802@1.71,11.32	57.07	N,N,3.6=98,3=10=5,0.466@10.44,7.85	9.93	VLOW,VLOW,0.7=98,0=3=14,0.364@1.7,15.39	13.38	VLOW,VLOW,1.1=98,0=3=10,0.364@1.75,11.34	33.82	N,N,1.1=98,1=3=4,0.677@2.74,5.35	38.6	N,N,1.1=98,4=1=4,0.558@3.49,5.54	18.21
DIS3L	HsaINT0048236	chr15:66329400-66331874	2475	chr15:66329221-66329399=66331875-66332020:+	IR	2.19	OK,OK,3.0=151,1=0=23,0.364@0.53,23.5	0	N,N,1.6=151,0=0=4,0.51@0,4	4.47	VLOW,VLOW,0.5=151,1=0=11,0.714@0.54,11.49	0	N,N,0.9=151,0=0=8,0.714@0,8	22.14	OK,OK,3.2=151,7=5=22,0.687@7.64,26.87	40.14	N,N,0.7=151,5=4=7,0.452@6.58,9.81	0	VLOW,VLOW,0.9=151,0=0=11,0.714@0,11	28.05	N,N,1.6=151,2=1=4,0.802@2,5.12	18.75	OK,OK,2.8=151,4=7=25,0.687@6.85,29.69	34.32	N,N,1.2=151,2=2=4,0.802@2.81,5.37	14.9	N,N,0.9=151,1=2=9,0.802@1.81,10.34	14.93	VLOW,VLOW,0.7=151,1=3=12,0.677@2.42,13.79	5.7	SOK,SOK,16.2=151,34=27=526,0.73@33.61,556.03	6.64	SOK,SOK,5.6=151,14=10=176,0.662@13.35,187.67	4.76	SOK,SOK,5.3=151,13=5=187,0.588@9.79,195.89	5.76	SOK,SOK,5.3=151,7=12=163,0.588@10.54,172.4	3.56	SOK,SOK,6.3=151,8=12=284,0.715@10.86,294.11	2	OK,OK,1.4=151,0=1=26,0.714@0.54,26.52	1.83	OK,OK,0.7=151,1=1=56,0.918@1.06,57.03	2.52	OK,OK,0.7=151,0=2=41,0.51@1.09,42.03	2.65	OK,OK,1.4=151,0=2=39,0.51@1.09,40.03	4.69	OK,OK,1.6=151,2=4=64,0.77@3.3,67	5.9	OK,OK,0.5=151,5=2=58,0.186@3.85,61.42	8.58	SOK,SOK,16.0=151,40=56=536,0.102@54.62,581.95	6.25	SOK,SOK,6.7=151,9=13=173,0.77@12.25,183.8	7.86	SOK,SOK,3.0=151,12=21=203,0.0458@18.68,218.95	11.82	SOK,SOK,6.3=151,19=22=160,0.236@23.98,178.91	4.89	SOK,SOK,7.7=151,14=21=357,0.5@19.25,374.43	4.74	OK,OK,2.3=151,3=3=63,0.855@3.28,65.99	8.22	OK,OK,2.5=151,5=9=82,0.466@7.95,88.74	2.86	OK,OK,0.5=151,0=2=36,0.51@1.09,37.03	0.96	OK,OK,0.2=151,1=0=53,0.714@0.52,53.51	2.22	OK,OK,0.9=151,0=3=70,0.364@1.62,71.56	8.14	OK,OK,1.2=151,5=4=53,0.452@5.08,57.31	16.56
ZNF280D	HsaINT0186741	chr15:56635251-56642951	7701	chr15:56642952-56642997=56635195-56635250:-	IR	2.94	LOW,LOW,0.0=151,0=1=17,0.714@0.53,17.5	0	N,N,0.0=151,0=0=9,1@0,9	7.9	N,N,0.0=151,0=1=6,0.714@0.56,6.47	0	N,N,0.0=151,0=0=2,1@0,2	4.83	OK,OK,0.0=151,1=1=20,0.714@1.06,20.97	6.85	N,N,0.0=151,0=1=7,0.714@0.55,7.48	9.09	N,N,0.0=151,1=0=5,0.714@0.55,5.45	0	N,N,0.0=151,0=0=8,1@0,8	18.96	VLOW,VLOW,0.2=151,0=5=11,0.186@3.06,13.09	27.85	N,N,0.0=151,0=3=4,0.364@1.97,5.11	50.72	N,N,0.0=151,0=2=1,0.51@1.55,1.51	0	N,N,0.2=151,0=0=6,1@0,6	4.28	OK,OK,0.2=151,0=2=23,0.51@1.07,23.99	0	VLOW,VLOW,0.0=151,0=0=14,1@0,14	0	N,N,0.2=151,0=0=6,1@0,6	25.55	N,N,0.0=151,0=2=3,0.51@1.29,3.77	11.4	N,N,0.5=151,0=2=8,0.51@1.15,8.91	0	N,N,0.5=151,0=0=1,1@0,1	0	N,N,0.0=151,0=0=1,1@0,1	0	N,N,0.0=151,0=0=1,1@0,1	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	0	N,N,0.0=151,0=0=5,1@0,5	100	N,N,0.0=151,0=2=0,0.51@2.06,0	4.06	OK,OK,0.9=151,1=1=24,0.918@1.06,24.97	6.67	N,N,0.7=151,1=0=7,0.714@0.53,7.47	0	VLOW,VLOW,0.0=151,0=0=12,1@0,12	9.33	N,N,0.2=151,0=1=5,0.714@0.56,5.47	27.85	N,N,0.2=151,0=3=4,0.364@1.97,5.11	33.98	N,N,0.0=151,0=1=1,0.714@0.69,1.34	33.98	N,N,0.2=151,0=1=1,0.714@0.69,1.34	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1.03,0	0	N,N,0.0=151,0=0=1,1@0,1	0	N,N,0.0=151,0=0=1,1@0,1	16.02
THOC6	HsaINT0166857	chr16:3026917-3027010	94	chr16:3026867-3026916=3027011-3027073:+	IR	0	LOW,LOW,0.0=45,0=0=16,1@0,16	0	N,N,0.0=45,0=0=3,1@0,3	0	N,N,0.0=45,0=0=7,1@0,7	0	N,N,0.0=45,0=0=6,1@0,6	4.35	VLOW,VLOW,2.3=45,0=1=11,0.51@0.52,11.48	0	N,N,1.6=45,0=0=2,0.51@0,2	0	N,N,0.8=45,0=0=4,0.714@0,4	9.09	N,N,0.0=45,0=1=5,0.714@0.55,5.45	15.38	VLOW,VLOW,1.6=45,1=3=11,0.677@2.31,12.69	16.67	N,N,0.0=45,1=1=5,0.714@1.17,5.83	14.29	N,N,0.8=45,0=1=3,0.714@0.57,3.43	14.29	N,N,0.8=45,0=1=3,0.714@0.57,3.43	0.52	SOK,SOK,7.8=45,3=5=766,0.611@4.02,769.98	0.47	SOK,SOK,2.3=45,1=1=211,0.802@1,212	0.53	SOK,SOK,3.1=45,2=1=283,0.677@1.52,284.48	0.55	SOK,SOK,2.3=45,0=3=272,0.364@1.51,273.49	0.17	SOK,SOK,5.5=45,4=0=1205,0.186@2.06,1206.94	0	SOK,SOK,0.0=45,0=0=232,1@0,232	0	SOK,SOK,0.0=45,0=0=188,1@0,188	0	SOK,SOK,2.3=45,0=0=231,0.51@0,231	0	SOK,SOK,0.8=45,0=0=215,0.714@0,215	0.53	SOK,SOK,1.6=45,2=0=189,0.51@1.01,189.99	0.66	SOK,SOK,0.8=45,2=0=150,0.51@1,151	0.37	SOK,SOK,7.0=45,4=2=812,0.501@3.03,814.97	0	SOK,SOK,2.3=45,0=0=304,0.51@0,304	0.42	SOK,SOK,2.3=45,1=1=238,0.802@1.01,238.99	0.74	SOK,SOK,2.3=45,3=1=270,0.677@2.03,271.97	0.26	SOK,SOK,6.2=45,4=0=758,0.133@1.98,760.02	0	SOK,SOK,0.8=45,0=0=141,0.714@0,141	0.41	SOK,SOK,3.1=45,1=0=122,0.364@0.5,122.5	0	SOK,SOK,0.0=45,0=0=145,1@0,145	0	SOK,SOK,0.0=45,0=0=115,1@0,115	0.72	SOK,SOK,1.6=45,2=0=137,0.51@1,138	0.51	OK,OK,0.8=45,1=0=98,0.714@0.5,98.5	15.38
SRRM2	HsaINT0159179	chr16:2759048-2759139	92	chr16:2758985-2759047=2759140-2759172:+	IR	3.19	SOK,SOK,24.4=43,15=10=321,0.856@14.68,445.51	3.84	SOK,SOK,8.9=43,8=3=112,0.697@6.25,156.56	1.88	OK,SOK,5.7=43,2=2=91,0.588@2.38,124.47	3.56	SOK,SOK,9.8=43,5=5=118,0.762@6.07,164.46	6.21	SOK,SOK,57.0=43,33=16=306,0.5@28.96,437.45	7.27	SOK,SOK,22.8=43,14=7=111,0.566@12.56,160.23	4.86	OK,SOK,13.0=43,9=2=85,0.287@6.13,119.99	6.15	SOK,SOK,21.2=43,10=7=110,0.655@10.3,157.2	19.15	SOK,SOK,54.5=43,43=14=97,0.342@36.84,155.53	19.89	OK,OK,20.4=43,12=4=26,0.239@10.42,41.97	18.6	OK,OK,14.7=43,11=6=31,0.815@11.31,49.5	19.09	OK,OK,19.5=43,20=4=40,0.239@15.12,64.07	1.74	SOK,SOK,35.8=43,25=19=1064,0.987@25.79,1456.64	1.96	SOK,SOK,17.1=43,10=6=336,0.732@9.22,461.12	1.25	SOK,SOK,5.7=43,7=3=325,0.82@5.6,442.54	1.94	SOK,SOK,13.0=43,8=10=403,0.884@10.94,553.02	0.85	SOK,SOK,12.2=43,8=2=465,0.34@5.41,631.19	1.78	OK,OK,1.6=43,2=0=41,0.51@1.02,56.17	0	OK,OK,0.0=43,0=0=39,1@0,52.5	1.03	OK,OK,2.4=43,0=1=48,0.51@0.68,65.28	1.52	OK,OK,2.4=43,2=0=48,0.51@1.01,65.6	0.83	SOK,SOK,3.3=43,2=1=149,0.677@1.69,202.23	0.53	SOK,SOK,2.4=43,2=0=140,0.51@1.01,189.4	1.96	SOK,SOK,48.0=43,19=21=879,0.546@24.12,1206.37	1.02	SOK,SOK,7.3=43,4=3=290,0.82@4.06,394.36	2.5	SOK,SOK,21.2=43,10=8=301,0.748@10.65,415.26	2.33	SOK,SOK,19.5=43,5=10=288,0.239@9.46,396.69	2.69	SOK,SOK,12.2=43,9=8=266,0.95@10.16,367.68	2.52	OK,OK,1.6=43,2=1=48,0.802@1.71,66.25	4.58	OK,OK,1.6=43,1=3=39,0.558@2.64,54.9	3.7	OK,OK,3.3=43,0=2=26,0.364@1.39,36.3	8.31	OK,OK,4.1=43,5=1=26,0.452@3.44,37.91	1.78	OK,OK,0.8=43,1=1=48,0.918@1.19,65.77	0	OK,SOK,0.8=43,0=0=79,0.714@0,106.35	15.96
