GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_CNTRL	HeLa_CNTRL-Q	HeLa_CNTRL_A	HeLa_CNTRL_A-Q	HeLa_CNTRL_B	HeLa_CNTRL_B-Q	HeLa_CNTRL_C	HeLa_CNTRL_C-Q	HeLa_SON	HeLa_SON-Q	HeLa_SON_A	HeLa_SON_A-Q	HeLa_SON_B	HeLa_SON_B-Q	HeLa_SON_C	HeLa_SON_C-Q	HeLa_SRRM2	HeLa_SRRM2-Q	HeLa_SRRM2_A	HeLa_SRRM2_A-Q	HeLa_SRRM2_B	HeLa_SRRM2_B-Q	HeLa_SRRM2_C	HeLa_SRRM2_C-Q	HepG2_CNTRL	HepG2_CNTRL-Q	HepG2_CNTRL_A	HepG2_CNTRL_A-Q	HepG2_CNTRL_B	HepG2_CNTRL_B-Q	HepG2_CNTRL_C	HepG2_CNTRL_C-Q	HepG2_MARS	HepG2_MARS-Q	HepG2_MARS_Aa	HepG2_MARS_Aa-Q	HepG2_MARS_Ab	HepG2_MARS_Ab-Q	HepG2_MARS_Ba	HepG2_MARS_Ba-Q	HepG2_MARS_Bb	HepG2_MARS_Bb-Q	HepG2_MARS_Ca	HepG2_MARS_Ca-Q	HepG2_MARS_Cb	HepG2_MARS_Cb-Q	HepG2_RARS	HepG2_RARS-Q	HepG2_RARS_A	HepG2_RARS_A-Q	HepG2_RARS_B	HepG2_RARS_B-Q	HepG2_RARS_C	HepG2_RARS_C-Q	HepG2_SRRM2	HepG2_SRRM2-Q	HepG2_SRRM2_Aa	HepG2_SRRM2_Aa-Q	HepG2_SRRM2_Ab	HepG2_SRRM2_Ab-Q	HepG2_SRRM2_Ba	HepG2_SRRM2_Ba-Q	HepG2_SRRM2_Bb	HepG2_SRRM2_Bb-Q	HepG2_SRRM2_Ca	HepG2_SRRM2_Ca-Q	HepG2_SRRM2_Cb	HepG2_SRRM2_Cb-Q	dPSI
TSNARE1	HsaINT0173694	chr8:142274864-142284412	9549	chr8:142284413-142284485=142274781-142274863:-	IR	0	N,N,0.0=151,0=0=1,1@0,1	0	N,N,0.0=151,0=0=1,1@0,1	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1,0	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1,0	0	N,N,0.0=151,0=0=1,1@0,1	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	0	N,N,0.0=151,0=0=1,1@0,1	43.95	VLOW,VLOW,18.1=151,6=16=14,0.449@15.83,20.19	48.15	N,N,6.3=151,1=12=7,0.0781@9.63,10.37	38.29	N,N,6.5=151,3=2=4,0.588@3.46,5.57	40	N,N,5.3=151,2=2=3,0.679@2.8,4.2	34.78	LOW,LOW,4.2=151,3=13=15,0.287@10.78,20.22	12.5	N,N,0.0=151,0=2=7,0.51@1.12,7.88	100	N,N,0.0=151,0=2=0,0.51@2,0	23.08	N,N,0.5=151,0=3=5,0.364@1.85,6.15	33.33	N,N,0.2=151,0=2=2,0.51@1.33,2.67	100	N,N,2.1=151,2=3=0,0.855@5,0	50	N,N,1.4=151,1=1=1,0.918@1.5,1.5	64.44	VLOW,VLOW,8.8=151,5=24=8,0.124@23.84,13.16	76.47	N,N,1.6=151,1=12=2,0.0781@11.47,3.53	60	N,N,3.0=151,3=9=4,0.537@9.6,6.4	50	N,N,4.2=151,1=3=2,0.558@3,3	22.22	OK,OK,5.1=151,6=6=21,0.937@7.33,25.67	33.33	N,N,0.5=151,1=2=3,0.51@2,4	33.33	N,N,0.7=151,1=1=2,0.918@1.33,2.67	20	N,N,0.5=151,2=1=6,0.51@1.8,7.2	6.67	N,N,0.2=151,1=0=7,0.714@0.53,7.47	33.33	N,N,0.7=151,0=1=1,0.714@0.67,1.33	33.33	N,N,2.5=151,1=1=2,0.677@1.33,2.67	-21.73
AP3M2	HsaINT0010203	chr8:42165157-42165426	270	chr8:42165071-42165156=42165427-42165560:+	IR	23.08	VLOW,VLOW,1.1=151,5=1=10,0.452@3.69,12.31	9.09	N,N,0.2=151,1=0=5,0.714@0.55,5.45	42.86	N,N,0.5=151,3=0=2,0.364@2.14,2.86	25	N,N,0.5=151,1=1=3,0.714@1.25,3.75	30	N,N,0.7=151,6=0=7,0.133@3.9,9.1	27.27	N,N,0.5=151,3=0=4,0.364@1.91,5.09	20	N,N,0.0=151,1=0=2,0.714@0.6,2.4	50	N,N,0.2=151,2=0=1,0.51@1.5,1.5	29.41	N,N,1.2=151,5=0=6,0.186@3.24,7.76	33.33	N,N,0.2=151,2=0=2,0.51@1.33,2.67	33.33	N,N,0.7=151,1=0=1,0.714@0.67,1.33	25	N,N,0.2=151,2=0=3,0.51@1.25,3.75	18.88	OK,OK,7.7=151,17=10=58,0.732@16.05,68.95	15.79	LOW,LOW,2.3=151,4=2=16,0.77@3.47,18.53	23.33	OK,OK,2.8=151,9=5=23,0.537@8.63,28.37	15.56	LOW,LOW,2.5=151,4=3=19,0.892@4.05,21.95	7.8	OK,OK,2.5=151,8=3=65,0.611@5.93,70.07	15	LOW,LOW,0.9=151,5=1=17,0.452@3.45,19.55	0	N,N,0.0=151,0=0=7,1@0,7	7.69	N,N,0.5=151,0=1=6,0.714@0.54,6.46	0	N,N,0.2=151,0=0=5,1@0,5	0	LOW,LOW,0.2=151,0=0=15,1@0,15	11.76	LOW,LOW,0.7=151,3=1=15,0.677@2.23,16.77	13.56	SOK,SOK,10.0=151,16=16=102,0.906@18.17,115.83	16.46	OK,OK,2.5=151,7=6=33,0.687@7.57,38.43	18.75	OK,OK,2.8=151,6=6=26,0.762@7.12,30.88	7.53	OK,OK,4.6=151,3=4=43,0.831@3.77,46.24	0.72	OK,OK,2.3=151,1=0=69,0.51@0.5,69.5	3.23	LOW,LOW,0.7=151,1=0=15,0.714@0.52,15.48	0	LOW,LOW,0.5=151,0=0=15,1@0,15	0	N,N,0.2=151,0=0=7,1@0,7	0	N,N,0.2=151,0=0=7,1@0,7	0	VLOW,VLOW,0.5=151,0=0=12,1@0,12	0	VLOW,VLOW,0.2=151,0=0=13,1@0,13	-18.16
GPT	HsaINT0071952	chr8:144506844-144506909	66	chr8:144506731-144506843=144506910-144507174:+	IR	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	0	N,N,0.0=17,0=0=1,1@0,1	0	N,N,0.0=17,0=0=1,1@0,1	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	NA	N,N,0.0=17,0=0=0,1@NaN,NaN	32.93	SOK,SOK,72.1=17,19=35=55,0.0626@35.89,73.11	37.7	LOW,LOW,30.9=17,6=17=19,0.0639@15.83,26.17	34.78	LOW,LOW,22.6=17,7=9=15,0.342@10.78,20.22	26.32	OK,OK,18.5=17,6=9=21,0.4@9.48,26.52	17.39	SOK,SOK,70.0=17,13=27=95,0.00463@23.48,111.52	9.09	LOW,LOW,2.1=17,0=3=15,0.364@1.64,16.36	27.78	VLOW,VLOW,16.5=17,4=6=13,0.283@6.39,16.61	14.29	OK,OK,12.3=17,2=5=21,0.19@4,24	18.75	OK,OK,24.7=17,5=7=26,0.103@7.12,30.88	16.67	VLOW,VLOW,6.2=17,1=3=10,0.36@2.33,11.67	16.67	VLOW,VLOW,8.2=17,1=3=10,0.223@2.33,11.67	29.66	OK,OK,51.5=17,15=28=51,0.181@27.88,66.12	26.15	OK,OK,18.5=17,6=11=24,0.4@10.72,30.28	31.25	VLOW,VLOW,12.3=17,4=6=11,0.501@6.56,14.44	33.33	LOW,LOW,20.6=17,5=11=16,0.204@10.67,21.33	9.65	SOK,SOK,49.4=17,16=25=192,0.29@22.48,210.52	9.76	OK,OK,8.2=17,5=3=37,0.611@4.39,40.61	8.33	OK,OK,12.3=17,2=6=44,0.19@4.33,47.67	8.33	OK,OK,10.3=17,2=4=33,0.289@3.25,35.75	13.51	OK,OK,8.2=17,4=6=32,0.76@5.67,36.33	9.43	OK,OK,6.2=17,2=3=24,0.588@2.73,26.27	8.33	OK,OK,4.1=17,1=3=22,0.558@2.17,23.83	-23.28
CASC19	HsaINT1006372	chr8:127188116-127203162	15047	chr8:127203163-127203222=127188045-127188115:-	IR	75	N,N,0.7=151,3=3=1,0.677@5.25,1.75	66.67	N,N,0.2=151,2=2=1,0.51@3.33,1.67	100	N,N,0.2=151,1=0=0,0.714@1,0	100	N,N,0.2=151,0=1=0,0.714@1,0	100	N,N,0.2=151,3=6=0,0.133@9,0	100	N,N,0.2=151,0=4=0,0.26@4,0	100	N,N,0.0=151,2=1=0,0.51@3,0	100	N,N,0.0=151,1=1=0,0.714@2,0	85.71	N,N,0.2=151,5=7=1,0.0949@11.14,1.86	100	N,N,0.0=151,1=1=0,0.714@2,0	75	N,N,0.0=151,2=4=1,0.26@5.25,1.75	100	N,N,0.2=151,2=2=0,0.51@4,0	54.64	OK,OK,15.3=151,18=35=22,0.655@40.98,34.02	52	N,N,6.5=151,10=3=6,0.466@9.88,9.12	55.56	VLOW,VLOW,5.3=151,4=21=10,0.118@19.45,15.55	55.56	N,N,3.5=151,4=11=6,0.4@11.67,9.33	51.72	N,N,5.3=151,13=2=7,0.153@11.38,10.62	60	N,N,0.0=151,2=1=1,0.51@2.4,1.6	33.33	N,N,0.2=151,1=0=1,0.714@0.67,1.33	0	N,N,0.7=151,0=0=3,0.714@0,3	50	N,N,0.2=151,2=0=1,0.51@1.5,1.5	75	N,N,3.2=151,5=1=1,0.452@5.25,1.75	100	N,N,0.9=151,3=0=0,0.364@3,0	53.4	OK,OK,21.1=151,29=26=24,0.986@42.19,36.81	60	VLOW,VLOW,7.9=151,14=10=8,0.852@19.2,12.8	54.55	VLOW,VLOW,8.6=151,11=13=10,0.931@18.55,15.45	36.84	N,N,4.6=151,4=3=6,0.831@4.79,8.21	18.42	OK,OK,5.1=151,2=12=31,0.19@8.29,36.71	33.33	N,N,1.4=151,0=4=4,0.26@2.67,5.33	9.68	VLOW,VLOW,0.7=151,1=2=14,0.802@1.65,15.35	9.09	N,N,0.5=151,1=0=5,0.714@0.55,5.45	20	N,N,0.5=151,0=1=2,0.714@0.6,2.4	14.29	N,N,1.2=151,0=1=3,0.714@0.57,3.43	40	N,N,0.9=151,0=4=3,0.26@2.8,4.2	-36.22
NDUFAF6	HsaINT1024687	chr8:94958180-94980858	22679	chr8:94958008-94958179=94980859-94980973:+	IR	27.87	OK,OK,0.7=151,11=6=22,0.102@10.87,28.13	26.67	VLOW,VLOW,0.2=151,7=1=11,0.0949@5.07,13.93	44.44	N,N,0.2=151,4=4=5,0.26@5.78,7.22	7.69	N,N,0.2=151,0=1=6,0.714@0.54,6.46	16.67	OK,OK,0.7=151,15=1=40,0.034@9.34,46.66	12.2	LOW,LOW,0.2=151,5=0=18,0.186@2.81,20.19	18.92	LOW,LOW,0.0=151,6=1=15,0.133@4.16,17.84	22.22	N,N,0.5=151,4=0=7,0.26@2.44,8.56	42.11	VLOW,VLOW,2.5=151,12=4=11,0.34@11.37,15.63	40	N,N,1.4=151,1=3=3,0.677@2.8,4.2	60	N,N,0.9=151,5=1=2,0.452@4.8,3.2	33.33	N,N,0.2=151,6=0=6,0.133@4,8	71.43	VLOW,VLOW,4.6=151,12=13=5,0.588@21.43,8.57	75	N,N,2.1=151,0=6=1,0.133@5.25,1.75	83.33	N,N,1.2=151,7=3=1,0.285@9.17,1.83	60	N,N,1.4=151,5=4=3,0.452@7.2,4.8	90.91	VLOW,VLOW,4.9=151,10=10=1,0.762@19.09,1.91	100	N,N,0.5=151,5=1=0,0.186@6,0	100	N,N,0.9=151,2=1=0,0.802@3,0	66.67	N,N,0.7=151,1=3=1,0.677@3.33,1.67	NA	N,N,0.7=151,0=0=0,0.714@NaN,NaN	100	N,N,1.6=151,1=3=0,0.677@4,0	100	N,N,0.5=151,1=2=0,0.51@3,0	68.63	LOW,LOW,9.5=151,12=23=8,0.668@29.51,13.49	77.78	N,N,2.3=151,3=4=1,0.77@6.22,1.78	71.43	N,N,2.8=151,3=12=3,0.34@12.86,5.14	61.9	N,N,4.4=151,6=7=4,0.82@10.52,6.48	100	VLOW,VLOW,2.8=151,10=12=0,0.34@22,0	100	N,N,0.7=151,1=1=0,0.918@2,0	100	N,N,0.0=151,0=3=0,0.364@3,0	100	N,N,0.0=151,2=0=0,0.51@2,0	100	N,N,0.5=151,3=1=0,0.364@4,0	100	N,N,0.5=151,3=5=0,0.186@8,0	100	N,N,1.2=151,1=2=0,0.802@3,0	28.57
RP11-675F6.4	HsaINT1037293	chr8:38553092-38553715	624	chr8:38553716-38553868=38552959-38553091:-	IR	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	58.14	LOW,LOW,14.1=151,14=36=18,0.536@39.54,28.46	37.93	N,N,3.9=151,6=5=9,0.873@7.59,12.41	75.61	VLOW,VLOW,5.1=151,7=24=5,0.124@27.22,8.78	50	N,N,5.1=151,1=7=4,0.285@6,6	45.1	VLOW,VLOW,3.9=151,5=18=14,0.203@16.69,20.31	33.33	N,N,0.5=151,0=5=5,0.186@3.33,6.67	60	N,N,1.2=151,0=3=1,0.364@2.4,1.6	0	N,N,0.5=151,0=0=3,1@0,3	60	N,N,0.7=151,2=1=1,0.802@2.4,1.6	64.71	N,N,0.2=151,3=8=3,0.0678@9.06,4.94	33.33	N,N,0.9=151,0=1=1,0.714@0.67,1.33	55.93	VLOW,VLOW,6.7=151,7=26=13,0.233@25.73,20.27	44.44	N,N,1.4=151,1=7=5,0.285@5.78,7.22	36.84	N,N,2.1=151,3=4=6,0.77@4.79,8.21	81.82	N,N,3.2=151,3=15=2,0.199@16.36,3.64	27.66	LOW,LOW,4.6=151,2=11=17,0.235@8.3,21.7	0	N,N,0.7=151,0=0=2,0.714@0,2	27.27	N,N,1.6=151,1=2=4,0.802@1.91,5.09	20	N,N,0.5=151,0=1=2,0.714@0.6,2.4	0	N,N,0.2=151,0=0=3,1@0,3	50	N,N,0.5=151,0=4=2,0.26@3,3	38.46	N,N,1.2=151,1=4=4,0.558@3.46,5.54	-30.48
RP11-675F6.4	HsaINT1037294	chr8:38552381-38552958	578	chr8:38552959-38553091=38552248-38552380:-	IR	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	72.93	OK,OK,12.1=151,35=46=15,0.116@70.03,26	64.1	VLOW,VLOW,5.1=151,7=18=7,0.32@20.51,11.49	78.38	LOW,LOW,3.7=151,14=15=4,0.33@25.87,7.13	77.01	VLOW,VLOW,3.2=151,14=13=4,0.24@23.9,7.13	44.13	VLOW,VLOW,7.9=151,9=10=12,0.955@13.69,17.34	20	N,N,0.9=151,1=1=4,0.918@1.2,4.8	60	N,N,0.7=151,0=3=1,0.364@2.4,1.6	25	N,N,1.2=151,1=1=3,0.918@1.25,3.75	50	N,N,1.2=151,1=1=1,0.918@1.5,1.5	33.12	N,N,1.9=151,1=2=3,0.802@2,4.03	100	N,N,2.1=151,5=2=0,0.679@7,0	67.05	OK,OK,10.0=151,16=29=11,0.42@37.59,18.47	52.38	N,N,5.1=151,4=7=5,0.82@8.38,7.62	76.47	N,N,2.3=151,5=8=2,0.422@11.47,3.53	72.12	VLOW,VLOW,2.5=151,7=14=4,0.24@18.07,6.99	53.72	LOW,LOW,6.7=151,15=13=12,0.724@21.52,18.54	42.86	N,N,0.9=151,2=1=2,0.802@2.14,2.86	38.46	N,N,1.9=151,3=2=4,0.855@3.46,5.54	74.45	N,N,0.5=151,3=3=1,0.364@5.23,1.8	39.77	N,N,0.9=151,2=2=3,0.802@2.8,4.23	81.82	N,N,0.9=151,5=4=1,0.452@8.18,1.82	33.33	N,N,1.6=151,0=1=1,0.51@0.67,1.33	-19.21
TONSL	HsaINT0113190	chr8:144442807-144443137	331	chr8:144443138-144443321=144442677-144442806:-	IR	14.46	SOK,SOK,15.3=151,28=75=311,0.00463@60.19,356.07	16.26	SOK,SOK,7.0=151,13=27=105,0.176@23.71,122.11	12.41	SOK,SOK,4.2=151,9=21=108,0.0972@17.21,121.44	14.71	SOK,SOK,4.2=151,6=27=98,0.0281@19.39,112.41	40.28	SOK,SOK,11.8=151,25=78=78,0.000338@73.85,109.5	48.83	LOW,LOW,3.2=151,8=22=16,0.0365@22.81,23.9	37.88	OK,OK,3.9=151,7=24=26,0.0532@21.86,35.85	37.36	OK,OK,4.6=151,10=32=36,0.0216@29.49,49.45	12.67	SOK,SOK,15.3=151,31=72=362,0.00762@59.21,408.09	6	SOK,SOK,2.1=151,4=12=128,0.19@8.67,135.8	17.02	SOK,SOK,6.5=151,12=29=102,0.0764@24.48,119.37	15.08	SOK,SOK,6.7=151,15=31=132,0.0946@26.99,151.98	39.62	SOK,SOK,63.0=151,142=131=211,0.778@193.29,294.57	31.33	SOK,SOK,18.8=151,30=40=78,0.753@46.74,102.44	32.11	SOK,SOK,18.3=151,42=41=89,0.657@55.62,117.59	57.99	SOK,SOK,26.0=151,70=50=44,0.423@95.96,69.51	17.22	SOK,SOK,26.0=151,54=47=246,0.817@60,288.42	10.31	OK,OK,2.5=151,3=2=22,0.855@2.79,24.27	11.56	OK,OK,2.8=151,5=2=27,0.679@3.94,30.12	8.94	OK,OK,2.1=151,3=3=31,0.855@3.32,33.77	19.5	OK,OK,3.0=151,10=11=44,0.4@12.74,52.59	20.44	OK,OK,6.5=151,19=11=59,0.4@18.26,71.09	20.52	OK,OK,9.0=151,14=18=63,0.741@19.6,75.93	49.25	SOK,SOK,69.1=151,180=123=158,0.413@228.82,235.79	37.35	SOK,SOK,27.1=151,54=24=66,0.77@54.05,90.66	52.54	SOK,SOK,17.1=151,62=43=48,0.101@81.05,73.21	58.02	SOK,SOK,24.8=151,64=56=44,0.513@96.11,69.54	17.65	SOK,SOK,22.2=151,67=39=250,0.249@63.04,294.13	19.77	OK,OK,5.1=151,16=6=45,0.418@13.28,53.9	16.35	OK,OK,4.2=151,10=7=44,0.631@10.01,51.2	16.05	OK,OK,4.2=151,8=3=29,0.611@6.43,33.65	17.48	OK,OK,2.8=151,10=8=43,0.466@10.71,50.56	19.31	OK,OK,2.3=151,9=8=36,0.351@10.28,42.96	16.67	OK,OK,3.7=151,14=7=53,0.382@12.37,61.84	-21.97
MROH6	HsaINT0025209	chr8:143570995-143571666	672	chr8:143571667-143571821=143570877-143570994:-	IR	NA	N,N,0.7=151,0=0=0,0.714@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.5=151,0=0=0,1@NaN,NaN	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	20	N,N,0.5=151,0=1=2,0.714@0.6,2.4	20	N,N,0.2=151,0=1=2,0.714@0.6,2.4	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	50	N,N,0.5=151,2=2=2,0.51@3,3	20	N,N,0.2=151,1=0=2,0.714@0.6,2.4	100	N,N,0.0=151,0=2=0,0.51@2,0	100	N,N,0.2=151,1=0=0,0.714@1,0	68.42	OK,OK,18.6=151,42=36=18,0.726@65.68,30.32	67.57	VLOW,VLOW,3.2=151,11=14=6,0.24@20.95,10.05	76.47	LOW,LOW,8.1=151,15=11=4,0.815@22.94,7.06	62.79	LOW,LOW,7.2=151,16=11=8,0.675@21.98,13.02	38.64	OK,OK,10.2=151,11=23=27,0.668@23.57,37.43	66.67	N,N,0.7=151,1=7=2,0.285@6.67,3.33	60	N,N,1.6=151,0=6=2,0.133@4.8,3.2	27.27	N,N,1.9=151,1=2=4,0.802@1.91,5.09	16.67	VLOW,VLOW,2.1=151,1=3=10,0.677@2.33,11.67	52.94	N,N,1.4=151,4=5=4,0.452@6.88,6.12	28.57	N,N,2.5=151,4=0=5,0.26@2.57,6.43	72.97	OK,OK,21.3=151,35=46=15,0.742@70.05,25.95	73.33	VLOW,VLOW,8.3=151,9=13=4,0.884@19.07,6.93	67.57	VLOW,VLOW,7.0=151,13=12=6,0.814@20.95,10.05	77.27	LOW,LOW,6.0=151,13=21=5,0.311@30.14,8.86	25.37	OK,OK,7.4=151,20=14=50,0.476@21.31,62.69	30	N,N,0.7=151,3=3=7,0.677@3.9,9.1	12.5	N,N,1.4=151,1=1=7,0.918@1.12,7.88	36.36	N,N,1.4=151,3=5=7,0.452@5.45,9.55	20	N,N,1.6=151,1=2=6,0.802@1.8,7.2	25	VLOW,VLOW,1.2=151,6=2=12,0.36@5,15	24.14	VLOW,VLOW,1.2=151,6=1=11,0.36@4.35,13.65	-43.05
MROH6	HsaINT0025212	chr8:143570066-143570242	177	chr8:143570243-143570380=143569951-143570065:-	IR	100	N,N,0.3=128,2=0=0,0.51@2,0	NA	N,N,0.0=128,0=0=0,1@NaN,NaN	100	N,N,0.3=128,1=0=0,0.714@1,0	100	N,N,0.0=128,1=0=0,0.714@1,0	59.3	N,N,0.0=128,3=0=1,0.364@2.39,1.64	0	N,N,0.0=128,0=0=1,1@0,1.03	100	N,N,0.0=128,2=0=0,0.51@2,0	100	N,N,0.0=128,1=0=0,0.714@1,0	13.93	N,N,0.0=128,1=0=3,0.714@0.57,3.52	NA	N,N,0.0=128,0=0=0,1@NaN,NaN	0	N,N,0.0=128,0=0=3,1@0,3.09	100	N,N,0.0=128,1=0=0,0.714@1,0	27.72	OK,OK,2.7=128,2=13=20,0.122@10.08,26.29	26.9	N,N,0.8=128,0=5=7,0.186@3.36,9.14	45.01	N,N,1.6=128,1=7=5,0.285@6.11,7.46	11.12	N,N,0.3=128,1=1=8,0.714@1.14,9.15	7.07	OK,OK,2.2=128,1=6=47,0.36@3.94,51.8	5.12	N,N,0.3=128,1=0=9,0.714@0.53,9.74	0	N,N,0.0=128,0=0=8,1@0,8.24	12.83	N,N,0.6=128,0=2=7,0.51@1.2,8.13	9.34	VLOW,VLOW,0.3=128,0=2=10,0.51@1.16,11.26	0	N,N,0.0=128,0=0=7,1@0,7.21	14.66	N,N,1.1=128,0=2=6,0.51@1.22,7.08	21.18	OK,OK,3.0=128,0=12=23,0.0126@7.71,28.69	26.9	N,N,1.4=128,0=5=7,0.186@3.36,9.14	30.04	N,N,1.1=128,0=5=6,0.186@3.45,8.03	9.34	VLOW,VLOW,0.6=128,0=2=10,0.51@1.16,11.26	3.44	OK,OK,1.1=128,1=3=57,0.677@2.16,60.7	3.81	VLOW,VLOW,0.3=128,0=1=13,0.714@0.55,13.89	0	N,N,0.0=128,0=0=9,1@0,9.26	4.12	VLOW,VLOW,0.3=128,0=1=12,0.714@0.55,12.86	0	N,N,0.0=128,0=0=7,1@0,7.21	14.3	N,N,0.6=128,1=1=6,0.918@1.18,7.06	0	VLOW,VLOW,0.0=128,0=0=10,1@0,10.29	-24.28
MROH6	HsaINT0025215	chr8:143568720-143569440	721	chr8:143569441-143569614=143568552-143568719:-	IR	33.33	N,N,0.7=151,0=1=1,0.714@0.67,1.33	NA	N,N,0.7=151,0=0=0,0.714@NaN,NaN	100	N,N,0.0=151,0=1=0,0.714@1,0	0	N,N,0.0=151,0=0=1,1@0,1	NA	N,N,0.7=151,0=0=0,0.714@NaN,NaN	NA	N,N,0.2=151,0=0=0,1@NaN,NaN	NA	N,N,0.5=151,0=0=0,1@NaN,NaN	NA	N,N,0.0=151,0=0=0,1@NaN,NaN	33.33	N,N,0.0=151,1=2=3,0.51@2,4	0	N,N,0.0=151,0=0=1,1@0,1	100	N,N,0.0=151,1=0=0,0.714@1,0	33.33	N,N,0.0=151,0=2=2,0.51@1.33,2.67	32.89	OK,OK,8.8=151,21=28=50,0.357@32.56,66.44	31.25	VLOW,VLOW,0.7=151,2=8=11,0.223@6.56,14.44	34.43	OK,OK,4.2=151,9=12=20,0.501@14.12,26.88	32.14	LOW,LOW,3.9=151,10=8=19,0.631@11.89,25.11	16.17	OK,OK,6.0=151,11=16=70,0.554@15.68,81.32	17.24	VLOW,VLOW,0.5=151,3=2=12,0.364@2.93,14.07	3.23	LOW,LOW,1.2=151,1=0=15,0.714@0.52,15.48	3.23	LOW,LOW,0.5=151,0=1=15,0.714@0.52,15.48	5.26	N,N,0.9=151,0=1=9,0.714@0.53,9.47	37.14	VLOW,VLOW,1.4=151,5=8=11,0.223@8.91,15.09	27.27	N,N,1.6=151,2=4=8,0.77@3.82,10.18	40.5	OK,OK,16.5=151,14=35=36,0.571@34.43,50.57	43.59	VLOW,VLOW,5.6=151,4=13=11,0.439@12.21,15.79	31.91	LOW,LOW,6.0=151,6=9=16,0.894@9.89,21.11	48.57	N,N,4.9=151,4=13=9,0.439@12.63,13.37	11.95	OK,OK,3.9=151,9=10=70,0.631@10.64,78.36	3.45	VLOW,VLOW,0.2=151,1=0=14,0.714@0.52,14.48	11.11	LOW,LOW,0.5=151,2=2=16,0.51@2.22,17.78	15.15	VLOW,VLOW,1.2=151,2=3=14,0.677@2.88,16.12	33.33	N,N,0.5=151,4=1=5,0.26@3.33,6.67	14.29	N,N,1.2=151,0=3=9,0.364@1.71,10.29	4	VLOW,VLOW,0.5=151,0=1=12,0.714@0.52,12.48	-20.94
