GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
NCLN	HsaEX1025292	chr19:3192826-3193028	203	chr19:3192660,3192826-3193028,3193284	S	CR	chr19	3192826	3193028	+	3192660	3193284	ENSG00000125912
EMC1	HsaEX1013029	chr1:19220977-19221080	104	chr1:19222624,19220977-19221080,19220848	S	CR	chr1	19220977	19221080	-	19222624	19220848	ENSG00000127463
UBR4	HsaEX1042819	chr1:19197004-19197025	22	chr1:19197141,19197004-19197025,19193557	S	CR	chr1	19197004	19197025	-	19197141	19193557	ENSG00000127481
AKAP9	HsaEX1003297	chr7:92082302-92082416	115	chr7:92080152,92082302-92082416,92082522	S	CR	chr7	92082302	92082416	+	92080152	92082522	ENSG00000127914
CASD1	HsaEX1007078	chr7:94534192-94534309	118	chr7:94533802,94534192-94534309,94535309	S	CR	chr7	94534192	94534309	+	94533802	94535309	ENSG00000127995
ICE2	HsaEX0041688	chr15:60431420-60431472	53	chr15:60431934,60431420-60431472,60428687	S	CR	chr15	60431420	60431472	-	60431934	60428687	ENSG00000128915
PALLD	HsaEX1026930	chr4:168700019-168700164	146	chr4:168691292,168700019-168700164,168709028	S	CR	chr4	168700019	168700164	+	168691292	168709028	ENSG00000129116
SH3BP4	HsaEX1036811	chr2:235053045-235053111	67	chr2:235052750,235053045-235053111,235053592	S	CR	chr2	235053045	235053111	+	235052750	235053592	ENSG00000130147
ZSWIM6	HsaEX1045672	chr5:61496212-61496374	163	chr5:61494410,61496212-61496374,61504001	C3	CR	chr5	61496212	61496374	+	61494410	61504001	ENSG00000130449
ZSWIM6	HsaEX1045673	chr5:61527465-61527586	122	chr5:61526396,61527465-61527586,61530052	S	CR	chr5	61527465	61527586	+	61526396	61530052	ENSG00000130449
COL5A1	HsaEX1009445	chr9:134786750-134786921	172	chr9:134786048,134786750-134786921,134789155	S	CR	chr9	134786750	134786921	+	134786048	134789155	ENSG00000130635
HIP1R	HsaEX1016823	chr12:122839143-122839220	78	chr12:122836683,122839143-122839220,122848031	C3	CR	chr12	122839143	122839220	+	122836683	122848031	ENSG00000130787
TOP2A	HsaEX1041617	chr17:40396635-40396695	61	chr17:40398558,40396635-40396695,40396465	S	CR	chr17	40396635	40396695	-	40398558	40396465	ENSG00000131747
KHDRBS3	HsaEX1018591	chr8:135549640-135549743	104	chr8:135548900,135549640-135549743,135557448	S	CR	chr8	135549640	135549743	+	135548900	135557448	ENSG00000131773
COQ3	HsaEX0016819	chr6:99382119-99382188	70	chr6:99383008,99382119-99382188,99380341	C3	CR	chr6	99382119	99382188	-	99383008	99380341	ENSG00000132423
USPL1	HsaEX1043297	chr13:30646730-30646784	55	chr13:30645077,30646730-30646784,30646932	C3	CR	chr13	30646730	30646784	+	30645077	30646932	ENSG00000132952
SPG20	HsaEX1038737	chr13:36332373-36332496	124	chr13:36335021,36332373-36332496,36331596	S	CR	chr13	36332373	36332496	-	36335021	36331596	ENSG00000133104
ACTR3B	HsaEX0002170	chr7:152799654-152799785	132	chr7:152796898,152799654-152799785,152800531	C3	CR	chr7	152799654	152799785	+	152796898	152800531	ENSG00000133627
STK26	HsaEX0040370	chrX:132068084-132068141	58	chrX:132064157,132068084-132068141,132068215	C3	CR	chrX	132068084	132068141	+	132064157	132068215	ENSG00000134602
CARS2	HsaEX1007019	chr13:110701628-110701752	125	chr13:110705521,110701628-110701752,110701555	S	CR	chr13	110701628	110701752	-	110705521	110701555	ENSG00000134905
STT3A	HsaEX1046377	chr11:125594866-125595016	151	chr11:125594097,125594866-125595016,125595881	C3	CR	chr11	125594866	125595016	+	125594097	125595881	ENSG00000134910
PHF21A	HsaEX1027887	chr11:45942142-45942200	59	chr11:45945840,45942142-45942200,45938787	C3	CR	chr11	45942142	45942200	-	45945840	45938787	ENSG00000135365
TAF5L	HsaEX1039935	chr1:229625057-229625161	105	chr1:229625297,229625057-229625161,229614485	C3	CR	chr1	229625057	229625161	-	229625297	229614485	ENSG00000135801
DHX9	HsaEX1011545	chr1:182858344-182858401	58	chr1:182858240,182858344-182858401,182858551	S	CR	chr1	182858344	182858401	+	182858240	182858551	ENSG00000135829
USP37	HsaEX1043215	chr2:218495547-218495650	104	chr2:218495760,218495547-218495650,218488421	S	CR	chr2	218495547	218495650	-	218495760	218488421	ENSG00000135913
TNS3	HsaEX1041563	chr7:47414103-47414183	81	chr7:47415094,47414103-47414183,47413997	S	CR	chr7	47414103	47414183	-	47415094	47413997	ENSG00000136205
BRIP1	HsaEX1005883	chr17:61795732-61796540	809	chr17:61799100,61795732-61796540,61793729	S	CR	chr17	61795732	61796540	-	61799100	61793729	ENSG00000136492
TRA2B	HsaEX1041771	chr3:185922343-185922466	124	chr3:185923163,185922343-185922466,185922126	C3	CR	chr3	185922343	185922466	-	185923163	185922126	ENSG00000136527
RPS6KC1	HsaEX1035656	chr1:213191993-213192056	64	chr1:213176492,213191993-213192056,213198579	C3	CR	chr1	213191993	213192056	+	213176492	213198579	ENSG00000136643
DSCC1	HsaEX1012386	chr8:119835761-119835812	52	chr8:119838259,119835761-119835812,119835001	S	CR	chr8	119835761	119835812	-	119838259	119835001	ENSG00000136982
POLR1E	HsaEX1028832	chr9:37493406-37493448	43	chr9:37492715,37493406-37493448,37493559	S	CR	chr9	37493406	37493448	+	37492715	37493559	ENSG00000137054
FOXP4	HsaEX1014851	chr6:41580066-41580184	119	chr6:41578946,41580066-41580184,41584769	C3	CR	chr6	41580066	41580184	+	41578946	41584769	ENSG00000137166
LRRC1	HsaEX1022196	chr6:53903634-53903739	106	chr6:53902747,53903634-53903739,53904379	S	CR	chr6	53903634	53903739	+	53902747	53904379	ENSG00000137269
PGBD1	HsaEX0046797	chr6:28297387-28297523	137	chr6:28296945,28297387-28297523,28297895	S	CR	chr6	28297387	28297523	+	28296945	28297895	ENSG00000137338
YAP1	HsaEX1044262	chr11:102206932-102206991	60	chr11:102206086,102206932-102206991,102209517	C3	CR	chr11	102206932	102206991	+	102206086	102209517	ENSG00000137693
GTF2B	HsaEX1016331	chr1:88857000-88857134	135	chr1:88857206,88857000-88857134,88853346	S	CR	chr1	88857000	88857134	-	88857206	88853346	ENSG00000137947
ADCY3	HsaEX0002717	chr2:24830958-24831224	267	chr2:24831662,24830958-24831224,24830825	S	CR	chr2	24830958	24831224	-	24831662	24830825	ENSG00000138031
TACC2	HsaEX0063369	chr10:122134771-122134940	170	chr10:122132734,122134771-122134940,122136200	C3	CR	chr10	122134771	122134940	+	122132734	122136200	ENSG00000138162
EXOC6	HsaEX1013633	chr10:92925681-92925802	122	chr10:92920050,92925681-92925802,92928339	S	CR	chr10	92925681	92925802	+	92920050	92928339	ENSG00000138190
ASNSD1	HsaEX1004865	chr2:189663708-189663788	81	chr2:189661610,189663708-189663788,189663901	S	CR	chr2	189663708	189663788	+	189661610	189663901	ENSG00000138381
NAB1	HsaEX1025034	chr2:190689722-190689782	61	chr2:190687317,190689722-190689782,190690245	S	CR	chr2	190689722	190689782	+	190687317	190690245	ENSG00000138386
ITGAV	HsaEX1018020	chr2:186656579-186656742	164	chr2:186656401,186656579-186656742,186659038	S	CR	chr2	186656579	186656742	+	186656401	186659038	ENSG00000138448
MAPK8IP3	HsaEX1022911	chr16:1760985-1761128	144	chr16:1760532,1760985-1761128,1761224	C1	CR	chr16	1760985	1761128	+	1760532	1761224	ENSG00000138834
KIF21A	HsaEX1018857	chr12:39323223-39323306	84	chr12:39325839,39323223-39323306,39322882	S	CR	chr12	39323223	39323306	-	39325839	39322882	ENSG00000139116
NUP58	HsaEX0044429	chr13:25302927-25303008	82	chr13:25301880,25302927-25303008,25303102	C3	CR	chr13	25302927	25303008	+	25301880	25303102	ENSG00000139496
SLC7A1	HsaEX1037677	chr13:29529665-29529806	142	chr13:29530538,29529665-29529806,29527365	C3	CR	chr13	29529665	29529806	-	29530538	29527365	ENSG00000139514
DIAPH3	HsaEX1011586	chr13:59923001-59923111	111	chr13:59924775,59923001-59923111,59916249	S	CR	chr13	59923001	59923111	-	59924775	59916249	ENSG00000139734
USP3	HsaEX1043190	chr15:63556841-63556922	82	chr15:63556748,63556841-63556922,63558106	S	CR	chr15	63556841	63556922	+	63556748	63558106	ENSG00000140455
PARN	HsaEX1027062	chr16:14600625-14600906	282	chr16:14604146,14600625-14600906,14599960	S	CR	chr16	14600625	14600906	-	14604146	14599960	ENSG00000140694
NDUFB10	HsaEX1025387	chr16:1960658-1960751	94	chr16:1959754,1960658-1960751,1961153	S	CR	chr16	1960658	1960751	+	1959754	1961153	ENSG00000140990
GID4	HsaEX1015508	chr17:18047299-18047438	140	chr17:18045206,18047299-18047438,18054127	S	CR	chr17	18047299	18047438	+	18045206	18054127	ENSG00000141034
ESCO1	HsaEX1013442	chr18:21571388-21571525	138	chr18:21573314,21571388-21571525,21568094	C1	CR	chr18	21571388	21571525	-	21573314	21568094	ENSG00000141446
BRD4	HsaEX1005847	chr19:15256504-15256577	74	chr19:15256964,15256504-15256577,15256263	S	CR	chr19	15256504	15256577	-	15256964	15256263	ENSG00000141867
MPC2	HsaEX1024075	chr1:167925251-167925315	65	chr1:167935733,167925251-167925315,167924537	S	CR	chr1	167925251	167925315	-	167935733	167924537	ENSG00000143158
DCAF6	HsaEX1011054	chr1:167988186-167988303	118	chr1:167987608,167988186-167988303,167991204	S	CR	chr1	167988186	167988303	+	167987608	167991204	ENSG00000143164
CDC42BPA	HsaEX1007833	chr1:227006812-227006911	100	chr1:227010878,227006812-227006911,227005111	C3	CR	chr1	227006812	227006911	-	227010878	227005111	ENSG00000143776
RUBCN	HsaEX1035823	chr3:197706559-197706676	118	chr3:197717977,197706559-197706676,197705175	C2	CR	chr3	197706559	197706676	-	197717977	197705175	ENSG00000145016
FBXO38	HsaEX0025308	chr5:148407619-148407709	91	chr5:148406394,148407619-148407709,148409124	S	CR	chr5	148407619	148407709	+	148406394	148409124	ENSG00000145868
CDKAL1	HsaEX1008042	chr6:20786681-20786774	94	chr6:20781265,20786681-20786774,20789976	C3	CR	chr6	20786681	20786774	+	20781265	20789976	ENSG00000145996
ZMYM4	HsaEX0072913	chr1:35359596-35359777	182	chr1:35359446,35359596-35359777,35360965	C3	CR	chr1	35359596	35359777	+	35359446	35360965	ENSG00000146463
CASK	HsaEX0012542	chrX:41522999-41523025	27	chrX:41523951,41522999-41523025,41520596	S	CR	chrX	41522999	41523025	-	41523951	41520596	ENSG00000147044
CCDC25	HsaEX1007407	chr8:27769855-27769974	120	chr8:27771951,27769855-27769974,27765251	C3	CR	chr8	27769855	27769974	-	27771951	27765251	ENSG00000147419
HMBOX1	HsaEX1016925	chr8:29048528-29048590	63	chr8:29047453,29048528-29048590,29048954	C2	CR	chr8	29048528	29048590	+	29047453	29048954	ENSG00000147421
AUH	HsaEX1005304	chr9:91219129-91219295	167	chr9:91220805,91219129-91219295,91218957	C3	CR	chr9	91219129	91219295	-	91220805	91218957	ENSG00000148090
UGCG	HsaEX1042874	chr9:111930000-111930095	96	chr9:111929678,111930000-111930095,111931271	S	CR	chr9	111930000	111930095	+	111929678	111931271	ENSG00000148154
CAMK2G	HsaEX0012228	chr10:73873201-73873375	175	chr10:73874397,73873201-73873375,73873083	C1	CR	chr10	73873201	73873375	-	73874397	73873083	ENSG00000148660
PDCD11	HsaEX1027382	chr10:103443675-103443752	78	chr10:103443333,103443675-103443752,103443915	S	CR	chr10	103443675	103443752	+	103443333	103443915	ENSG00000148843
PDCD11	HsaEX1027383	chr10:103444785-103444862	78	chr10:103444682,103444785-103444862,103445378	S	CR	chr10	103444785	103444862	+	103444682	103445378	ENSG00000148843
ADAM12	HsaEX1002615	chr10:126046678-126046775	98	chr10:126049253,126046678-126046775,126046132	S	CR	chr10	126046678	126046775	-	126049253	126046132	ENSG00000148848
ITGB1	HsaEX1018027	chr10:32926862-32926905	44	chr10:32928094,32926862-32926905,32926109	S	CR	chr10	32926862	32926905	-	32928094	32926109	ENSG00000150093
C11orf57	HsaEX1006026	chr11:112080774-112080869	96	chr11:112080558,112080774-112080869,112081982	S	CR	chr11	112080774	112080869	+	112080558	112081982	ENSG00000150776
NGLY1	HsaEX1025648	chr3:25738662-25738767	106	chr3:25739410,25738662-25738767,25737455	C3	CR	chr3	25738662	25738767	-	25739410	25737455	ENSG00000151092
UPF2	HsaEX1043041	chr10:11941466-11941560	95	chr10:11942665,11941466-11941560,11936712	S	CR	chr10	11941466	11941560	-	11942665	11936712	ENSG00000151461
NBAS	HsaEX1025162	chr2:15362963-15363055	93	chr2:15366580,15362963-15363055,15356416	S	CR	chr2	15362963	15363055	-	15366580	15356416	ENSG00000151779
DAB2	HsaEX1010964	chr5:39375586-39375717	132	chr5:39375997,39375586-39375717,39375084	S	CR	chr5	39375586	39375717	-	39375997	39375084	NA
ASAP1	HsaEX1004782	chr8:130127190-130127433	244	chr8:130127927,130127190-130127433,130126089	S	CR	chr8	130127190	130127433	-	130127927	130126089	ENSG00000153317
MRPL39	HsaEX1024243	chr21:25602056-25602127	72	chr21:25603796,25602056-25602127,25601467	S	CR	chr21	25602056	25602127	-	25603796	25601467	ENSG00000154719
XPC	HsaEX1044165	chr3:14173911-14173947	37	chr3:14178466,14173911-14173947,14173062	S	CR	chr3	14173911	14173947	-	14178466	14173062	ENSG00000154767
LARP1	HsaEX1019421	chr5:154790014-154790151	138	chr5:154784406,154790014-154790151,154790325	C3	CR	chr5	154790014	154790151	+	154784406	154790325	ENSG00000155506
KCTD18	HsaEX1018496	chr2:200491727-200491808	82	chr2:200493172,200491727-200491808,200490616	S	CR	chr2	200491727	200491808	-	200493172	200490616	ENSG00000155729
TDRD9	HsaEX1040380	chr14:104032543-104032591	49	chr14:104032087,104032543-104032591,104033960	C2	CR	chr14	104032543	104032591	+	104032087	104033960	ENSG00000156414
HK1	HsaEX1016859	chr10:69385113-69385223	111	chr10:69384915,69385113-69385223,69386323	S	CR	chr10	69385113	69385223	+	69384915	69386323	ENSG00000156515
CD109	HsaEX1007668	chr6:73733811-73733900	90	chr6:73730574,73733811-73733900,73736383	S	CR	chr6	73733811	73733900	+	73730574	73736383	ENSG00000156535
AGAP1	HsaEX1003070	chr2:235969579-235969687	109	chr2:235968623,235969579-235969687,235975361	C3	CR	chr2	235969579	235969687	+	235968623	235975361	ENSG00000157985
B4GALT5	HsaEX0007497	chr20:49647761-49647888	128	chr20:49649497,49647761-49647888,49647078	C3	CR	chr20	49647761	49647888	-	49649497	49647078	ENSG00000158470
MCM3AP	HsaEX1023126	chr21:46281277-46281338	62	chr21:46283615,46281277-46281338,46280575	S	CR	chr21	46281277	46281338	-	46283615	46280575	ENSG00000160294
CRTC2	HsaEX0017341	chr1:153951856-153951891	36	chr1:153952018,153951856-153951891,153951666	C1	CR	chr1	153951856	153951891	-	153952018	153951666	ENSG00000160741
LY6E	HsaEX6082688	chr8:143020262-143020377	116	chr8:143019461,143020262-143020377,143020883	C3	CR	chr8	143020262	143020377	+	143019461	143020883	ENSG00000160932
ADCY9	HsaEX1002807	chr16:3978142-3978233	92	chr16:3979116,3978142-3978233,3977630	S	CR	chr16	3978142	3978233	-	3979116	3977630	ENSG00000162104
CLPB	HsaEX1009028	chr11:72302066-72302146	81	chr11:72302304,72302066-72302146,72301964	S	CR	chr11	72302066	72302146	-	72302304	72301964	ENSG00000162129
USP24	HsaEX1043180	chr1:55109507-55109628	122	chr1:55110185,55109507-55109628,55107430	S	CR	chr1	55109507	55109628	-	55110185	55107430	ENSG00000162402
SNED1	HsaEX1038138	chr2:241034168-241034251	84	chr2:241033875,241034168-241034251,241034568	S	CR	chr2	241034168	241034251	+	241033875	241034568	ENSG00000162804
BROX	HsaEX1005893	chr1:222715379-222715526	148	chr1:222715269,222715379-222715526,222715684	C3	CR	chr1	222715379	222715526	+	222715269	222715684	ENSG00000162819
CFAP36	HsaEX1008436	chr2:55526467-55526584	118	chr2:55523822,55526467-55526584,55528878	S	CR	chr2	55526467	55526584	+	55523822	55528878	ENSG00000163001
CCDC138	HsaEX1007269	chr2:108853546-108853669	124	chr2:108850755,108853546-108853669,108856794	C3	CR	chr2	108853546	108853669	+	108850755	108856794	ENSG00000163006
PDLIM5	HsaEX0046414	chr4:94641511-94641595	85	chr4:94640450,94641511-94641595,94654460	S	CR	chr4	94641511	94641595	+	94640450	94654460	ENSG00000163110
CLASP2	HsaEX1008864	chr3:33508955-33509083	129	chr3:33510558,33508955-33509083,33501872	C3	CR	chr3	33508955	33509083	-	33510558	33501872	ENSG00000163539
SLMAP	HsaEX1037842	chr3:57782907-57782972	66	chr3:57757849,57782907-57782972,57793781	C3	CR	chr3	57782907	57782972	+	57757849	57793781	ENSG00000163681
PBRM1	HsaEX0045729	chr3:52610518-52610591	74	chr3:52611368,52610518-52610591,52609955	C3	CR	chr3	52610518	52610591	-	52611368	52609955	ENSG00000163939
CDC25A	HsaEX1007810	chr3:48167713-48167762	50	chr3:48167846,48167713-48167762,48165893	S	CR	chr3	48167713	48167762	-	48167846	48165893	ENSG00000164045
APEH	HsaEX0005108	chr3:49681541-49681619	79	chr3:49681239,49681541-49681619,49681722	S	CR	chr3	49681541	49681619	+	49681239	49681722	ENSG00000164062
FBXO8	HsaEX1014381	chr4:174264586-174264621	36	chr4:174266332,174264586-174264621,174263100	C3	CR	chr4	174264586	174264621	-	174266332	174263100	ENSG00000164117
ICE1	HsaEX1017342	chr5:5456989-5457095	107	chr5:5454638,5456989-5457095,5457332	S	CR	chr5	5456989	5457095	+	5454638	5457332	ENSG00000164151
PRMT9	HsaEX1029545	chr4:147648970-147649038	69	chr4:147653852,147648970-147649038,147648632	C3	CR	chr4	147648970	147649038	-	147653852	147648632	ENSG00000164169
LMBRD2	HsaEX1021904	chr5:36109507-36109551	45	chr5:36109945,36109507-36109551,36108639	S	CR	chr5	36109507	36109551	-	36109945	36108639	ENSG00000164187
NIPBL	HsaEX1025708	chr5:37019597-37019649	53	chr5:37019400,37019597-37019649,37020459	S	CR	chr5	37019597	37019649	+	37019400	37020459	ENSG00000164190
MIOS	HsaEX1023698	chr7:7593479-7594093	615	chr7:7589563,7593479-7594093,7594980	S	CR	chr7	7593479	7594093	+	7589563	7594980	ENSG00000164654
WASHC5	HsaEX1043779	chr8:125051762-125051854	93	chr8:125052648,125051762-125051854,125050665	C3	CR	chr8	125051762	125051854	-	125052648	125050665	ENSG00000164961
BRWD3	HsaEX1005901	chrX:80719289-80719355	67	chrX:80719489,80719289-80719355,80717759	S	CR	chrX	80719289	80719355	-	80719489	80717759	ENSG00000165288
WRN	HsaEX1044092	chr8:31143928-31144134	207	chr8:31143623,31143928-31144134,31147053	C1	CR	chr8	31143928	31144134	+	31143623	31147053	ENSG00000165392
MICU2	HsaEX0021717	chr13:21564946-21565060	115	chr13:21566797,21564946-21565060,21563289	C3	CR	chr13	21564946	21565060	-	21566797	21563289	ENSG00000165487
FAM175B	HsaEX1013916	chr10:124829856-124829959	104	chr10:124829477,124829856-124829959,124831349	S	CR	chr10	124829856	124829959	+	124829477	124831349	ENSG00000165660
STK32C	HsaEX1039331	chr10:132331124-132331197	74	chr10:132331436,132331124-132331197,132330485	C2	CR	chr10	132331124	132331197	-	132331436	132330485	ENSG00000165752
RNF169	HsaEX1031482	chr11:74812314-74812421	108	chr11:74810330,74812314-74812421,74817596	S	CR	chr11	74812314	74812421	+	74810330	74817596	ENSG00000166439
TMEM41B	HsaEX1041267	chr11:9287182-9287307	126	chr11:9287702,9287182-9287307,9286593	S	CR	chr11	9287182	9287307	-	9287702	9286593	ENSG00000166471
DOLPP1	HsaEX1012223	chr9:129086465-129086542	78	chr9:129086267,129086465-129086542,129086709	C1	CR	chr9	129086465	129086542	+	129086267	129086709	ENSG00000167130
PRRX2	HsaEX1029692	chr9:129717255-129717347	93	chr9:129713773,129717255-129717347,129719231	C3	CR	chr9	129717255	129717347	+	129713773	129719231	ENSG00000167157
TBC1D2B	HsaEX1040107	chr15:78010710-78010811	102	chr15:78012823,78010710-78010811,78009114	S	CR	chr15	78010710	78010811	-	78012823	78009114	ENSG00000167202
RAB3IL1	HsaEX1030393	chr11:61907008-61907102	95	chr11:61907393,61907008-61907102,61906684	C1	CR	chr11	61907008	61907102	-	61907393	61906684	ENSG00000167994
LMBRD1	HsaEX0036021	chr6:69748224-69748289	66	chr6:69749341,69748224-69748289,69744047	C3	CR	chr6	69748224	69748289	-	69749341	69744047	ENSG00000168216
BMP1	HsaEX1005720	chr8:22180814-22180880	67	chr8:22180483,22180814-22180880,22180963	C3	CR	chr8	22180814	22180880	+	22180483	22180963	ENSG00000168487
IL7R	HsaEX0031533	chr5:35867645-35867748	104	chr5:35867463,35867645-35867748,35871056	S	CR	chr5	35867645	35867748	+	35867463	35871056	ENSG00000168685
PLEKHA2	HsaEX1028487	chr8:38951726-38951855	130	chr8:38950990,38951726-38951855,38952166	S	CR	chr8	38951726	38951855	+	38950990	38952166	ENSG00000169499
LIMS1	HsaEX1019696	chr2:108681636-108681949	314	chr2:108681160,108681636-108681949,108683885	C3	CR	chr2	108681636	108681949	+	108681160	108683885	ENSG00000169756
GLB1	HsaEX1015572	chr3:33066077-33066251	175	chr3:33068230,33066077-33066251,33065557	S	CR	chr3	33066077	33066251	-	33068230	33065557	ENSG00000170266
CHCHD7	HsaEX0015003	chr8:56216680-56216754	75	chr8:56216531,56216680-56216754,56217331	S	CR	chr8	56216680	56216754	+	56216531	56217331	ENSG00000170791
PPM1D	HsaEX1029082	chr17:60624471-60624689	219	chr17:60623749,60624471-60624689,60633853	C1	CR	chr17	60624471	60624689	+	60623749	60633853	ENSG00000170836
KBTBD2	HsaEX0032924	chr7:32887977-32888091	115	chr7:32888587,32887977-32888091,32879942	C3	CR	chr7	32887977	32888091	-	32888587	32879942	ENSG00000170852
