GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_FRT	HeLa_FRT-Q	HeLa_FRT_A	HeLa_FRT_A-Q	HeLa_FRT_B	HeLa_FRT_B-Q	HeLa_FRT_C	HeLa_FRT_C-Q	HeLa_NLSTAF2dIDR	HeLa_NLSTAF2dIDR-Q	HeLa_NLSTAF2dIDR_A	HeLa_NLSTAF2dIDR_A-Q	HeLa_NLSTAF2dIDR_B	HeLa_NLSTAF2dIDR_B-Q	HeLa_NLSTAF2dIDR_C	HeLa_NLSTAF2dIDR_C-Q	HeLa_TAF2	HeLa_TAF2-Q	HeLa_TAF2_A	HeLa_TAF2_A-Q	HeLa_TAF2_B	HeLa_TAF2_B-Q	HeLa_TAF2_C	HeLa_TAF2_C-Q	dPSI
LMBR1L	HsaALTA1030104-4/4	chr12:49101250-49101323	60	chr12:49101472,49101250-49101263+49101290+49101310+49101323	Alt3	53.01	OK,OK,86.85,35=42=10,S@22.26,19.74	61.54	N,N,76.47,8=9=4,C1@5.54,3.46	36.33	VLOW,LOW,89.20,12=17=4,S@6.18,10.82	76.19	VLOW,VLOW,91.30,16=17=2,S@12.95,4.05	74.36	LOW,LOW,81.25,29=31=9,S@23.05,7.95	100.00	N,N,75.00,12=12=4,S@12.00,0.00	72.22	N,VLOW,81.82,13=14=4,S@10.11,3.89	44.44	N,N,90.00,4=5=1,S@2.22,2.78	96.19	LOW,LOW,77.16,26=27=8,C1@25.97,1.03	100.00	N,N,75.00,6=6=2,S@6.00,0.00	100.00	N,N,80.00,8=8=2,S@8.00,0.00	92.10	N,N,76.51,12=13=4,C1@11.97,1.03	43.18
TLDC1	HsaALTA0004566-1/2	chr16:84502721-84502842	0	chr16:84504601,84502721-84502842+84502862	Alt3	60.42	VLOW,VLOW,40.89,10=18=24,C3@10.88,7.12	100.00	N,N,18.08,2=2=7,C3@2.00,0.00	59.26	N,N,59.83,5=9=7,C2@5.33,3.67	52.94	N,N,33.92,3=7=10,C3@3.71,3.29	80.00	VLOW,LOW,48.85,15=21=21,C2@16.80,4.20	81.82	N,N,29.78,3=4=8,C3@3.27,0.73	84.62	N,N,40.94,4=5=6,C3@4.23,0.77	77.78	N,VLOW,66.51,8=12=7,C2@9.33,2.67	75.61	VLOW,VLOW,39.85,14=19=18,C3@14.37,4.63	100.00	N,N,45.50,3=3=2,C3@3.00,0.00	52.94	N,N,35.01,3=7=8,C3@3.71,3.29	88.89	N,N,43.77,8=9=8,C3@8.00,1.00	15.19
GREB1L	HsaALTA1031113-1/2	chr18:21515421-21515644	0	chr18:21513986,21515421+21515417-21515644	Alt3	5.88	VLOW,VLOW,100.00,1=17=0,S@1.00,16.00	16.67	N,N,100.00,1=6=0,S@1.00,5.00	0.00	N,N,100.00,0=4=0,S@0.00,4.00	0.00	N,N,100.00,0=8=0,S@0.00,8.00	9.38	LOW,LOW,100.00,3=32=0,S@3.00,29.00	7.69	N,N,100.00,1=13=0,S@1.00,12.00	0.00	N,N,100.00,0=8=0,S@0.00,8.00	16.67	N,N,100.00,2=12=0,S@2.00,10.00	31.25	VLOW,VLOW,100.00,5=16=0,S@5.00,11.00	33.33	N,N,100.00,1=3=0,S@1.00,2.00	33.33	N,N,100.00,2=6=0,S@2.00,4.00	28.57	N,N,100.00,2=7=0,S@2.00,5.00	25.37
HSPD1	HsaALTA1032776-4/4	chr2:197490938-197491042	381	chr2:197493324,197490527-197490661+197490664+197490964+197491042	Alt3	31.67	LOW,OK,71.86,13=34=12,C2@10.77,23.23	8.16	N,N,63.24,1=9=7,C2@0.73,8.27	35.00	N,VLOW,67.86,5=12=7,C2@4.20,7.80	47.10	N,VLOW,61.32,7=13=5,C1@6.12,6.88	55.68	VLOW,LOW,48.54,14=23=24,C3@12.81,10.19	65.29	N,N,41.48,7=10=12,C3@6.53,3.47	45.45	N,N,66.47,4=8=5,C2@3.64,4.36	53.39	N,N,37.48,3=5=9,C2@2.67,2.33	48.62	VLOW,LOW,72.43,12=22=10,C2@10.70,11.30	44.18	N,N,58.08,4=8=7,C2@3.53,4.47	21.74	N,N,42.04,1=4=7,C2@0.87,3.13	64.75	N,N,73.48,7=10=4,C2@6.47,3.53	16.95
RBMS3	HsaALTA1064094-2/2	chr3:29434743-29434915	3	chr3:29281756,29434746+29434743-29434915	Alt3	48.57	LOW,LOW,97.14,17=35=1,S@17.00,18.00	66.67	N,N,89.73,6=9=1,S@6.00,3.00	33.33	N,N,100.00,4=12=0,S@4.00,8.00	50.00	N,N,100.00,7=14=0,S@7.00,7.00	64.41	OK,OK,98.28,38=59=1,S@38.00,21.00	67.86	LOW,LOW,100.00,19=28=0,S@19.00,9.00	84.62	N,N,100.00,11=13=0,S@11.00,2.00	44.44	VLOW,VLOW,94.59,8=18=1,S@8.00,10.00	66.70	OK,OK,100.00,34=51=0,S@34.02,16.98	62.50	VLOW,VLOW,100.00,10=16=0,S@10.00,6.00	58.92	VLOW,VLOW,100.00,10=17=0,C1@10.02,6.98	77.78	VLOW,VLOW,100.00,14=18=0,S@14.00,4.00	18.13
DGKQ	HsaALTA0002463-2/2	chr4:966064-966301	223	chr4:966466,966064-966078+966301	Alt3	37.04	LOW,LOW,89.44,10=27=3,S@10.00,17.00	50.00	N,N,73.85,3=6=2,S@3.00,3.00	30.00	N,N,100.00,3=10=0,S@3.00,7.00	36.36	N,N,91.19,4=11=1,S@4.00,7.00	33.33	LOW,LOW,89.63,9=27=3,S@9.00,18.00	43.75	VLOW,VLOW,93.95,7=16=1,S@7.00,9.00	0.00	N,N,87.17,0=7=1,S@0.00,7.00	50.00	N,N,79.01,2=4=1,S@2.00,2.00	65.22	VLOW,VLOW,91.54,15=23=2,S@15.00,8.00	60.00	N,N,100.00,3=5=0,S@3.00,2.00	75.00	N,N,79.01,6=8=2,S@6.00,2.00	60.00	N,N,100.00,6=10=0,S@6.00,4.00	28.18
CENPC	HsaALTA1033153-1/2	chr4:67492180-67492251	0	chr4:67492751,67492180-67492251+67492275	Alt3	29.01	VLOW,VLOW,100.00,5=18=0,C2@5.22,12.78	34.69	N,N,100.00,1=3=0,C2@1.04,1.96	0.00	N,N,100.00,0=3=0,S@0.00,3.00	34.69	N,N,100.00,4=12=0,C2@4.16,7.84	58.53	LOW,LOW,100.00,16=28=0,C3@16.39,11.61	59.80	N,N,100.00,7=12=0,C3@7.18,4.82	40.74	N,N,100.00,2=5=0,C2@2.04,2.96	65.03	N,N,100.00,7=11=0,C3@7.15,3.85	49.55	LOW,LOW,100.00,13=27=0,C2@13.38,13.62	28.49	N,N,100.00,3=11=0,C2@3.13,7.87	46.96	N,N,100.00,5=11=0,C2@5.17,5.83	100.00	N,N,100.00,5=5=0,C3@5.00,0.00	20.54
RPS3A	HsaALTA1064103-1/2	chr4:151100485-151100588	0	chr4:151099866,151100485+151100427-151100588	Alt3	68.90	LOW,LOW,51.55,20=29=28,C3@19.98,9.02	85.66	N,N,50.62,6=7=7,C2@6.00,1.00	74.91	N,N,40.61,6=8=12,C2@5.99,2.01	57.14	N,N,61.56,8=14=9,C3@8.00,6.00	86.37	LOW,LOW,63.12,32=37=22,C3@31.96,5.04	86.56	VLOW,VLOW,68.64,13=15=7,C3@12.98,2.02	84.48	N,N,65.46,11=13=7,C2@10.98,2.02	88.78	N,N,50.32,8=9=9,C3@7.99,1.01	96.39	LOW,LOW,58.76,27=28=20,C3@26.99,1.01	100.00	N,N,59.11,10=10=7,C3@10.00,0.00	100.00	N,N,56.06,10=10=8,C2@10.00,0.00	87.41	N,N,62.05,7=8=5,C2@6.99,1.01	27.49
GIGYF1	HsaALTA1033826-3/3	chr7:100682590-100682777	73	chr7:100683012,100682590-100682704+100682774+100682777	Alt3	59.28	SOK,SOK,98.24,99=103=3,S@61.06,41.94	44.26	LOW,OK,100.00,27=29=0,S@12.84,16.16	100.00	LOW,OK,100.00,39=39=0,S@39.00,0.00	46.88	LOW,OK,95.52,30=32=3,S@15.00,17.00	74.02	SOK,SOK,100.00,135=138=0,C1@102.15,35.85	79.27	OK,OK,100.00,65=66=0,S@52.32,13.68	100.00	LOW,OK,100.00,34=34=0,C2@34.00,0.00	50.00	LOW,OK,100.00,34=36=0,S@18.00,18.00	78.88	SOK,SOK,97.59,127=129=4,S@101.76,27.24	75.00	OK,OK,97.14,51=52=2,S@39.00,13.00	100.00	LOW,LOW,94.02,31=31=2,S@31.00,0.00	72.58	OK,OK,100.00,45=46=0,S@33.39,12.61	19.60
HERC4	HsaALTA1034474-2/2	chr10:68032819-68032869	4	chr10:68033965,68032819-68032865+68032869	Alt3	44.30	OK,SOK,99.77,34=91=2,C3@40.31,50.69	35.96	LOW,SOK,100.00,8=27=0,C3@9.71,17.29	48.48	LOW,SOK,99.65,12=29=1,C3@14.06,14.94	47.06	LOW,SOK,99.70,14=35=1,C3@16.47,18.53	53.90	SOK,SOK,100.00,57=122=0,C2@65.76,56.24	50.55	OK,SOK,100.00,23=53=0,C2@26.79,26.21	52.34	LOW,SOK,100.00,14=31=0,C2@16.23,14.77	59.70	LOW,SOK,100.00,20=38=0,C2@22.69,15.31	59.86	OK,SOK,99.87,46=88=1,C2@52.68,35.32	70.33	LOW,SOK,100.00,16=25=0,C2@17.58,7.42	61.54	LOW,SOK,100.00,18=33=0,C2@20.31,12.69	48.30	LOW,SOK,99.61,12=30=1,C3@14.49,15.51	15.56
CAPSL	HsaALTA1035971-1/2	chr5:-35904646	0	chr5:35909866,-35904646+35904719	Alt3	28.57	VLOW,VLOW,100.00,6=21=0,S@6.00,15.00	40.00	N,N,100.00,2=5=0,S@2.00,3.00	20.00	N,N,100.00,2=10=0,S@2.00,8.00	33.33	N,N,100.00,2=6=0,S@2.00,4.00	53.85	LOW,LOW,100.00,14=26=0,S@14.00,12.00	45.45	N,N,100.00,5=11=0,S@5.00,6.00	57.14	N,N,100.00,4=7=0,S@4.00,3.00	62.50	N,N,100.00,5=8=0,S@5.00,3.00	60.00	VLOW,VLOW,100.00,12=20=0,S@12.00,8.00	66.67	N,N,100.00,4=6=0,S@4.00,2.00	37.50	N,N,100.00,3=8=0,S@3.00,5.00	83.33	N,N,100.00,5=6=0,S@5.00,1.00	31.43
NRGN	HsaALTA0005833-2/3	chr11:124745962-124745982	3	chr11:124745729,124745965+124745962+124745907-124745982	Alt3	26.92	OK,SOK,100.00,30=94=0,C1@25.30,68.70	39.57	VLOW,OK,100.00,10=22=0,C1@8.71,13.29	18.64	LOW,OK,100.00,7=31=0,C1@5.78,25.22	28.21	LOW,SOK,100.00,13=39=0,C1@11.00,28.00	34.82	OK,SOK,100.00,34=84=0,S@29.25,54.75	42.18	LOW,OK,100.00,13=27=0,S@11.39,15.61	31.71	LOW,SOK,100.00,13=35=0,S@11.10,23.90	38.17	LOW,OK,100.00,11=25=0,C1@9.54,15.46	43.38	OK,SOK,100.00,39=79=0,S@34.27,44.73	34.38	VLOW,OK,100.00,8=20=0,S@6.88,13.12	42.31	LOW,OK,100.00,14=29=0,S@12.27,16.73	50.68	LOW,OK,100.00,17=30=0,C1@15.20,14.80	16.46
ZNF18	HsaALTA0009748-1/2	chr17:11983297-11983404	0	chr17:11984113,11983297-11983404+11983407	Alt3	24.24	LOW,LOW,86.84,8=33=3,S@8.00,25.00	28.57	N,N,100.00,4=14=0,S@4.00,10.00	27.27	N,N,76.74,3=11=2,S@3.00,8.00	12.50	N,N,82.76,1=8=1,S@1.00,7.00	27.03	LOW,LOW,95.69,10=37=1,S@10.00,27.00	40.00	N,N,85.71,4=10=1,S@4.00,6.00	27.78	VLOW,VLOW,100.00,5=18=0,S@5.00,13.00	9.09	N,N,100.00,1=11=0,S@1.00,10.00	41.38	LOW,LOW,89.69,12=29=2,S@12.00,17.00	50.00	N,N,100.00,4=8=0,S@4.00,4.00	45.45	N,N,86.84,5=11=1,S@5.00,6.00	30.00	N,N,85.71,3=10=1,S@3.00,7.00	17.14
TRMT44	HsaALTA0001291-2/2	chr4:8449669-8449720	29	chr4:8446590,8449698+8449669-8449720	Alt3	64.49	OK,OK,100.00,43=66=0,S@42.56,23.44	69.98	VLOW,VLOW,100.00,12=17=0,S@11.90,5.10	66.02	LOW,LOW,100.00,22=33=0,S@21.79,11.21	62.48	VLOW,VLOW,100.00,12=19=0,S@11.87,7.13	79.12	OK,OK,100.00,78=98=0,S@77.54,20.46	78.23	OK,OK,100.00,37=47=0,S@36.77,10.23	76.76	VLOW,VLOW,100.00,17=22=0,S@16.89,5.11	82.34	LOW,LOW,100.00,24=29=0,S@23.88,5.12	80.56	OK,OK,100.00,64=79=0,S@63.64,15.36	85.36	VLOW,VLOW,100.00,18=21=0,S@17.93,3.07	68.95	VLOW,VLOW,100.00,16=23=0,S@15.86,7.14	84.93	LOW,LOW,100.00,29=34=0,S@28.88,5.12	16.07
EEF1A1	HsaALTA1037464-2/2	chr6:73519469-73519516	9	chr6:73521507,73519469-73519507+73519516	Alt3	33.98	VLOW,VLOW,77.82,6=18=3,C3@6.12,11.88	40.70	N,N,100.00,2=5=0,C3@2.04,2.96	38.18	N,N,71.77,3=8=1,C3@3.05,4.95	20.47	N,N,71.55,1=5=2,C3@1.02,3.98	53.13	VLOW,VLOW,86.58,8=17=3,C3@9.03,7.97	67.31	N,N,60.12,2=3=2,C3@2.02,0.98	14.64	N,N,87.23,1=7=1,C3@1.02,5.98	76.68	N,N,100.00,5=7=0,C3@5.37,1.63	63.40	VLOW,VLOW,68.92,10=16=3,C3@10.14,5.86	80.83	N,N,62.12,4=5=1,C3@4.04,0.96	29.17	N,N,87.27,2=7=1,C3@2.04,4.96	80.46	N,N,61.66,4=5=1,C3@4.02,0.98	29.42
EEF1A1	HsaALTA0002748-3/6	chr6:73518030-73518171	43	chr6:73518462,73518030-73518128+73518135+73518171+73518180+73518232+73518264	Alt3	10.13	VLOW,VLOW,86.97,2=20=3,C3@2.03,17.97	0.00	N,N,93.48,0=14=1,C3@0.00,14.00	18.40	N,N,84.46,2=11=2,C3@2.02,8.98	0.00	N,N,92.19,0=12=1,C3@0.00,12.00	2.94	LOW,LOW,79.84,1=32=9,C3@0.94,31.06	7.26	N,N,87.49,1=14=2,C3@1.02,12.98	5.17	VLOW,VLOW,79.84,1=16=5,C3@0.83,15.17	13.02	VLOW,VLOW,88.64,2=16=2,C3@2.08,13.92	54.21	VLOW,LOW,77.13,5=19=9,C3@10.30,8.70	46.58	N,VLOW,84.80,2=11=3,C3@5.12,5.88	0.00	N,N,80.11,0=8=2,C3@0.00,8.00	32.82	VLOW,LOW,84.09,3=21=5,C3@6.89,14.11	44.08
PAXIP1	HsaALTA0006097-2/2	chr7:-154944164	2	chr7:154946365,-154944162+154944164	Alt3	35.29	VLOW,SOK,100.00,6=17=0,C3@6.00,11.00	0.00	N,OK,100.00,0=3=0,C3@0.00,3.00	57.14	N,SOK,100.00,4=7=0,C2@4.00,3.00	28.57	N,SOK,100.00,2=7=0,C3@2.00,5.00	47.71	VLOW,SOK,100.00,11=24=0,C3@11.45,12.55	40.00	N,OK,100.00,2=5=0,C3@2.00,3.00	72.35	N,SOK,100.00,8=12=0,C2@8.68,3.32	14.29	N,SOK,100.00,1=7=0,C3@1.00,6.00	61.90	VLOW,SOK,100.00,13=21=0,C2@13.00,8.00	75.00	N,OK,100.00,3=4=0,C2@3.00,1.00	66.67	N,SOK,100.00,8=12=0,C2@8.00,4.00	40.00	N,OK,100.00,2=5=0,C3@2.00,3.00	26.61
ZNF618	HsaALTA0009865-1/2	chr9:114032648-114032723	0	chr9:114028972,114032648+114032645-114032723	Alt3	53.99	LOW,LOW,100.00,20=37=0,C3@19.98,17.02	61.54	N,N,100.00,8=13=0,C3@8.00,5.00	44.34	N,N,100.00,4=9=0,C3@3.99,5.01	53.29	VLOW,VLOW,100.00,8=15=0,C3@7.99,7.01	78.04	LOW,LOW,97.01,25=32=1,C3@24.97,7.03	59.65	N,N,83.41,3=5=1,C3@2.98,2.02	74.86	VLOW,VLOW,100.00,12=16=0,C3@11.98,4.02	90.84	N,N,100.00,10=11=0,C3@9.99,1.01	73.73	OK,OK,100.00,31=42=0,C3@30.97,11.03	90.96	N,N,100.00,10=11=0,C3@10.01,0.99	79.85	VLOW,VLOW,100.00,16=20=0,C3@15.97,4.03	45.50	N,N,100.00,5=11=0,C3@5.00,5.99	19.74
CDC25C	HsaALTA0001692-2/3	chr5:138330987-138331214	22	chr5:138331595,138330987-138331192+138331214+138331218	Alt3	31.99	OK,SOK,98.66,24=74=1,S@23.67,50.33	36.21	VLOW,OK,100.00,9=24=0,S@8.69,15.31	41.67	VLOW,OK,100.00,10=24=0,S@10.00,14.00	20.00	LOW,OK,96.15,5=25=1,S@5.00,20.00	49.28	OK,SOK,98.57,34=69=1,S@34.00,35.00	37.93	LOW,OK,100.00,11=29=0,S@11.00,18.00	68.75	VLOW,LOW,100.00,11=16=0,S@11.00,5.00	50.00	VLOW,OK,96.00,12=24=1,S@12.00,12.00	51.02	OK,OK,98.96,25=49=1,S@25.00,24.00	44.44	VLOW,LOW,97.22,8=18=1,S@8.00,10.00	46.67	VLOW,LOW,100.00,7=15=0,S@7.00,8.00	62.50	VLOW,LOW,100.00,10=16=0,S@10.00,6.00	19.03
RRP1B	HsaALTA1038794-1/2	chr21:43690293-43690440	0	chr21:43688245,43690293+43690288-43690440	Alt3	59.28	SOK,SOK,100.00,115=194=0,C2@115.00,79.00	50.94	OK,SOK,100.00,27=53=0,C2@27.00,26.00	50.91	OK,SOK,100.00,28=55=0,C2@28.00,27.00	69.77	OK,SOK,100.00,60=86=0,C2@60.00,26.00	83.78	SOK,SOK,100.00,186=222=0,C1@185.99,36.01	74.26	SOK,SOK,100.00,75=101=0,C2@75.00,26.00	56.57	OK,SOK,100.00,56=99=0,C2@56.00,43.00	58.51	OK,SOK,100.00,55=94=0,C2@55.00,39.00	78.14	SOK,SOK,100.00,137=177=0,C2@138.31,38.69	58.15	OK,SOK,100.00,53=92=0,C2@53.50,38.50	53.04	OK,SOK,100.00,42=80=0,C2@42.43,37.57	52.50	OK,SOK,100.00,42=80=0,C2@42.00,38.00	18.86
RALGDS	HsaALTA0006977-3/8	chr9:133109626-133109721	36	chr9:133110296,133109626-133109685+133109712+133109721+133109724+133109747+133109759+133109799+133109827	Alt3	54.01	SOK,SOK,100.00,67=124=0,S@66.97,57.03	41.83	OK,OK,100.00,18=43=0,S@17.99,25.01	51.18	OK,OK,100.00,21=41=0,S@20.98,20.02	69.23	LOW,LOW,100.00,27=39=0,S@27.00,12.00	58.54	SOK,SOK,100.00,106=181=0,S@105.96,75.04	53.52	OK,OK,100.00,38=71=0,S@38.00,33.00	64.37	OK,OK,100.00,38=59=0,S@37.98,21.02	57.07	OK,OK,100.00,28=49=0,S@27.96,21.04	71.29	SOK,SOK,99.19,87=122=1,S@86.97,35.03	70.41	OK,OK,100.00,31=44=0,S@30.98,13.02	68.18	OK,OK,100.00,30=44=0,S@30.00,14.00	76.47	LOW,LOW,97.14,26=34=1,S@26.00,8.00	17.28
C21orf58	HsaALTA0001229-4/4	chr21:46317208-46317348	83	chr21:46318012,46317208-46317265+46317268+46317344+46317348	Alt3	36.96	OK,OK,100.00,17=46=0,S@17.00,29.00	13.33	VLOW,VLOW,100.00,2=15=0,S@2.00,13.00	35.29	VLOW,VLOW,100.00,6=17=0,S@6.00,11.00	64.29	N,N,100.00,9=14=0,S@9.00,5.00	43.94	OK,OK,100.00,29=66=0,S@29.00,37.00	33.33	VLOW,VLOW,100.00,8=24=0,S@8.00,16.00	45.45	VLOW,VLOW,100.00,10=22=0,S@10.00,12.00	55.00	VLOW,VLOW,100.00,11=20=0,S@11.00,9.00	60.38	OK,OK,100.00,32=53=0,S@32.00,21.00	33.33	VLOW,VLOW,100.00,5=15=0,C1@5.00,10.00	83.33	VLOW,VLOW,100.00,15=18=0,S@15.00,3.00	60.00	VLOW,VLOW,100.00,12=20=0,S@12.00,8.00	23.42
ZNF714	HsaALTA1038937-1/2	chr19:21098815-21098910	0	chr19:21098311,21098815+21098812-21098910	Alt3	26.70	OK,SOK,93.44,13=42=7,S@11.21,30.79	61.90	N,VLOW,91.26,6=9=2,S@5.57,3.43	23.81	VLOW,OK,95.77,5=18=2,S@4.29,13.71	11.11	VLOW,LOW,92.02,2=15=3,S@1.67,13.33	41.69	OK,SOK,96.53,22=47=4,S@19.59,27.41	39.39	LOW,OK,96.96,12=27=2,S@10.64,16.36	44.83	N,VLOW,94.85,4=8=1,S@3.59,4.41	54.93	VLOW,LOW,97.29,9=15=1,S@8.24,6.76	48.26	OK,SOK,93.48,31=58=9,S@27.99,30.01	30.23	VLOW,OK,94.88,8=23=3,S@6.95,16.05	61.90	VLOW,OK,90.46,12=18=4,S@11.14,6.86	63.77	VLOW,OK,95.28,13=19=2,S@12.12,6.88	21.56
ST6GALNAC6	HsaALTA0008259-2/2	chr9:-127886788	4	chr9:127887484,-127886784+127886788	Alt3	77.65	SOK,SOK,100.00,172=175=0,S@135.89,39.11	77.23	OK,OK,100.00,56=57=0,S@44.02,12.98	100.00	OK,OK,100.00,62=62=0,S@62.00,0.00	62.50	OK,OK,100.00,55=57=0,S@35.62,21.38	93.88	SOK,SOK,100.00,253=254=0,S@238.46,15.54	86.08	SOK,SOK,100.00,102=103=0,S@88.66,14.34	100.00	OK,OK,100.00,74=74=0,S@74.00,0.00	100.00	OK,OK,100.00,75=75=0,S@75.00,0.00	100.00	SOK,SOK,100.00,163=163=0,S@163.00,0.00	100.00	OK,OK,100.00,51=51=0,S@51.00,0.00	100.00	OK,OK,100.00,55=55=0,S@55.00,0.00	100.00	OK,OK,100.00,57=57=0,S@57.00,0.00	22.35
RECQL4	HsaALTA1039223-2/2	chr8:144516245-144516661	248	chr8:144517050,144516245-144516413+144516661	Alt3	20.77	LOW,LOW,100.00,7=30=0,C2@6.23,23.77	39.48	N,N,100.00,3=7=0,C1@2.76,4.24	0.00	N,VLOW,100.00,0=13=0,C2@0.00,13.00	37.07	N,N,100.00,4=10=0,C1@3.71,6.29	46.18	LOW,OK,97.48,19=39=1,S@18.01,20.99	38.51	VLOW,VLOW,94.48,7=17=1,C1@6.55,10.45	37.80	N,N,100.00,4=10=0,S@3.78,6.22	59.33	N,N,100.00,8=13=0,S@7.71,5.29	48.72	LOW,OK,97.69,20=39=1,S@19.00,20.00	71.99	N,N,100.00,9=12=0,C1@8.64,3.36	35.36	N,N,89.73,3=8=1,S@2.83,5.17	39.87	VLOW,VLOW,100.00,8=19=0,S@7.58,11.42	27.95
RAVER1	HsaALTA1039457-6/6	chr19:10320655-10320782	93	chr19:10320858,10320655-10320689+10320724+10320763+10320766+10320773+10320782	Alt3	39.22	VLOW,VLOW,100.00,8=20=0,S@7.84,12.16	64.52	N,N,100.00,2=3=0,S@1.94,1.06	37.50	N,N,100.00,3=8=0,S@3.00,5.00	32.26	N,N,100.00,3=9=0,S@2.90,6.10	58.72	LOW,LOW,100.00,15=25=0,S@14.68,10.32	57.54	N,N,100.00,7=12=0,C1@6.90,5.10	58.37	N,N,100.00,6=10=0,S@5.84,4.16	64.52	N,N,100.00,2=3=0,S@1.94,1.06	70.67	LOW,LOW,93.49,20=28=2,S@19.79,8.21	62.50	N,N,100.00,5=8=0,S@5.00,3.00	75.76	N,N,93.15,10=13=1,S@9.85,3.15	70.42	N,N,87.65,5=7=1,S@4.93,2.07	31.45
LBHD1	HsaALTA1039566-1/6	chr11:62669882-62670015	0	chr11:62671564,62669882-62670015+62670041+62670077+62670080+62670165+62670234	Alt3	36.84	VLOW,VLOW,63.15,7=19=11,C2@7.00,12.00	25.00	N,N,49.82,1=4=4,S@1.00,3.00	37.50	N,N,72.53,3=8=3,C2@3.00,5.00	42.86	N,N,63.47,3=7=4,C1@3.00,4.00	51.72	LOW,LOW,61.32,15=29=18,C2@15.00,14.00	44.44	N,N,52.67,4=9=8,C2@4.00,5.00	50.00	N,N,76.40,5=10=3,C2@5.00,5.00	60.00	N,N,58.42,6=10=7,C1@6.00,4.00	57.81	VLOW,VLOW,59.09,11=19=13,C1@10.98,8.02	83.33	N,N,42.50,5=6=8,C2@5.00,1.00	55.37	N,N,74.70,5=9=3,C1@4.98,4.02	25.00	N,N,66.67,1=4=2,S@1.00,3.00	20.97
TPCN2	HsaALTA1039617-2/2	chr11:69067503-69067605	3	chr11:69063967,69067506+69067503-69067605	Alt3	73.33	LOW,LOW,52.63,22=30=27,S@22.00,8.00	75.00	N,N,60.00,9=12=8,S@9.00,3.00	50.00	N,N,40.00,4=8=12,S@4.00,4.00	90.00	N,N,58.82,9=10=7,C1@9.00,1.00	86.21	OK,OK,73.42,50=58=21,C1@50.00,8.00	85.00	VLOW,VLOW,71.43,17=20=8,C1@17.00,3.00	84.21	VLOW,VLOW,70.37,16=19=8,C1@16.00,3.00	89.47	VLOW,VLOW,79.17,17=19=5,S@17.00,2.00	90.24	OK,OK,83.67,37=41=8,S@37.00,4.00	83.33	N,N,92.31,10=12=1,C1@10.00,2.00	100.00	N,N,68.75,11=11=5,S@11.00,0.00	88.89	VLOW,VLOW,90.00,16=18=2,S@16.00,2.00	16.91
MEGF6	HsaALTA1039804-1/3	chr1:3497233-3497361	0	chr1:3498371,3497233-3497361+3497411+3497441	Alt3	59.54	OK,OK,100.00,51=88=0,C1@52.40,35.60	72.89	LOW,LOW,100.00,20=28=0,C1@20.41,7.59	54.54	LOW,LOW,100.00,18=34=0,C1@18.54,15.46	61.93	LOW,LOW,100.00,20=33=0,C1@20.44,12.56	73.74	OK,OK,98.77,60=83=1,C2@61.20,21.80	86.12	LOW,LOW,96.34,23=27=1,C2@23.25,3.75	70.79	LOW,LOW,100.00,18=26=0,C1@18.41,7.59	63.87	LOW,LOW,100.00,18=29=0,C2@18.52,10.48	77.16	OK,OK,98.64,57=75=1,C2@57.87,17.13	90.97	VLOW,VLOW,95.29,19=21=1,C1@19.10,1.90	65.87	LOW,LOW,100.00,16=25=0,C2@16.47,8.53	76.90	LOW,LOW,100.00,22=29=0,C2@22.30,6.70	17.62
ZNF326	HsaALTA1039896-3/4	chr1:90007612-90007750	35	chr1:90005244,90007647+90007634+90007612+90007609-90007750	Alt3	0.00	LOW,LOW,84.26,0=27=5,C2@0.00,27.00	0.00	N,N,91.57,0=11=1,C2@0.00,11.00	0.00	N,N,62.68,0=5=3,C2@0.00,5.00	0.00	N,N,91.57,0=11=1,C1@0.00,11.00	8.48	LOW,LOW,85.33,3=36=6,C2@3.05,32.95	13.06	VLOW,VLOW,88.15,2=15=2,C2@1.96,13.04	7.76	N,N,93.19,1=14=1,C1@1.09,12.91	0.00	N,N,68.99,0=7=3,C2@0.00,7.00	16.12	LOW,LOW,81.88,6=37=8,C1@5.96,31.04	21.24	N,N,87.28,3=14=2,C2@2.97,11.03	12.43	VLOW,VLOW,83.90,2=16=3,C1@1.99,14.01	12.50	N,N,72.15,1=8=3,S@1.00,7.00	16.12
DCAF16	HsaALTA0002352-1/4	chr4:-17804756	0	chr4:17805107,-17804756+17804771+17804792+17804801	Alt3	18.55	SOK,SOK,100.00,41=221=0,C1@41.00,180.00	24.64	OK,OK,100.00,17=69=0,C1@17.00,52.00	25.00	OK,OK,100.00,19=76=0,C1@19.00,57.00	10.13	OK,OK,100.00,8=79=0,C1@8.00,71.00	24.02	SOK,SOK,100.00,61=254=0,C1@61.01,192.99	22.58	OK,OK,100.00,21=93=0,C1@21.00,72.00	27.38	OK,OK,100.00,23=84=0,C2@23.00,61.00	20.48	OK,OK,100.00,17=83=0,C1@17.00,66.00	35.00	SOK,SOK,100.00,70=200=0,C2@70.00,130.00	28.12	OK,OK,100.00,18=64=0,C2@18.00,46.00	41.54	OK,OK,100.00,27=65=0,C2@27.00,38.00	37.88	OK,OK,100.00,25=66=0,C1@25.00,41.00	16.45
