GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_FRT	HeLa_FRT-Q	HeLa_FRT_A	HeLa_FRT_A-Q	HeLa_FRT_B	HeLa_FRT_B-Q	HeLa_FRT_C	HeLa_FRT_C-Q	HeLa_NLSTAF2dIDR	HeLa_NLSTAF2dIDR-Q	HeLa_NLSTAF2dIDR_A	HeLa_NLSTAF2dIDR_A-Q	HeLa_NLSTAF2dIDR_B	HeLa_NLSTAF2dIDR_B-Q	HeLa_NLSTAF2dIDR_C	HeLa_NLSTAF2dIDR_C-Q	HeLa_TAF2	HeLa_TAF2-Q	HeLa_TAF2_A	HeLa_TAF2_A-Q	HeLa_TAF2_B	HeLa_TAF2_B-Q	HeLa_TAF2_C	HeLa_TAF2_C-Q	dPSI
DTWD1	HsaALTA0002671-3/3	chr15:49630824-49631058	177	chr15:49625431,49631001+49630956+49630824-49631058	Alt3	0.00	VLOW,VLOW,58.89,0=22=15,S@0.00,22.00	0.00	N,N,59.63,0=6=4,S@0.00,6.00	0.00	N,N,61.91,0=10=6,S@0.00,10.00	0.00	N,N,53.83,0=6=5,C1@0.00,6.00	17.68	VLOW,VLOW,45.24,3=17=20,C1@3.01,13.99	42.86	N,N,45.92,3=7=8,S@3.00,4.00	0.00	N,N,39.40,0=4=6,S@0.00,4.00	0.00	N,N,49.26,0=6=6,C1@0.00,6.00	10.53	VLOW,VLOW,44.56,2=19=23,S@2.00,17.00	33.33	N,N,32.67,1=3=6,S@1.00,2.00	0.00	N,N,52.29,0=9=8,S@0.00,9.00	14.29	N,N,43.10,1=7=9,S@1.00,6.00	17.68
DMXL2	HsaALTA0002547-1/2	chr15:51476589-51476716	0	chr15:51478271,51476589-51476716+51476719	Alt3	15.78	LOW,OK,100.00,6=39=0,S@6.15,32.85	13.68	VLOW,VLOW,100.00,2=15=0,S@2.05,12.95	10.27	N,N,100.00,1=10=0,S@1.03,8.97	21.94	N,N,100.00,3=14=0,S@3.07,10.93	31.99	OK,OK,100.00,21=67=0,S@21.43,45.57	44.74	LOW,LOW,100.00,11=25=0,S@11.19,13.81	23.26	VLOW,VLOW,100.00,5=22=0,S@5.12,16.88	25.56	VLOW,VLOW,100.00,5=20=0,S@5.11,14.89	49.18	OK,OK,100.00,31=64=0,S@31.48,32.52	58.62	VLOW,VLOW,100.00,11=19=0,S@11.14,7.86	45.18	VLOW,VLOW,100.00,8=18=0,S@8.13,9.87	45.18	LOW,LOW,100.00,12=27=0,S@12.20,14.80	16.21
CSPP1	HsaALTA1012545-1/3	chr8:67179868-67179926	0	chr8:67177726,67179868+67179863+67179840-67179926	Alt3	42.11	OK,OK,92.89,2=46=6,C2@19.37,26.63	0.00	N,N,77.45,0=10=3,S@0.00,10.00	0.00	VLOW,VLOW,84.62,0=16=3,S@0.00,16.00	64.00	VLOW,OK,100.00,2=20=0,C3@12.80,7.20	57.14	OK,SOK,96.61,5=65=5,C3@37.14,27.86	59.26	VLOW,OK,96.43,2=24=2,C3@14.22,9.78	64.00	VLOW,OK,96.27,2=20=2,C3@12.80,7.20	44.44	VLOW,LOW,97.38,1=21=1,C2@9.33,11.67	41.04	OK,OK,86.90,2=48=12,C2@19.70,28.30	51.61	VLOW,LOW,91.26,1=16=3,C3@8.26,7.74	48.48	VLOW,LOW,87.12,1=18=5,C2@8.73,9.27	0.00	N,VLOW,78.14,0=14=4,C1@0.00,14.00	15.03
PLA2G4C	HsaALTA1013375-1/2	chr19:48106522-48106561	0	chr19:48110487,48106522-48106561+48106666	Alt3	73.33	VLOW,VLOW,100.00,11=15=0,S@11.00,4.00	75.00	N,N,100.00,3=4=0,S@3.00,1.00	66.67	N,N,100.00,4=6=0,S@4.00,2.00	80.00	N,N,100.00,4=5=0,S@4.00,1.00	100.00	VLOW,VLOW,100.00,16=16=0,S@16.00,0.00	100.00	N,N,100.00,10=10=0,S@10.00,0.00	100.00	N,N,100.00,2=2=0,S@2.00,0.00	100.00	N,N,100.00,4=4=0,S@4.00,0.00	86.96	VLOW,VLOW,100.00,20=23=0,S@20.00,3.00	90.91	N,N,100.00,10=11=0,S@10.00,1.00	100.00	N,N,100.00,5=5=0,C1@5.00,0.00	71.43	N,N,100.00,5=7=0,S@5.00,2.00	26.67
RPL18A	HsaALTA1013474-2/3	chr19:17861398-17861472	27	chr19:17861307,17861425+17861398+17861333-17861472	Alt3	31.43	LOW,LOW,100.00,9=28=0,C3@8.80,19.20	33.00	N,N,100.00,2=6=0,C1@1.98,4.02	24.33	N,N,100.00,3=12=0,C3@2.92,9.08	29.12	N,N,100.00,3=10=0,C3@2.91,7.09	47.01	OK,OK,100.00,20=42=0,C2@19.74,22.26	22.35	N,N,100.00,3=13=0,C3@2.91,10.09	58.04	N,N,100.00,7=12=0,C1@6.96,5.04	38.11	N,N,100.00,5=13=0,C1@4.95,8.05	53.23	LOW,LOW,100.00,14=26=0,C2@13.84,12.16	69.58	N,N,100.00,7=10=0,C3@6.96,3.04	62.94	N,N,100.00,7=11=0,C2@6.92,4.08	49.40	N,N,100.00,5=10=0,C2@4.94,5.06	15.58
PRKAG2	HsaALTA0006682-2/2	chr7:151595345-151595454	3	chr7:151632069,151595345-151595451+151595454	Alt3	70.51	OK,OK,100.00,32=45=0,C1@31.73,13.27	88.60	N,N,100.00,8=9=0,S@7.97,1.03	56.43	VLOW,VLOW,100.00,12=21=0,S@11.85,9.15	82.93	VLOW,VLOW,100.00,15=18=0,C1@14.93,3.07	85.69	OK,OK,97.74,37=43=1,S@36.85,6.15	90.22	VLOW,VLOW,100.00,19=21=0,S@18.95,2.05	74.45	N,N,100.00,9=12=0,S@8.93,3.07	89.74	N,N,90.93,9=10=1,S@8.97,1.03	74.87	OK,OK,98.45,49=65=1,S@48.67,16.33	72.57	LOW,LOW,100.00,19=26=0,C1@18.87,7.13	69.39	VLOW,VLOW,100.00,14=20=0,S@13.88,6.12	83.82	VLOW,VLOW,94.88,16=19=1,S@15.93,3.07	15.18
FAM149A	HsaALTA0003124-2/2	chr4:186149566-186149704	27	chr4:186149283,186149593+186149566-186149704	Alt3	32.99	VLOW,VLOW,95.37,7=20=1,S@6.60,13.40	0.00	N,N,76.12,0=3=1,S@0.00,3.00	47.76	N,N,100.00,3=6=0,S@2.87,3.13	34.32	N,N,100.00,4=11=0,S@3.78,7.22	49.11	LOW,LOW,86.23,19=37=6,S@18.17,18.83	60.38	VLOW,VLOW,84.28,10=16=3,S@9.66,6.34	39.51	N,N,86.01,5=12=2,S@4.74,7.26	47.76	N,N,91.05,5=10=1,S@4.78,5.22	28.89	N,N,93.08,4=13=1,S@3.76,9.24	26.78	N,N,100.00,2=7=0,S@1.87,5.13	37.87	N,N,83.69,2=5=1,S@1.89,3.11	0.00	N,N,100.00,0=1=0,S@0.00,1.00	16.12
CAPRIN2	HsaALTA0001466-2/3	chr12:30714959-30715141	60	chr12:30716508,30714959-30715081+30715141+30715144	Alt3	52.88	LOW,LOW,100.00,19=36=0,C1@19.04,16.96	35.89	N,N,100.00,5=14=0,C2@5.02,8.98	69.23	N,N,100.00,9=13=0,S@9.00,4.00	55.27	N,N,100.00,5=9=0,C1@4.97,4.03	68.44	LOW,LOW,96.84,24=35=1,C1@23.95,11.05	63.59	VLOW,VLOW,100.00,14=22=0,S@13.99,8.01	71.19	N,N,85.92,5=7=1,C1@4.98,2.02	83.17	N,N,100.00,5=6=0,C1@4.99,1.01	47.56	OK,OK,100.00,19=40=0,C1@19.02,20.98	58.88	VLOW,VLOW,100.00,10=17=0,C1@10.01,6.99	16.75	N,N,100.00,2=12=0,C1@2.01,9.99	63.64	N,N,100.00,7=11=0,S@7.00,4.00	15.56
OGFOD2	HsaALTA0005944-1/2	chr12:122978442-122978547	0	chr12:122976970,122978442+122978360-122978547	Alt3	52.89	SOK,SOK,100.00,73=138=0,C1@72.99,65.01	65.74	LOW,LOW,100.00,25=38=0,C1@24.98,13.02	44.90	OK,OK,100.00,22=49=0,C1@22.00,27.00	50.98	OK,OK,100.00,26=51=0,C1@26.00,25.00	73.20	SOK,SOK,100.00,122=167=0,C1@122.24,44.76	70.84	OK,OK,100.00,58=82=0,C1@58.09,23.91	73.81	OK,OK,100.00,31=42=0,S@31.00,11.00	73.68	OK,OK,100.00,33=45=0,C1@33.16,11.84	55.38	SOK,SOK,100.00,72=130=0,S@71.99,58.01	56.00	OK,OK,100.00,28=50=0,S@28.00,22.00	46.51	OK,OK,100.00,20=43=0,S@20.00,23.00	65.79	LOW,LOW,100.00,25=38=0,S@25.00,13.00	20.31
GAPDH	HsaALTA1063478-4/4	chr12:6537584-6537697	33	chr12:6534991,6537617+6537614+6537591+6537584-6537697	Alt3	38.63	VLOW,VLOW,91.70,9=23=2,C3@8.88,14.12	100.00	N,N,100.00,5=5=0,C3@5.00,0.00	27.97	N,N,87.42,2=7=1,C3@1.96,5.04	17.98	N,N,91.05,2=11=1,C3@1.98,9.02	58.83	VLOW,VLOW,87.47,13=22=3,C3@12.94,9.06	50.36	N,N,78.87,4=8=2,C3@4.03,3.97	16.24	N,N,100.00,1=6=0,C3@0.97,5.03	71.55	N,N,87.23,5=7=1,C3@5.01,1.99	36.02	N,N,100.00,4=11=0,C3@3.96,7.04	0.00	N,N,100.00,0=2=0,C3@0.00,2.00	37.13	N,N,100.00,3=8=0,C3@2.97,5.03	33.33	N,N,100.00,1=3=0,C3@1.00,2.00	20.20
TPI1	HsaALTA0008909-2/2	chr12:6869258-6869295	12	chr12:6868987,6869270+6869258-6869295	Alt3	47.84	VLOW,VLOW,80.70,10=21=5,C3@10.05,10.95	33.55	N,N,81.65,3=9=2,C3@3.02,5.98	66.99	N,N,60.23,2=3=2,C3@2.01,0.99	50.00	N,N,88.67,4=8=1,C3@4.00,4.00	74.27	LOW,LOW,92.96,20=27=2,C3@20.05,6.95	83.54	N,N,92.19,10=12=1,C3@10.02,1.98	62.64	N,N,88.64,5=8=1,C3@5.01,2.99	100.00	N,N,100.00,5=5=0,C3@5.00,0.00	45.18	VLOW,VLOW,90.84,9=20=2,C3@9.04,10.96	50.00	N,N,66.34,2=4=2,C3@2.00,2.00	66.50	N,N,100.00,4=6=0,C3@3.99,2.01	43.33	N,N,100.00,3=7=0,C3@3.03,3.97	26.43
SUB1	HsaALTA0008342-2/4	chr5:32586402-32586501	27	chr5:32585625,32586429+32586402+32586369+32586114-32586501	Alt3	17.65	VLOW,LOW,82.39,3=17=4,S@3.00,14.00	25.00	N,N,100.00,1=4=0,S@1.00,3.00	50.00	N,N,60.30,2=4=3,S@2.00,2.00	0.00	N,VLOW,90.00,0=9=1,S@0.00,9.00	53.28	VLOW,OK,77.72,13=24=9,S@12.79,11.21	41.47	N,VLOW,76.25,4=9=4,C1@3.73,5.27	57.14	N,N,87.50,4=7=1,S@4.00,3.00	62.50	N,N,72.16,5=8=4,S@5.00,3.00	58.82	VLOW,LOW,70.33,10=17=9,S@10.00,7.00	33.33	N,N,42.34,1=3=5,S@1.00,2.00	66.67	N,VLOW,94.31,6=9=1,S@6.00,3.00	60.00	N,N,66.29,3=5=3,S@3.00,2.00	35.63
XRN1	HsaALTA1017473-1/2	chr3:142318647-142318684	0	chr3:142318790,142318647-142318684+142318694	Alt3	0.00	OK,OK,100.00,0=77=0,C2@0.00,77.00	0.00	VLOW,VLOW,100.00,0=21=0,C1@0.00,21.00	0.00	LOW,LOW,100.00,0=25=0,C2@0.00,25.00	0.00	LOW,LOW,100.00,0=31=0,C2@0.00,31.00	17.13	OK,SOK,100.00,1=84=0,C2@14.39,69.61	0.00	LOW,LOW,100.00,0=36=0,C2@0.00,36.00	0.00	LOW,LOW,100.00,0=28=0,C2@0.00,28.00	47.39	VLOW,LOW,100.00,1=20=0,C3@9.48,10.52	19.11	OK,OK,98.82,1=74=1,C2@14.14,59.86	34.41	LOW,OK,97.89,1=34=1,C2@11.70,22.30	0.00	VLOW,VLOW,100.00,0=19=0,C2@0.00,19.00	0.00	VLOW,VLOW,100.00,0=21=0,C2@0.00,21.00	17.13
CLCN2	HsaALTA0001896-4/4	chr3:184354583-184354714	107	chr3:184354904,184354583-184354607+184354652+184354658+184354714	Alt3	51.88	LOW,LOW,100.00,13=25=0,C1@12.97,12.03	40.00	N,N,100.00,2=5=0,S@2.00,3.00	33.22	N,N,100.00,3=9=0,C1@2.99,6.01	72.53	N,N,100.00,8=11=0,C2@7.98,3.02	69.48	OK,OK,100.00,32=46=0,S@31.96,14.04	63.16	VLOW,VLOW,100.00,12=19=0,S@12.00,7.00	73.19	VLOW,VLOW,100.00,11=15=0,C1@10.98,4.02	74.82	N,N,100.00,9=12=0,C1@8.98,3.02	43.80	LOW,LOW,100.00,14=32=0,S@14.02,17.98	55.56	N,N,100.00,5=9=0,S@5.00,4.00	26.81	VLOW,VLOW,100.00,4=15=0,C1@4.02,10.98	62.50	N,N,100.00,5=8=0,S@5.00,3.00	17.60
INO80D	HsaALTA1017871-1/4	chr2:206028111-206028268	0	chr2:206046504,206028111-206028268+206028271+206028330+206028335	Alt3	0.00	VLOW,LOW,100.00,0=24=0,S@0.00,24.00	0.00	N,N,100.00,0=8=0,S@0.00,8.00	0.00	N,N,100.00,0=9=0,S@0.00,9.00	0.00	N,N,100.00,0=7=0,S@0.00,7.00	32.63	LOW,OK,100.00,1=33=0,C2@10.77,22.23	54.39	N,LOW,100.00,1=14=0,C3@7.61,6.39	0.00	N,N,100.00,0=9=0,S@0.00,9.00	0.00	N,N,100.00,0=10=0,S@0.00,10.00	35.82	LOW,OK,97.74,1=29=1,C2@10.39,18.61	0.00	N,N,90.91,0=10=1,S@0.00,10.00	65.96	N,LOW,100.00,1=9=0,C3@5.94,3.06	0.00	N,N,100.00,0=10=0,C1@0.00,10.00	32.63
CCL20	HsaALTA0001603-1/2	chr2:227815457-227815568	0	chr2:227813987,227815457+227815454-227815568	Alt3	39.29	LOW,LOW,100.00,11=28=0,S@11.00,17.00	0.00	N,N,100.00,0=5=0,S@0.00,5.00	50.00	N,N,100.00,6=12=0,S@6.00,6.00	45.45	N,N,100.00,5=11=0,S@5.00,6.00	55.56	OK,OK,100.00,30=54=0,S@30.00,24.00	73.68	VLOW,VLOW,100.00,14=19=0,S@14.00,5.00	50.00	N,N,100.00,6=12=0,S@6.00,6.00	43.48	VLOW,VLOW,100.00,10=23=0,S@10.00,13.00	40.00	LOW,LOW,100.00,12=30=0,S@12.00,18.00	40.00	N,N,100.00,4=10=0,S@4.00,6.00	15.38	N,N,100.00,2=13=0,S@2.00,11.00	85.71	N,N,100.00,6=7=0,S@6.00,1.00	16.27
EPB41L5	HsaALTA0002940-2/4	chr2:120167880-120167960	49	chr2:120167507,120167929+120167880+120167877+120167856-120167960	Alt3	9.09	VLOW,VLOW,78.57,2=22=6,S@2.00,20.00	0.00	N,N,80.00,0=8=2,S@0.00,8.00	0.00	N,N,100.00,0=8=0,S@0.00,8.00	33.33	N,N,60.00,2=6=4,S@2.00,4.00	26.92	LOW,LOW,84.10,7=26=5,S@7.00,19.00	30.00	N,N,77.43,3=10=3,S@3.00,7.00	25.00	N,N,88.89,2=8=1,S@2.00,6.00	25.00	N,N,88.89,2=8=1,S@2.00,6.00	11.11	VLOW,VLOW,81.82,2=18=4,S@2.00,16.00	0.00	N,N,100.00,0=4=0,S@0.00,4.00	11.11	N,N,90.00,1=9=1,S@1.00,8.00	20.00	N,N,62.50,1=5=3,S@1.00,4.00	17.83
HTRA2	HsaALTA0004136-3/7	chr2:74530445-74530512	30	chr2:74529912,74530475+74530461+74530445+74530441+74530417+74530272+74530131-74530512	Alt3	12.26	VLOW,VLOW,94.23,2=16=1,S@1.96,14.04	20.00	N,N,100.00,1=5=0,S@1.00,4.00	0.00	N,N,84.02,0=5=1,S@0.00,5.00	16.50	N,N,100.00,1=6=0,S@0.99,5.01	33.26	LOW,LOW,100.00,9=27=0,S@8.98,18.02	22.97	N,N,100.00,3=13=0,S@2.99,10.01	37.50	N,N,100.00,3=8=0,S@3.00,5.00	50.00	N,N,100.00,3=6=0,S@3.00,3.00	30.48	N,N,100.00,4=13=0,S@3.96,9.04	0.00	N,N,100.00,0=2=0,S@0.00,2.00	28.09	N,N,100.00,2=7=0,S@1.97,5.03	50.00	N,N,100.00,2=4=0,S@2.00,2.00	21.00
DOK1	HsaALTA0002603-1/2	chr2:74555156-74555231	0	chr2:74554859,74555156+74555154-74555231	Alt3	12.50	VLOW,VLOW,87.63,2=16=2,C3@2.00,14.00	0.00	N,N,100.00,0=6=0,C2@0.00,6.00	20.00	N,N,68.89,1=5=2,C3@1.00,4.00	20.00	N,N,100.00,1=5=0,C3@1.00,4.00	45.45	VLOW,VLOW,95.12,4=16=1,C3@7.27,8.73	71.43	N,N,86.11,2=4=1,C3@2.86,1.14	0.00	N,N,100.00,0=5=0,C3@0.00,5.00	50.00	N,N,100.00,2=7=0,C3@3.50,3.50	24.44	VLOW,VLOW,100.00,4=21=0,C3@5.13,15.87	42.86	N,N,100.00,3=9=0,C3@3.86,5.14	16.67	N,N,100.00,1=6=0,C3@1.00,5.00	0.00	N,N,100.00,0=6=0,S@0.00,6.00	32.95
OSCP1	HsaALTA1019062-2/2	chr1:36431802-36431882	22	chr1:36432422,36431802-36431860+36431882	Alt3	73.91	VLOW,VLOW,100.00,17=23=0,S@17.00,6.00	100.00	N,N,100.00,4=4=0,S@4.00,0.00	60.00	N,N,100.00,6=10=0,S@6.00,4.00	77.78	N,N,100.00,7=9=0,S@7.00,2.00	93.33	LOW,LOW,100.00,28=30=0,S@28.00,2.00	87.50	N,N,100.00,7=8=0,S@7.00,1.00	91.67	N,N,100.00,11=12=0,S@11.00,1.00	100.00	N,N,100.00,10=10=0,S@10.00,0.00	84.00	LOW,LOW,100.00,21=25=0,S@21.00,4.00	66.67	N,N,100.00,6=9=0,S@6.00,3.00	100.00	N,N,100.00,11=11=0,S@11.00,0.00	80.00	N,N,100.00,4=5=0,S@4.00,1.00	19.42
PTBP2	HsaALTA0006796-2/2	chr1:96813273-	3	chr1:96813106,96813276+96813273-	Alt3	37.78	OK,OK,100.00,17=45=0,S@17.00,28.00	50.00	VLOW,VLOW,100.00,8=16=0,S@8.00,8.00	30.77	N,N,100.00,4=13=0,S@4.00,9.00	31.25	VLOW,VLOW,100.00,5=16=0,C1@5.00,11.00	55.90	OK,OK,100.00,43=77=0,C1@43.04,33.96	43.35	LOW,LOW,100.00,13=30=0,C1@13.00,17.00	59.31	VLOW,VLOW,100.00,13=22=0,C2@13.05,8.95	67.96	LOW,LOW,100.00,17=25=0,C1@16.99,8.01	44.16	OK,OK,100.00,23=52=0,C1@22.96,29.04	45.95	N,N,100.00,6=13=0,C1@5.97,7.03	34.95	VLOW,VLOW,100.00,7=20=0,C1@6.99,13.01	52.63	VLOW,VLOW,100.00,10=19=0,S@10.00,9.00	18.12
RSRP1	HsaALTA1019377-1/2	chr1:-25242413	0	chr1:25242539,-25242413+25242426	Alt3	48.87	OK,OK,100.00,26=54=0,S@26.39,27.61	62.22	N,N,100.00,8=13=0,S@8.09,4.91	53.35	VLOW,VLOW,100.00,10=19=0,S@10.14,8.86	38.18	VLOW,VLOW,100.00,9=24=0,S@9.16,14.84	64.30	OK,OK,100.00,35=55=0,S@35.37,19.63	63.83	VLOW,VLOW,100.00,12=19=0,S@12.13,6.87	64.30	VLOW,VLOW,100.00,14=22=0,S@14.15,7.85	64.95	N,N,100.00,9=14=0,S@9.09,4.91	73.90	OK,OK,100.00,44=60=0,S@44.34,15.66	67.31	VLOW,VLOW,100.00,12=18=0,S@12.12,5.88	81.40	VLOW,VLOW,100.00,17=21=0,S@17.09,3.91	72.02	VLOW,VLOW,100.00,15=21=0,S@15.12,5.88	15.43
RCOR3	HsaALTA1019387-1/4	chr1:211260929-211261202	0	chr1:211260164,211260929+211260870+211260866+211260687-211261202	Alt3	38.86	LOW,LOW,27.10,14=36=85,S@13.99,22.01	33.33	N,N,39.66,4=12=16,S@4.00,8.00	40.00	VLOW,VLOW,30.61,6=15=30,S@6.00,9.00	58.19	N,N,22.11,7=12=37,S@6.98,5.02	78.31	LOW,LOW,27.01,29=37=88,S@28.97,8.03	80.00	VLOW,VLOW,32.04,12=15=28,S@12.00,3.00	90.91	N,N,25.67,10=11=28,S@10.00,1.00	63.46	N,N,23.83,7=11=31,S@6.98,4.02	76.32	LOW,LOW,23.31,29=38=110,S@29.00,9.00	77.78	VLOW,VLOW,30.61,14=18=36,S@14.00,4.00	57.14	N,N,13.58,4=7=39,S@4.00,3.00	84.62	N,N,25.79,11=13=33,S@11.00,2.00	39.45
RPS25	HsaALTA1019519-2/2	chr11:119017362-119017548	115	chr11:119017958,119017362-119017433+119017548	Alt3	18.09	LOW,LOW,90.21,5=27=3,S@4.88,22.12	10.83	N,N,100.00,1=9=0,S@0.97,8.03	21.73	N,N,90.20,2=9=1,C1@1.96,7.04	21.73	N,N,82.15,2=9=2,S@1.96,7.04	47.74	LOW,OK,96.50,5=33=2,C2@15.75,17.25	57.04	N,VLOW,100.00,3=13=0,C3@7.42,5.58	0.00	N,N,86.07,0=6=1,S@0.00,6.00	48.63	VLOW,LOW,96.30,2=15=1,C2@7.29,7.71	13.45	LOW,LOW,96.75,4=29=1,S@3.90,25.10	29.39	N,N,100.00,3=10=0,C1@2.94,7.06	8.85	N,N,91.87,1=11=1,S@0.97,10.03	0.00	N,N,100.00,0=8=0,S@0.00,8.00	29.65
NDUFB3	HsaALTA0005651-2/3	chr2:201072279-201072361	60	chr2:201072059,201072339+201072279+201072266-201072361	Alt3	71.84	OK,SOK,87.67,81=89=21,S@63.94,25.06	82.44	LOW,OK,85.40,27=28=8,S@23.08,4.92	61.38	LOW,OK,89.36,29=33=7,S@20.26,12.74	78.32	LOW,OK,88.54,28=31=6,S@24.28,6.72	94.99	SOK,SOK,83.35,109=110=26,S@104.49,5.51	100.00	OK,OK,79.86,46=46=14,S@46.00,0.00	85.16	LOW,OK,82.33,33=34=9,S@28.95,5.05	83.92	LOW,OK,92.26,30=31=3,S@26.02,4.98	87.18	OK,SOK,91.30,85=88=11,S@76.72,11.28	68.49	LOW,OK,90.89,25=27=4,S@18.49,8.51	97.14	LOW,OK,91.35,34=35=4,S@34.00,1.00	100.00	LOW,OK,92.11,27=27=3,S@27.00,0.00	23.15
FAM45A	HsaALTA0003181-2/2	chr10:119107948-119108096	20	chr10:119105495,119107968+119107948-119108096	Alt3	73.12	OK,OK,100.00,38=52=0,C3@38.02,13.98	88.32	VLOW,VLOW,100.00,15=17=0,C3@15.01,1.99	73.62	VLOW,VLOW,100.00,14=19=0,C3@13.99,5.01	56.25	VLOW,VLOW,100.00,9=16=0,C3@9.00,7.00	94.96	OK,OK,100.00,75=79=0,C3@75.02,3.98	92.63	LOW,LOW,100.00,25=27=0,C3@25.01,1.99	93.13	LOW,LOW,100.00,27=29=0,C3@27.01,1.99	100.00	VLOW,VLOW,100.00,23=23=0,C3@23.00,0.00	75.26	OK,OK,100.00,37=49=0,C3@36.88,12.12	66.23	VLOW,VLOW,100.00,12=18=0,C3@11.92,6.08	80.77	VLOW,VLOW,100.00,17=21=0,C3@16.96,4.04	81.92	N,N,100.00,9=11=0,C3@9.01,1.99	21.84
ZFP30	HsaALTA0009687-1/2	chr19:37643330-37643360	0	chr19:37644610,37643330-37643360+37643363	Alt3	43.59	LOW,LOW,100.00,17=39=0,C1@17.00,22.00	83.33	N,N,100.00,5=6=0,C1@5.00,1.00	42.86	VLOW,VLOW,100.00,9=21=0,C1@9.00,12.00	25.00	N,N,100.00,3=12=0,S@3.00,9.00	62.50	LOW,LOW,100.00,20=32=0,S@20.00,12.00	57.89	VLOW,VLOW,100.00,11=19=0,S@11.00,8.00	100.00	N,N,100.00,7=7=0,S@7.00,0.00	33.33	N,N,100.00,2=6=0,S@2.00,4.00	48.57	LOW,LOW,100.00,17=35=0,S@17.00,18.00	60.00	VLOW,VLOW,100.00,9=15=0,S@9.00,6.00	30.00	N,N,100.00,3=10=0,S@3.00,7.00	61.54	N,N,100.00,8=13=0,S@8.00,5.00	18.91
SMUG1	HsaALTA1021446-3/3	chr12:54187819-54187905	65	chr12:54188951,54187819-54187840+54187902+54187905	Alt3	68.86	SOK,SOK,44.23,85=108=144,C2@74.37,33.63	69.99	LOW,OK,55.20,32=38=35,C3@26.60,11.40	89.13	OK,OK,40.93,41=46=61,C2@41.00,5.00	53.87	LOW,OK,41.92,23=35=55,C2@18.85,16.15	85.94	SOK,SOK,46.56,134=156=164,C2@134.07,21.93	88.28	OK,OK,44.72,45=51=59,C2@45.02,5.98	91.94	OK,OK,42.44,57=62=77,C2@57.00,5.00	74.53	OK,OK,43.05,32=43=53,C2@32.05,10.95	76.06	SOK,SOK,47.20,95=125=130,C2@95.08,29.92	74.49	OK,OK,47.96,32=43=44,C3@32.03,10.97	77.34	OK,OK,45.45,34=44=51,C2@34.03,9.97	76.35	LOW,LOW,37.49,29=38=58,C2@29.01,8.99	17.08
TRERF1	HsaALTA1021889-4/4	chr6:42263320-42263568	203	chr6:42264704,42263320-42263365+42263430+42263565+42263568	Alt3	55.20	OK,SOK,79.11,69=75=33,C2@41.40,33.60	60.00	VLOW,LOW,76.92,14=15=7,C2@9.00,6.00	70.21	VLOW,LOW,74.02,22=23=11,C2@16.15,6.85	47.66	LOW,OK,82.63,34=38=15,C3@18.11,19.89	73.04	SOK,SOK,88.97,112=120=19,C2@87.65,32.35	68.53	OK,OK,85.65,45=49=11,C2@33.58,15.42	75.65	LOW,OK,92.74,29=30=3,C2@22.70,7.30	76.55	OK,OK,90.62,37=40=5,C1@30.62,9.38	67.79	OK,SOK,88.30,87=95=17,C2@64.40,30.60	97.06	LOW,OK,82.93,33=34=7,S@33.00,1.00	47.46	LOW,OK,96.72,28=34=2,C2@16.14,17.86	75.00	LOW,OK,82.35,28=29=8,C2@21.75,7.25	17.84
TRERF1	HsaALTA0008955-1/2	chr6:42232685-42232892	0	chr6:42236205,42232685-42232892+42232928	Alt3	44.68	OK,OK,98.95,42=94=1,S@42.00,52.00	48.00	LOW,LOW,100.00,12=25=0,S@12.00,13.00	44.00	LOW,LOW,96.15,11=25=1,S@11.00,14.00	43.18	OK,OK,100.00,19=44=0,S@19.00,25.00	60.19	SOK,SOK,99.04,62=103=1,S@62.00,41.00	58.49	OK,OK,100.00,31=53=0,S@31.00,22.00	48.15	LOW,LOW,100.00,13=27=0,C1@13.00,14.00	64.29	LOW,LOW,96.55,18=28=1,S@18.00,10.00	51.61	OK,OK,97.89,48=93=2,S@48.00,45.00	53.85	LOW,LOW,100.00,14=26=0,S@14.00,12.00	57.89	LOW,LOW,97.44,22=38=1,C1@22.00,16.00	46.88	LOW,LOW,96.97,15=32=1,S@15.00,17.00	15.51
SH3TC1	HsaALTA0007770-2/2	chr4:8226961-8227273	19	chr4:8225216,8226980+8226961-8227273	Alt3	0.00	LOW,LOW,100.00,0=36=0,S@0.00,36.00	0.00	N,N,100.00,0=7=0,S@0.00,7.00	0.00	VLOW,VLOW,100.00,0=15=0,S@0.00,15.00	0.00	N,N,100.00,0=14=0,S@0.00,14.00	20.48	LOW,LOW,100.00,7=35=0,S@7.17,27.83	12.83	VLOW,VLOW,100.00,2=16=0,S@2.05,13.95	38.20	N,N,100.00,3=8=0,S@3.06,4.94	18.63	N,N,100.00,2=11=0,S@2.05,8.95	0.00	LOW,LOW,100.00,0=37=0,S@0.00,37.00	0.00	N,N,100.00,0=14=0,S@0.00,14.00	0.00	N,N,100.00,0=12=0,S@0.00,12.00	0.00	N,N,100.00,0=11=0,S@0.00,11.00	20.48
