GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
BACE1-AS	HsaINT1004998	chr11:117291772-117292210	439	chr11:117291703-117291771=117292211-117292333:+	IR	CR	chr11	117291772	117292210	+	117291703	117292333	ENSG00000278768
AP001258.4	HsaINT1004049	chr11:59130301-59134223	3923	chr11:59134224-59135588=59130133-59130300:-	IR	CR	chr11	59130301	59134223	-	59135588	59130133	ENSG00000245571
PGGHG	HsaINT0014139	chr11:290601-290657	57	chr11:290390-290600=290658-291113:+	IR	CR	chr11	290601	290657	+	290390	291113	ENSG00000142102
PGGHG	HsaINT0014144	chr11:293236-293669	434	chr11:293163-293235=293670-293727:+	IR	CR	chr11	293236	293669	+	293163	293727	ENSG00000142102
TRIM66	HsaINT0172517	chr11:8648081-8648415	335	chr11:8648416-8648548=8647970-8648080:-	IR	CR	chr11	8648081	8648415	-	8648548	8647970	ENSG00000166436
PTPRCAP	HsaINT0134691	chr11:67436351-67437616	1266	chr11:67437617-67438067=67435510-67436350:-	IR	CR	chr11	67436351	67437616	-	67438067	67435510	ENSG00000213402
TMEM120B	HsaINT1044423	chr12:121776445-121778076	1632	chr12:121775609-121776444=121778077-121778956:+	IR	CR	chr12	121776445	121778076	+	121775609	121778956	ENSG00000188735
RP11-611O2.1	HsaINT1036790	chr12:68828404-68828465	62	chr12:68828118-68828403=68828466-68828553:+	IR	CR	chr12	68828404	68828465	+	68828118	68828553	ENSG00000256325
NPFF	HsaINT0115177	chr12:53507143-53507372	230	chr12:53507373-53507638=53507021-53507142:-	IR	CR	chr12	53507143	53507372	-	53507638	53507021	NA
GNB3	HsaINT0070134	chr12:6840421-6840868	448	chr12:6840211-6840420=6840869-6841033:+	IR	CR	chr12	6840421	6840868	+	6840211	6841033	ENSG00000111664
CNOT2	HsaINT1007968	chr12:70243238-70243332	95	chr12:70243030-70243237=70243333-70243480:+	IR	CR	chr12	70243238	70243332	+	70243030	70243480	ENSG00000111596
SETD1B	HsaINT1041368	chr12:121817519-121817596	78	chr12:121817370-121817518=121817597-121817653:+	IR	CR	chr12	121817519	121817596	+	121817370	121817653	ENSG00000139718
KCNRG	HsaINT1017219	chr13:50016072-50018822	2751	chr13:50015254-50016071=50018823-50018920:+	IR	CR	chr13	50016072	50018822	+	50015254	50018920	ENSG00000198553
ATP7B	HsaINT1004888	chr13:51974085-51974417	333	chr13:51974418-51975168=51973935-51974084:-	IR	CR	chr13	51974085	51974417	-	51975168	51973935	ENSG00000123191
RP11-230F18.6	HsaINT1031990	chr13:113511988-113514296	2309	chr13:113511747-113511987=113514297-113514473:+	IR	CR	chr13	113511988	113514296	+	113511747	113514473	ENSG00000276916
GALNT16	HsaINT1014147	chr14:69351742-69354313	2572	chr14:69347877-69351741=69354314-69354466:+	IR	CR	chr14	69351742	69354313	+	69347877	69354466	ENSG00000100626
GPR135	HsaINT1014736	chr14:59461366-59463502	2137	chr14:59463503-59465341=59461266-59461365:-	IR	CR	chr14	59461366	59463502	-	59465341	59461266	ENSG00000181619
RP11-982M15.2	HsaINT1039051	chr14:104769387-104769646	260	chr14:104769349-104769386=104769647-104770271:+	IR	CR	chr14	104769387	104769646	+	104769349	104770271	ENSG00000258430
LINC00641	HsaINT1018890	chr14:21201934-21206610	4677	chr14:21206611-21206900=21200461-21201933:-	IR	CR	chr14	21201934	21206610	-	21206900	21200461	ENSG00000258441
LTB4R	HsaINT1022235	chr14:24311805-24315636	3832	chr14:24311499-24311804=24315637-24316946:+	IR	CR	chr14	24311805	24315636	+	24311499	24316946	ENSG00000213903
RP11-649E7.5	HsaINT1037078	chr14:49621049-49621245	197	chr14:49621246-49623480=49620815-49621048:-	IR	CR	chr14	49621049	49621245	-	49623480	49620815	ENSG00000258377
RPS6KL1	HsaINT0143163	chr14:74906622-74907017	396	chr14:74907018-74907124=74906445-74906621:-	IR	CR	chr14	74906622	74907017	-	74907124	74906445	ENSG00000198208
AC005519.4	HsaINT1000639	chr14:74289379-74293310	3932	chr14:74293311-74294425=74289127-74289378:-	IR	CR	chr14	74289379	74293310	-	74294425	74289127	NA
CTD-2240H23.2	HsaINT1009622	chr14:95185341-95185484	144	chr14:95185485-95185854=95185117-95185340:-	IR	CR	chr14	95185341	95185484	-	95185854	95185117	ENSG00000259143
RP11-247L20.4	HsaINT1032145	chr14:50326774-50327711	938	chr14:50327712-50327909=50326526-50326773:-	IR	CR	chr14	50326774	50327711	-	50327909	50326526	ENSG00000259071
INAFM2	HsaINT1016621	chr15:40325489-40326394	906	chr15:40325216-40325488=40326395-40326715:+	IR	CR	chr15	40325489	40326394	+	40325216	40326715	ENSG00000259330
RP11-138H8.6	HsaINT1030820	chr15:70849099-70849231	133	chr15:70849232-70849770=70848883-70849098:-	IR	CR	chr15	70849099	70849231	-	70849770	70848883	ENSG00000259744
AC025918.2	HsaINT1001666	chr15:58890244-58893976	3733	chr15:58889967-58890243=58893977-58894082:+	IR	CR	chr15	58890244	58893976	+	58889967	58894082	ENSG00000225798
AC026471.6	HsaINT1001677	chr16:31487780-31488324	545	chr16:31488325-31488492=31487370-31487779:-	IR	CR	chr16	31487780	31488324	-	31488492	31487370	ENSG00000260740
CENPBD1	HsaINT1007206	chr16:89970364-89971928	1565	chr16:89971929-89972185=89970048-89970363:-	IR	CR	chr16	89970364	89971928	-	89972185	89970048	ENSG00000177946
AC009133.15	HsaINT1001066	chr16:29806541-29807230	690	chr16:29807231-29807732=29806496-29806540:-	IR	CR	chr16	29806541	29807230	-	29807732	29806496	ENSG00000259952
RP11-93O14.2	HsaINT1038898	chr16:46660954-46661528	575	chr16:46661529-46661591=46660696-46660953:-	IR	CR	chr16	46660954	46661528	-	46661591	46660696	ENSG00000261131
RP11-196G11.4	HsaINT1031637	chr16:31118577-31118703	127	chr16:31118078-31118576=31118704-31118747:+	IR	CR	chr16	31118577	31118703	+	31118078	31118747	ENSG00000262766
LA16c-313D11.12	HsaINT1017877	chr16:689651-692304	2654	chr16:689494-689650=692305-692554:+	IR	CR	chr16	689651	692304	+	689494	692554	ENSG00000261659
AC091133.1	HsaINT1002041	chr17:48931900-48933015	1116	chr17:48931791-48931899=48933016-48933267:+	IR	CR	chr17	48931900	48933015	+	48931791	48933267	ENSG00000230532
RP13-516M14.10	HsaINT1039208	chr17:82244979-82245171	193	chr17:82244770-82244978=82245172-82245591:+	IR	CR	chr17	82244979	82245171	+	82244770	82245591	ENSG00000275888
RP11-334C17.5	HsaINT1033367	chr17:80201846-80202387	542	chr17:80202388-80202501=80201589-80201845:-	IR	CR	chr17	80201846	80202387	-	80202501	80201589	ENSG00000262580
RP11-649A18.5	HsaINT1037077	chr17:75138529-75141063	2535	chr17:75141064-75141350=75138416-75138528:-	IR	CR	chr17	75138529	75141063	-	75141350	75138416	ENSG00000265800
MIS12	HsaINT0103181	chr17:5487046-5488195	1150	chr17:5486927-5487045=5488196-5488589:+	IR	CR	chr17	5487046	5488195	+	5486927	5488589	ENSG00000167842
TMEM145	HsaINT0168515	chr19:42323790-42324736	947	chr19:42323583-42323789=42324737-42325062:+	IR	CR	chr19	42323790	42324736	+	42323583	42325062	ENSG00000167619
P2RY11	HsaINT0119299	chr19:10111741-10113632	1892	chr19:10111538-10111740=10113633-10115372:+	IR	CR	chr19	10111741	10113632	+	10111538	10115372	NA
CACTIN	HsaINT1006215	chr19:3611361-3611899	539	chr19:3611900-3612413=3611229-3611360:-	IR	CR	chr19	3611361	3611899	-	3612413	3611229	ENSG00000105298
CACTIN	HsaINT0021719	chr19:3610972-3611228	257	chr19:3611229-3611360=3610647-3610971:-	IR	CR	chr19	3610972	3611228	-	3611360	3610647	ENSG00000105298
CTD-2368P22.1	HsaINT0092750	chr19:58003337-58005906	2570	chr19:58003211-58003336=58005907-58011232:+	IR	CR	chr19	58003337	58005906	+	58003211	58011232	ENSG00000176593
CTD-2540B15.7	HsaINT1009985	chr19:33301635-33301814	180	chr19:33301279-33301634=33301815-33301940:+	IR	CR	chr19	33301635	33301814	+	33301279	33301940	ENSG00000267727
CTD-2622I13.3	HsaINT1010119	chr19:4062240-4062690	451	chr19:4062691-4062749=4061615-4062239:-	IR	CR	chr19	4062240	4062690	-	4062749	4061615	ENSG00000268670
PSPN	HsaINT1028384	chr19:6375617-6375701	85	chr19:6375702-6375849=6375294-6375616:-	IR	CR	chr19	6375617	6375701	-	6375849	6375294	ENSG00000125650
CTC-429L19.3	HsaINT1009081	chr19:10490397-10490701	305	chr19:10490702-10491000=10490339-10490396:-	IR	CR	chr19	10490397	10490701	-	10491000	10490339	ENSG00000267197
AC005339.2	HsaINT1000623	chr19:4655023-4655191	169	chr19:4655192-4655524=4654964-4655022:-	IR	CR	chr19	4655023	4655191	-	4655524	4654964	ENSG00000268565
ZNF577	HsaINT0187725	chr19:51886913-51887895	983	chr19:51887896-51887951=51886821-51886912:-	IR	CR	chr19	51886913	51887895	-	51887951	51886821	ENSG00000161551
AC008440.10	HsaINT1001017	chr19:53864892-53865509	618	chr19:53864763-53864891=53865510-53865728:+	IR	CR	chr19	53864892	53865509	+	53864763	53865728	ENSG00000232324
CTC-425O23.2	HsaINT1009080	chr19:40273631-40274159	529	chr19:40274160-40275479=40273489-40273630:-	IR	CR	chr19	40273631	40274159	-	40275479	40273489	ENSG00000205041
CTD-2525I3.6	HsaINT1009927	chr19:52302131-52307391	5261	chr19:52307392-52307544=52301981-52302130:-	IR	CR	chr19	52302131	52307391	-	52307544	52301981	ENSG00000269535
YJEFN3	HsaINT0184230	chr19:19528992-19529363	372	chr19:19528895-19528991=19529364-19529513:+	IR	CR	chr19	19528992	19529363	+	19528895	19529513	ENSG00000250067
AC005306.3	HsaINT1000608	chr19:1989868-1990009	142	chr19:1989401-1989867=1990010-1990203:+	IR	CR	chr19	1989868	1990009	+	1989401	1990203	ENSG00000267283
AC009404.2	HsaINT1001101	chr2:117837985-117839206	1222	chr2:117837744-117837984=117839207-117839389:+	IR	CR	chr2	117837985	117839206	+	117837744	117839389	ENSG00000236255
LBX2	HsaINT1018065	chr2:74498319-74502666	4348	chr2:74502667-74503316=74497517-74498318:-	IR	CR	chr2	74498319	74502666	-	74503316	74497517	ENSG00000179528
AC010883.5	HsaINT1001219	chr2:43229617-43232763	3147	chr2:43229573-43229616=43232764-43232901:+	IR	CR	chr2	43229617	43232763	+	43229573	43232901	ENSG00000234936
NEU4	HsaINT1024779	chr2:241811462-241814481	3020	chr2:241810932-241811461=241814482-241814685:+	IR	CR	chr2	241811462	241814481	+	241810932	241814685	ENSG00000204099
LBX2-AS1	HsaINT1018066	chr2:74503408-74503639	232	chr2:74502595-74503407=74503640-74504678:+	IR	CR	chr2	74503408	74503639	+	74502595	74504678	ENSG00000257702
RABL2A	HsaINT1028731	chr2:113642146-113643189	1044	chr2:113642031-113642145=113643190-113643391:+	IR	CR	chr2	113642146	113643189	+	113642031	113643391	ENSG00000144134
KRTCAP3	HsaINT0089744	chr2:27442441-27442578	138	chr2:27442381-27442440=27442579-27442763:+	IR	CR	chr2	27442441	27442578	+	27442381	27442763	ENSG00000157992
PLEKHM3	HsaINT1027371	chr2:207821867-207822084	218	chr2:207822085-207822769=207821290-207821866:-	IR	CR	chr2	207821867	207822084	-	207822769	207821290	ENSG00000178385
AC007283.5	HsaINT1000873	chr2:201167273-201167409	137	chr2:201166965-201167272=201167410-201167546:+	IR	CR	chr2	201167273	201167409	+	201166965	201167546	ENSG00000234431
AC012442.6	HsaINT1001357	chr2:112590881-112591495	615	chr2:112590796-112590880=112591496-112591939:+	IR	CR	chr2	112590881	112591495	+	112590796	112591939	ENSG00000228251
PABPC1L	HsaINT1026017	chr20:44932433-44933071	639	chr20:44932342-44932432=44933072-44933185:+	IR	CR	chr20	44932433	44933071	+	44932342	44933185	ENSG00000101104
ESF1	HsaINT0058010	chr20:13783184-13784821	1638	chr20:13784822-13784886=13782504-13783183:-	IR	CR	chr20	13783184	13784821	-	13784886	13782504	ENSG00000089048
NECAB3	HsaINT0112309	chr20:33660035-33660258	224	chr20:33660259-33660395=33659885-33660034:-	IR	CR	chr20	33660035	33660258	-	33660395	33659885	ENSG00000125967
MMP24-AS1	HsaINT1023209	chr20:35277933-35278045	113	chr20:35278046-35278129=35277150-35277932:-	IR	CR	chr20	35277933	35278045	-	35278129	35277150	ENSG00000126005
RRBP1	HsaINT1040629	chr20:17658690-17659979	1290	chr20:17659980-17660528=17658605-17658689:-	IR	CR	chr20	17658690	17659979	-	17660528	17658605	ENSG00000125844
DIDO1	HsaINT1011067	chr20:62905602-62905886	285	chr20:62905887-62906100=62905006-62905601:-	IR	CR	chr20	62905602	62905886	-	62906100	62905006	ENSG00000101191
RP4-760C5.3	HsaINT1039756	chr20:26009056-26010254	1199	chr20:26010255-26010531=26008791-26009055:-	IR	CR	chr20	26009056	26010254	-	26010531	26008791	ENSG00000231081
DLGAP4	HsaINT0048655	chr20:36497067-36500198	3132	chr20:36496705-36497066=36500199-36500597:+	IR	CR	chr20	36497067	36500198	+	36496705	36500597	ENSG00000080845
CH507-145C22.1	HsaINT1007564	chr21:6354523-6358554	4032	chr21:6354358-6354522=6358555-6360415:+	IR	CR	chr21	6354523	6358554	+	6354358	6360415	ENSG00000278903
TSPEAR-AS2	HsaINT0023173	chr21:44518333-44518627	295	chr21:44518259-44518332=44518628-44518756:+	IR	CR	chr21	44518333	44518627	+	44518259	44518756	ENSG00000182912
PANX2	HsaINT0120045	chr22:50179136-50179220	85	chr22:50178934-50179135=50179221-50180292:+	IR	CR	chr22	50179136	50179220	+	50178934	50180292	ENSG00000073150
KB-318B8.7	HsaINT1017099	chr22:24102403-24103036	634	chr22:24102212-24102402=24103037-24103354:+	IR	CR	chr22	24102403	24103036	+	24102212	24103354	ENSG00000232545
RP3-508I15.19	HsaINT1039473	chr22:38738743-38738864	122	chr22:38738427-38738742=38738865-38738990:+	IR	CR	chr22	38738743	38738864	+	38738427	38738990	ENSG00000230149
LINC02014	HsaINT1021315	chr3:130091121-130091776	656	chr3:130091777-130091867=130090702-130091120:-	IR	CR	chr3	130091121	130091776	-	130091867	130090702	ENSG00000248243
HLTF	HsaINT0076516	chr3:149031361-149032200	840	chr3:149032201-149032372=149030995-149031360:-	IR	CR	chr3	149031361	149032200	-	149032372	149030995	ENSG00000071794
PDCD10	HsaINT1026381	chr3:167734351-167734661	311	chr3:167734662-167734826=167734214-167734350:-	IR	CR	chr3	167734351	167734661	-	167734826	167734214	ENSG00000114209
GMPPB	HsaINT1014568	chr3:49723732-49723839	108	chr3:49723840-49723951=49723598-49723731:-	IR	CR	chr3	49723732	49723839	-	49723951	49723598	ENSG00000173540
RP11-529E10.7	HsaINT1035939	chr4:3544924-3545094	171	chr4:3544888-3544923=3545095-3545229:+	IR	CR	chr4	3544924	3545094	+	3544888	3545229	ENSG00000270090
UVSSA	HsaINT0086942	chr4:1347761-1348089	329	chr4:1347316-1347760=1348090-1348189:+	IR	CR	chr4	1347761	1348089	+	1347316	1348189	ENSG00000163945
ERVH-1	HsaINT1012750	chr4:23727432-23727720	289	chr4:23727721-23727899=23727271-23727431:-	IR	CR	chr4	23727432	23727720	-	23727899	23727271	ENSG00000251292
RP11-164P12.4	HsaINT1031260	chr4:151667316-151670290	2975	chr4:151667224-151667315=151670291-151670502:+	IR	CR	chr4	151667316	151670290	+	151667224	151670502	ENSG00000251603
RP11-1263C18.2	HsaINT1030653	chr4:578320-578719	400	chr4:577168-578319=578720-578833:+	IR	CR	chr4	578320	578719	+	577168	578833	ENSG00000283183
RP11-1263C18.2	HsaINT1030654	chr4:578834-584278	5445	chr4:578720-578833=584279-584866:+	IR	CR	chr4	578834	584278	+	578720	584866	ENSG00000283183
MARVELD2	HsaINT1022580	chr5:69420111-69420458	348	chr5:69419368-69420110=69420459-69420531:+	IR	CR	chr5	69420111	69420458	+	69419368	69420531	ENSG00000152939
ATP6AP1L	HsaINT1004871	chr5:82279879-82280959	1081	chr5:82279462-82279878=82280960-82281011:+	IR	CR	chr5	82279879	82280959	+	82279462	82281011	ENSG00000205464
AC034220.3	HsaINT1001686	chr5:132365028-132366567	1540	chr5:132366568-132366781=132364935-132365027:-	IR	CR	chr5	132365028	132366567	-	132366781	132364935	ENSG00000233006
CTB-129O4.1	HsaINT1008742	chr5:180293419-180295034	1616	chr5:180293245-180293418=180295035-180295253:+	IR	CR	chr5	180293419	180295034	+	180293245	180295253	ENSG00000248367
APBB3	HsaINT1004186	chr5:140561723-140562099	377	chr5:140562100-140562227=140561587-140561722:-	IR	CR	chr5	140561723	140562099	-	140562227	140561587	ENSG00000113108
PSORS1C3	HsaINT1028377	chr6:31174271-31177638	3368	chr6:31177639-31177899=31174238-31174270:-	IR	CR	chr6	31174271	31177638	-	31177899	31174238	ENSG00000204528
PSORS1C3	HsaINT1028378	chr6:31174034-31174237	204	chr6:31174238-31174270=31173735-31174033:-	IR	CR	chr6	31174034	31174237	-	31174270	31173735	ENSG00000204528
XXbac-BPG181M17.4	HsaINT1046887	chr6:32970434-32970750	317	chr6:32970232-32970433=32970751-32970886:+	IR	CR	chr6	32970434	32970750	+	32970232	32970886	NA
HCG27	HsaINT1015278	chr6:31197883-31202371	4489	chr6:31197760-31197882=31202372-31203968:+	IR	CR	chr6	31197883	31202371	+	31197760	31203968	ENSG00000206344
RP3-475N16.1	HsaINT1039454	chr6:42940607-42940772	166	chr6:42940364-42940606=42940773-42940929:+	IR	CR	chr6	42940607	42940772	+	42940364	42940929	ENSG00000231113
FBXL18	HsaINT1013406	chr7:5501001-5501182	182	chr7:5501183-5502031=5500821-5501000:-	IR	CR	chr7	5501001	5501182	-	5502031	5500821	ENSG00000155034
SPDYE16	HsaINT1042787	chr7:76533976-76534056	81	chr7:76534057-76534119=76533876-76533975:-	IR	CR	chr7	76533976	76534056	-	76534119	76533876	ENSG00000185040
SAP25	HsaINT1040868	chr7:100573380-100573596	217	chr7:100573597-100573647=100573297-100573379:-	IR	CR	chr7	100573380	100573596	-	100573647	100573297	ENSG00000205307
ZC3HAV1L	HsaINT0184907	chr7:139026561-139026707	147	chr7:139026708-139026833=139025706-139026560:-	IR	CR	chr7	139026561	139026707	-	139026833	139025706	ENSG00000146858
RP11-675F6.3	HsaINT1037289	chr8:38551579-38552620	1042	chr8:38552621-38552680=38551455-38551578:-	IR	CR	chr8	38551579	38552620	-	38552680	38551455	ENSG00000253361
CTD-2647L4.4	HsaINT1010129	chr8:29055973-29056171	199	chr8:29055935-29055972=29056172-29056685:+	IR	CR	chr8	29055973	29056171	+	29055935	29056685	ENSG00000259366
RBM12B	HsaINT1028955	chr8:93734189-93734548	360	chr8:93734549-93736438=93730264-93734188:-	IR	CR	chr8	93734189	93734548	-	93736438	93730264	ENSG00000183808
R3HCC1	HsaINT1028647	chr8:23290220-23290334	115	chr8:23289866-23290219=23290335-23290469:+	IR	CR	chr8	23290220	23290334	+	23289866	23290469	ENSG00000104679
WASHC1	HsaINT1046512	chr9:25005-29601	4597	chr9:29602-29739=24851-25004:-	IR	CR	chr9	25005	29601	-	29739	24851	ENSG00000181404
STPG3-AS1	HsaINT1043240	chr9:137252976-137253162	187	chr9:137253163-137253497=137252875-137252975:-	IR	CR	chr9	137252976	137253162	-	137253497	137252875	ENSG00000275549
LCN12	HsaINT0091017	chr9:136954256-136954723	468	chr9:136954154-136954255=136954724-136954826:+	IR	CR	chr9	136954256	136954723	+	136954154	136954826	ENSG00000184925
LCN12	HsaINT1018095	chr9:136954827-136955370	544	chr9:136954724-136954826=136955371-136955497:+	IR	CR	chr9	136954827	136955370	+	136954724	136955497	ENSG00000184925
RP11-498P14.3	HsaINT1035579	chr9:97195591-97196528	938	chr9:97196529-97196594=97195351-97195590:-	IR	CR	chr9	97195591	97196528	-	97196594	97195351	ENSG00000242375
SCML1	HsaINT1040967	chrX:17737983-17744070	6088	chrX:17737725-17737982=17744071-17744219:+	IR	CR	chrX	17737983	17744070	+	17737725	17744219	ENSG00000047634
MTMR1	HsaINT0106156	chrX:150762738-150764511	1774	chrX:150762565-150762737=150764512-150765102:+	IR	CR	chrX	150762738	150764511	+	150762565	150765102	ENSG00000063601
AMER1	HsaINT1003549	chrX:64186175-64190929	4755	chrX:64190930-64193384=64185117-64186174:-	IR	CR	chrX	64186175	64190929	-	64193384	64185117	ENSG00000184675
SLC10A3	HsaINT0150548	chrX:154490359-154490593	235	chrX:154490594-154490614=154490307-154490358:-	IR	CR	chrX	154490359	154490593	-	154490614	154490307	ENSG00000126903
ZNF275	HsaINT1047351	chrX:153347656-153347753	98	chrX:153346819-153347655=153347754-153352926:+	IR	CR	chrX	153347656	153347753	+	153346819	153352926	ENSG00000063587
TAGLN2	HsaINT0163583	chr1:159919836-159920329	494	chr1:159920330-159920537=159919661-159919835:-	IR	CS	chr1	159919836	159920329	-	159920537	159919661	ENSG00000158710
CSDE1	HsaINT0041936	chr1:114739891-114749820	9930	chr1:114749821-114750207=114739692-114739890:-	IR	CS	chr1	114739891	114749820	-	114750207	114739692	ENSG00000009307
PYCR2	HsaINT0135549	chr1:225921372-225921551	180	chr1:225921552-225921644=225921208-225921371:-	IR	CS	chr1	225921372	225921551	-	225921644	225921208	NA
ACP6	HsaINT0002757	chr1:147655249-147658959	3711	chr1:147658960-147659039=147655161-147655248:-	IR	CS	chr1	147655249	147658959	-	147659039	147655161	ENSG00000162836
OSBPL9	HsaINT0118750	chr1:51772724-51776832	4109	chr1:51772605-51772723=51776833-51776918:+	IR	CS	chr1	51772724	51776832	+	51772605	51776918	ENSG00000117859
GPN2	HsaINT0071219	chr1:26884291-26885972	1682	chr1:26885973-26886133=26884160-26884290:-	IR	CS	chr1	26884291	26885972	-	26886133	26884160	ENSG00000142751
TGFBR3	HsaINT0166390	chr1:91708784-91712242	3459	chr1:91712243-91712542=91708663-91708783:-	IR	CS	chr1	91708784	91712242	-	91712542	91708663	ENSG00000069702
PARP1	HsaINT0120398	chr1:226367609-226368198	590	chr1:226368199-226368321=226367480-226367608:-	IR	CS	chr1	226367609	226368198	-	226368321	226367480	ENSG00000143799
KDM1A	HsaINT0084972	chr1:23057566-23059072	1507	chr1:23057484-23057565=23059073-23059167:+	IR	CS	chr1	23057566	23059072	+	23057484	23059167	ENSG00000004487
RER1	HsaINT0139393	chr1:2395872-2397115	1244	chr1:2395784-2395871=2397116-2397220:+	IR	CS	chr1	2395872	2397115	+	2395784	2397220	ENSG00000157916
PTPRF	HsaINT0134794	chr1:43553942-43569589	15648	chr1:43553800-43553941=43569590-43569778:+	IR	CS	chr1	43553942	43569589	+	43553800	43569778	ENSG00000142949
