EXPERIMENT	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	AS_TYPE	Sample	PSI	dPSI_SRRM2_HeLa	Quality_Score_Value	DIRECTION
HeLa-SRRM2-KD	VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	Exon	HeLa_CNTRL_A	0	15.09	OK	UP
HeLa-SRRM2-KD	VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	Exon	HeLa_CNTRL_B	11.05	15.09	LOW	UP
HeLa-SRRM2-KD	VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	Exon	HeLa_CNTRL_C	4.33	15.09	VLOW	UP
HeLa-SRRM2-KD	VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	Exon	HeLa_SRRM2	19.89	15.09	OK	UP
HeLa-SRRM2-KD	VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	Exon	HeLa_SRRM2_A	31.21	15.09	VLOW	UP
HeLa-SRRM2-KD	VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	Exon	HeLa_SRRM2_B	17.6	15.09	VLOW	UP
HeLa-SRRM2-KD	VEPH1	HsaEX0070316	chr3:157489055-157489160	106	chr3:157495212,157489055-157489160,157470529	C1	Exon	HeLa_SRRM2_C	11.64	15.09	LOW	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_CNTRL	46.53	15.089999999999996	LOW	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_CNTRL_A	51.63	15.089999999999996	N	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_CNTRL_B	39.32	15.089999999999996	N	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_CNTRL_C	48.03	15.089999999999996	N	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_SRRM2	61.62	15.089999999999996	LOW	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_SRRM2_A	57.04	15.089999999999996	N	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_SRRM2_B	81.14	15.089999999999996	N	UP
HeLa-SRRM2-KD	HPS4	HsaEX0030432	chr22:26466051-26466104	54	chr22:26466226,26465942+26466051-26466104,26465551+26465764	S	Exon	HeLa_SRRM2_C	56.07	15.089999999999996	N	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_CNTRL	52.94	15.060000000000002	VLOW	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_CNTRL_A	55.06	15.060000000000002	N	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_CNTRL_B	46.67	15.060000000000002	N	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_CNTRL_C	56.76	15.060000000000002	N	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_SRRM2	68	15.060000000000002	N	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_SRRM2_A	53.85	15.060000000000002	N	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_SRRM2_B	70	15.060000000000002	N	UP
HeLa-SRRM2-KD	MSH5	HsaEX1024357	chr6:31740194-31740220	27	chr6:31740062,31740194-31740220,31740454	C1	Exon	HeLa_SRRM2_C	81.4	15.060000000000002	N	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_CNTRL	9.09	15.05	VLOW	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_CNTRL_A	9.09	15.05	N	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_CNTRL_B	20	15.05	N	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_CNTRL_C	0	15.05	N	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_SRRM2	24.14	15.05	VLOW	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_SRRM2_A	16.67	15.05	N	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_SRRM2_B	16.67	15.05	N	UP
HeLa-SRRM2-KD	SPIN3	HsaEX1038767	chrX:56993787-56993888	102	chrX:56994723,56993787-56993888,56984478	C1	Exon	HeLa_SRRM2_C	60	15.05	N	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_CNTRL	10.44	15.03	SOK	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_CNTRL_A	12.63	15.03	OK	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_CNTRL_B	13.61	15.03	OK	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_CNTRL_C	4.83	15.03	OK	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_SRRM2	25.47	15.03	SOK	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_SRRM2_A	29.05	15.03	OK	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_SRRM2_B	24.73	15.03	OK	UP
HeLa-SRRM2-KD	GRB10	HsaEX0028563	chr7:50727793-50727890	98	chr7:50732272,50727793-50727890,50703908	C3	Exon	HeLa_SRRM2_C	22.98	15.03	OK	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_CNTRL	80.37	15.019999999999996	LOW	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_CNTRL_A	79.71	15.019999999999996	N	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_CNTRL_B	83.53	15.019999999999996	N	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_CNTRL_C	76.67	15.019999999999996	N	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_SRRM2	95.39	15.019999999999996	OK	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_SRRM2_A	84.78	15.019999999999996	N	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_SRRM2_B	100	15.019999999999996	N	UP
HeLa-SRRM2-KD	ARNT2	HsaEX0005998	chr15:80581239-80581404	166	chr15:80580549,80581239-80581404,80591568	S	Exon	HeLa_SRRM2_C	100	15.019999999999996	VLOW	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_CNTRL	20	14.670000000000002	SOK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_CNTRL_A	22.95	14.670000000000002	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_CNTRL_B	15.97	14.670000000000002	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_CNTRL_C	21.15	14.670000000000002	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_SRRM2	34.67	14.670000000000002	SOK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_SRRM2_A	32.14	14.670000000000002	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_SRRM2_B	38	14.670000000000002	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009566	chr7:102239320-102239584	265	chr7:102195603,102239320-102239584,102273366	C2	Exon	HeLa_SRRM2_C	34.31	14.670000000000002	OK	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_CNTRL	78.72	14.260000000000005	VLOW	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_CNTRL_A	62.5	14.260000000000005	N	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_CNTRL_B	89.47	14.260000000000005	N	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_CNTRL_C	86.67	14.260000000000005	N	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_SRRM2	92.98	14.260000000000005	N	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_SRRM2_A	100	14.260000000000005	N	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_SRRM2_B	75	14.260000000000005	N	UP
HeLa-SRRM2-KD	KLHL22	HsaEX0034811	chr22:20488985-20489244	260	chr22:20495760,20488985-20489244,20471515	C1	Exon	HeLa_SRRM2_C	100	14.260000000000005	N	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_CNTRL	18.41	14.169999999999998	SOK	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_CNTRL_A	17.83	14.169999999999998	OK	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_CNTRL_B	12.65	14.169999999999998	OK	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_CNTRL_C	14.48	14.169999999999998	OK	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_SRRM2	32.58	14.169999999999998	OK	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_SRRM2_A	30.41	14.169999999999998	OK	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_SRRM2_B	28.24	14.169999999999998	VLOW	UP
HeLa-SRRM2-KD	CASP3	HsaEX0012576	chr4:184648465-184648631	167	chr4:184649395,184648465-184648631,184638468	S	Exon	HeLa_SRRM2_C	29.64	14.169999999999998	OK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_CNTRL	38.32	14.130000000000003	SOK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_CNTRL_A	41.9	14.130000000000003	OK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_CNTRL_B	42.69	14.130000000000003	OK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_CNTRL_C	34.92	14.130000000000003	OK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_SRRM2	52.45	14.130000000000003	SOK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_SRRM2_A	55.2	14.130000000000003	OK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_SRRM2_B	54.38	14.130000000000003	OK	UP
HeLa-SRRM2-KD	FBXW11	HsaEX0025363	chr5:171914343-171914405	63	chr5:172006458,171914343-171914405,171910797	C1	Exon	HeLa_SRRM2_C	62.14	14.130000000000003	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_CNTRL	25.61	14.07	SOK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_CNTRL_A	28.24	14.07	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_CNTRL_B	21.26	14.07	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_CNTRL_C	27.43	14.07	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_SRRM2	39.68	14.07	SOK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_SRRM2_A	36.67	14.07	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_SRRM2_B	43.64	14.07	OK	UP
HeLa-SRRM2-KD	CUX1	HsaEX6009567	chr7:102234052-102234240	189	chr7:102195603,102234052-102234240,102273366	C2	Exon	HeLa_SRRM2_C	39.19	14.07	SOK	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_CNTRL	5.26	13.889999999999999	OK	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_CNTRL_A	6.67	13.889999999999999	OK	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_CNTRL_B	2.7	13.889999999999999	LOW	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_CNTRL_C	6.25	13.889999999999999	LOW	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_SRRM2	19.15	13.889999999999999	OK	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_SRRM2_A	22.22	13.889999999999999	VLOW	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_SRRM2_B	5.88	13.889999999999999	N	UP
HeLa-SRRM2-KD	TANC2	HsaEX0063555	chr17:63049723-63049787	65	chr17:63009626,63049723-63049787,63073943	S	Exon	HeLa_SRRM2_C	21.95	13.889999999999999	LOW	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_CNTRL	86.21	13.790000000000006	VLOW	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_CNTRL_A	80	13.790000000000006	N	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_CNTRL_B	86.67	13.790000000000006	N	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_CNTRL_C	100	13.790000000000006	N	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_SRRM2	100	13.790000000000006	N	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_SRRM2_A	100	13.790000000000006	N	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_SRRM2_B	100	13.790000000000006	N	UP
HeLa-SRRM2-KD	ABHD16A	HsaEX7104351	chr6:31693359-31693432	74	chr6:31696948,31693359-31693432,31693149	ANN	Exon	HeLa_SRRM2_C	100	13.790000000000006	N	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_CNTRL	54.55	13.780000000000001	SOK	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_CNTRL_A	57.69	13.780000000000001	VLOW	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_CNTRL_B	52.94	13.780000000000001	LOW	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_CNTRL_C	53.57	13.780000000000001	VLOW	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_SRRM2	68.33	13.780000000000001	SOK	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_SRRM2_A	69.7	13.780000000000001	VLOW	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_SRRM2_B	65.38	13.780000000000001	N	UP
HeLa-SRRM2-KD	BRD1	HsaEX0008400	chr22:49787577-49787887	311	chr22:49794034,49787577-49787887,49787494+49787522	C1	Exon	HeLa_SRRM2_C	68.93	13.780000000000001	LOW	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_CNTRL	79.05	13.719999999999999	OK	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_CNTRL_A	100	13.719999999999999	N	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_CNTRL_B	74.43	13.719999999999999	VLOW	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_CNTRL_C	73.65	13.719999999999999	VLOW	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_SRRM2	92.77	13.719999999999999	OK	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_SRRM2_A	77.17	13.719999999999999	N	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_SRRM2_B	100	13.719999999999999	VLOW	UP
HeLa-SRRM2-KD	AMMECR1L	HsaEX0003950	chr2:127871249-127871359	111	chr2:127873828,127871249-127871359,127866996+127867017	C3	Exon	HeLa_SRRM2_C	100	13.719999999999999	VLOW	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_CNTRL	6.33	13.67	OK	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_CNTRL_A	8.33	13.67	VLOW	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_CNTRL_B	3.45	13.67	VLOW	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_CNTRL_C	6.67	13.67	N	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_SRRM2	20	13.67	VLOW	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_SRRM2_A	33.33	13.67	N	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_SRRM2_B	0	13.67	N	UP
HeLa-SRRM2-KD	HHLA3	HsaEX0029930	chr1:70366937-70366984	48	chr1:70366537,70366933+70366937-70366984,70367617	C1	Exon	HeLa_SRRM2_C	20	13.67	N	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_CNTRL	86.67	13.329999999999998	VLOW	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_CNTRL_A	77.78	13.329999999999998	N	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_CNTRL_B	100	13.329999999999998	N	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_CNTRL_C	85.71	13.329999999999998	N	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_SRRM2	100	13.329999999999998	VLOW	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_SRRM2_A	100	13.329999999999998	N	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_SRRM2_B	100	13.329999999999998	N	UP
HeLa-SRRM2-KD	TMEM173	HsaEX0065584	chr5:139481478-139481550	73	chr5:139482210,139481478-139481550+139481704,139481342	S	Exon	HeLa_SRRM2_C	100	13.329999999999998	N	UP
HeLa-SRRM2-KD	DENND3	HsaEX0019163	chr8:141160632-141160787	156	chr8:141155970+141155989,141160632-141160787,141165186+141165223	C2	Exon	HeLa_CNTRL	71.43	13.189999999999998	VLOW	UP
HeLa-SRRM2-KD	DENND3	HsaEX0019163	chr8:141160632-141160787	156	chr8:141155970+141155989,141160632-141160787,141165186+141165223	C2	Exon	HeLa_CNTRL_A	57.14	13.189999999999998	N	UP
HeLa-SRRM2-KD	DENND3	HsaEX0019163	chr8:141160632-141160787	156	chr8:141155970+141155989,141160632-141160787,141165186+141165223	C2	Exon	HeLa_CNTRL_B	100	13.189999999999998	N	UP
